,importance
post_0,0.24303515547749632
CGSolver,0.21380214643152082
pre_1,0.1725620801666484
pre_0,0.143818255323358
post_1,0.11144999066359412
cells_50,0.025678834322013584
cells_55,0.018776056523802872
LoopSolver,0.012795717564495795
cells_54,0.010313036151240027
SeqGS,0.009312279609268613
cells_51,0.007657567433006189
post_6,0.006651622649552988
cells_53,0.006637956594372117
GradientSolver,0.0034934430769888716
BiCGSTABSolver,0.0032022755830972546
SeqSOR,0.0031156794075409247
pre_6,0.0029241974458581502
post_5,0.0021295105154447965
post_2,0.0010836624023000078
post_3,0.0007689238759243831
cells_52,0.0005496756877524212
pre_2,0.00011046820214432935
post_4,7.248094446793796e-05
pre_4,3.6269327630672485e-05
pre_3,2.2714620480330564e-05
pre_5,0.0
#yes,0.0
