,importance
post_0,0.2575289934085979
CGSolver,0.19868459303046446
pre_1,0.1714375152161993
pre_0,0.1273405702360895
post_1,0.10725438719084542
cells_55,0.024230245408318918
cells_50,0.020125729727645546
GradientSolver,0.015827769785055797
cells_54,0.012423793262694261
cells_51,0.011095486789099022
SeqSOR,0.009859406091952025
post_6,0.008605212186363242
cells_53,0.008599720640810342
SeqGS,0.00839524252174667
LoopSolver,0.005026075791105984
post_2,0.0025730741091240616
post_5,0.002276571401404747
BiCGSTABSolver,0.0021756100286584226
pre_5,0.0016986385949703702
pre_6,0.001420352635629524
post_3,0.0013147748379505506
cells_52,0.0007741311877971334
pre_4,0.00039143529883506475
post_4,0.0003552116478717786
pre_2,0.00029768874330290257
pre_3,0.0002877702274670042
#yes,0.0
