,importance
CGSolver,0.22012572826346283
post_0,0.2182280034773118
pre_1,0.1584628294429397
pre_0,0.10234480363951623
post_1,0.07161890084553886
cells_50,0.04084401682003421
cells_55,0.029956934831076965
LoopSolver,0.021675023852291288
cells_51,0.021328023185002994
SeqGS,0.013093968850082578
SeqSOR,0.012775757923020969
cells_52,0.01198397757826245
GradientSolver,0.010782874543990193
cells_54,0.009252288427485541
BiCGSTABSolver,0.00736411566212937
post_6,0.00685427393791906
cells_53,0.006235903911947392
post_2,0.005710771770307672
pre_2,0.005093118227994319
pre_6,0.004979959619605833
pre_5,0.004416523946892185
post_5,0.004394463366532733
post_3,0.003978373112447181
pre_3,0.003176880963232065
post_4,0.002717083255151415
pre_4,0.002605400545824215
#yes,0.0
