,importance
post_0,0.2620855350670115
CGSolver,0.1832912514705257
pre_0,0.1489277776389198
post_1,0.10595619860347093
pre_1,0.08838612626610183
cells_55,0.04933569809900777
cells_50,0.029211631447922985
GradientSolver,0.018218156349140317
post_6,0.016345979007670753
cells_54,0.016235882649387235
SeqSOR,0.01562637317118435
post_5,0.012523870176625759
cells_51,0.01108248252905842
SeqGS,0.009755527908245317
post_2,0.006152091764302408
cells_53,0.005989456739425474
LoopSolver,0.0048218501177116025
post_4,0.0032530027449223257
cells_52,0.0032414055125836094
pre_6,0.003114314929681196
pre_5,0.0023484491518746577
pre_2,0.0018739551206964026
BiCGSTABSolver,0.000719976478818869
post_3,0.0007086258021733127
pre_3,0.0005660040275068164
pre_4,0.00022837722603091305
#yes,0.0
