,importance
pre_0,0.21216650388282193
CGSolver,0.2077796707007976
post_0,0.13848233682109534
pre_1,0.13517216025826734
post_1,0.1159629318210863
LoopSolver,0.02912529271211312
cells_55,0.025542569281515118
cells_50,0.024950447262708172
cells_51,0.020711514866459765
SeqGS,0.01669641346635332
SeqSOR,0.012093238196320822
cells_54,0.008864876030052428
BiCGSTABSolver,0.008474596901405267
cells_52,0.006560892350908616
GradientSolver,0.005807145805215531
pre_2,0.005368574524573957
post_6,0.005290732365794331
cells_53,0.00454345951702356
post_2,0.004157375651514239
pre_6,0.0036108461357307444
pre_3,0.0021134479986653757
pre_4,0.0018383407079219647
post_4,0.0014796672991781354
pre_5,0.0012148409836947463
post_3,0.0011983674743505492
post_5,0.0007937569844317028
#yes,0.0
