,importance
post_0,0.2438815794831495
CGSolver,0.16571326157007463
pre_0,0.15150836400615997
pre_1,0.09291532236852595
post_1,0.08696184672430139
cells_55,0.046323138029643926
cells_50,0.02112503110945187
SeqSOR,0.020522375201984633
GradientSolver,0.01993405307758203
SeqGS,0.017973611150131488
post_6,0.014489289661881037
cells_51,0.01412030758403805
cells_54,0.013696415912942354
LoopSolver,0.011199688686701568
post_2,0.010232823476655445
cells_53,0.008921574000120181
post_5,0.008693931108000097
pre_2,0.008489004146355839
pre_6,0.0083364639923645
cells_52,0.007340991076443758
pre_5,0.006076749831971279
BiCGSTABSolver,0.00594631710547821
post_3,0.005217938200805035
post_4,0.004208642975441008
pre_4,0.003093481907285154
pre_3,0.003077797612511149
#yes,0.0
