,importance
post_0,0.22352047464303637
CGSolver,0.17804098214676473
pre_0,0.15853933776401605
pre_1,0.10718742052715982
post_1,0.08097239891609523
cells_55,0.03379584429101108
cells_50,0.024322995412328473
cells_51,0.021564434139378426
SeqSOR,0.020891370964216567
GradientSolver,0.02083979570088865
SeqGS,0.019634417560380937
post_6,0.012846281855862424
post_2,0.010995309079420394
cells_52,0.009925479549012217
LoopSolver,0.009355432935356896
pre_2,0.009256391450941107
cells_54,0.008828209476452336
pre_6,0.007660847114490171
cells_53,0.007567091529018685
post_5,0.006712680298572313
post_3,0.005840986947710399
pre_5,0.005469979843437155
post_4,0.005022310610015064
BiCGSTABSolver,0.004302326966721426
pre_3,0.00350198817146793
pre_4,0.0034052121062450947
PostSmoothing,0.0
Precon,0.0
Cells,0.0
PreSmoothing,0.0
Solver,0.0
root,0.0
