,importance
post_0,0.23721247476897014
CGSolver,0.19397027731022792
pre_0,0.14835541266762983
post_1,0.08232665597746466
pre_1,0.07887067459240575
cells_55,0.04367366061104531
SeqSOR,0.03246275249522677
SeqGS,0.022916674518210983
cells_50,0.01988127874731228
GradientSolver,0.018367202179918562
post_6,0.014559599881379804
cells_51,0.01378168565088913
post_2,0.010463762956235599
post_5,0.010174177864262177
pre_6,0.009910825127926489
LoopSolver,0.008894355588618839
pre_5,0.008072104945970812
cells_52,0.007775208652868224
pre_2,0.007636158843006605
BiCGSTABSolver,0.005674687560954562
post_4,0.005133447664510354
post_3,0.005028795029943002
cells_54,0.004615202326510822
pre_4,0.003816784763951354
cells_53,0.003807541801852086
pre_3,0.002618597472708046
#yes,0.0
