,importance
cells_50,0.16477291101251484
pre_2,0.1372347492949321
post_0,0.10335050129591108
cells_55,0.08843973344072062
post_4,0.06302159011298714
pre_1,0.06270531334215682
pre_3,0.05651418753783325
pre_6,0.04638185281172629
GradientSolver,0.04101986866590883
post_1,0.034396185106963933
pre_5,0.03286829911734722
post_5,0.032463163877954
post_3,0.030551347931783518
post_6,0.024372559858681486
BiCGSTABSolver,0.019952764839898232
cells_51,0.0156248136425016
LoopSolver,0.014467489080939092
SeqGS,0.010775946521469352
SeqSOR,0.008543461364263184
cells_53,0.0031688470485787346
pre_4,0.0030616146603551176
pre_0,0.002583994101053238
post_2,0.001973273541973187
cells_52,0.0010655821865061242
cells_54,0.0006899496050410412
PreSmoothing,0.0
PostSmoothing,0.0
Cells,0.0
Solver,0.0
Precon,0.0
CGSolver,0.0
root,0.0
