,importance
pre_1,0.28617964332528134
CGSolver,0.23369581986810747
cells_51,0.13605263782907556
post_1,0.08094437256583589
SeqGS,0.05551608448367936
BiCGSTABSolver,0.04512785138576435
pre_2,0.04269192014730098
pre_0,0.03439997216245446
post_0,0.03311840069247128
SeqSOR,0.01833134759332152
LoopSolver,0.013381118361476568
cells_50,0.009856841290442302
GradientSolver,0.006494865641623282
pre_6,0.0035607817686122588
post_3,0.0002682724573612004
pre_3,0.0002480383612779132
post_5,0.00012072316563876254
cells_55,1.130890027548762e-05
PostSmoothing,0.0
Precon,0.0
post_2,0.0
pre_5,0.0
post_4,0.0
pre_4,0.0
post_6,0.0
Cells,0.0
PreSmoothing,0.0
Solver,0.0
cells_52,0.0
cells_53,0.0
cells_54,0.0
root,0.0
