,importance
CGSolver,0.23033951020736385
post_0,0.21878308268822383
pre_1,0.16229865521962294
pre_0,0.12602993948429633
post_1,0.09266070030331262
cells_50,0.04317153524202248
cells_55,0.024502664259236345
LoopSolver,0.017461339451654966
cells_51,0.013763972836924987
SeqGS,0.01159391103601529
SeqSOR,0.00967325257556552
pre_6,0.007342662027314856
GradientSolver,0.007070736328576341
cells_52,0.006824181791539018
cells_54,0.005447671655990827
BiCGSTABSolver,0.004940293134505256
post_6,0.004809070520140067
post_2,0.0032070329172349697
pre_2,0.0028385378638463117
post_5,0.001975302446715605
cells_53,0.0019675566441869374
post_3,0.0014546711374207242
pre_3,0.0012495784944807945
pre_4,0.00040087424993982335
post_4,0.00019289305662671923
pre_5,3.7442724267906843e-07
#yes,0.0
