,importance
cells_54,0.1420800684912924
post_0,0.10881759246249331
pre_1,0.1005090401436106
post_5,0.09519799840819046
BiCGSTABSolver,0.0872516349733961
post_1,0.06769263410975992
post_6,0.06241805578464486
pre_5,0.04458465296288753
LoopSolver,0.04146232057542381
pre_3,0.040700541041832884
CGSolver,0.03187729270034054
GradientSolver,0.022510000605930506
pre_4,0.02140644918302112
pre_2,0.021060975710348307
post_2,0.020549447867341183
pre_6,0.01822325291477414
cells_55,0.01764831566065759
cells_50,0.014715221610270111
post_4,0.012290167855845333
pre_0,0.008657752681624487
cells_52,0.008519097198770354
cells_53,0.0044959689585648156
cells_51,0.002680537801111541
SeqGS,0.0018600548908333128
SeqSOR,0.0014963337436611124
post_3,0.0012945916633737128
PostSmoothing,0.0
Precon,0.0
PreSmoothing,0.0
Cells,0.0
Solver,0.0
root,0.0
