,importance
pre_1,0.3240267291236432
cells_51,0.22132893563654416
CGSolver,0.2207403002822973
post_1,0.11371742226966494
cells_50,0.019279196961107213
SeqSOR,0.01853750290823123
SeqGS,0.014048502195068197
LoopSolver,0.011692577404268134
BiCGSTABSolver,0.01160461358755683
pre_0,0.009740045433061702
pre_2,0.009322242415015874
GradientSolver,0.007538395984489545
post_0,0.007055538132335168
pre_5,0.0030582866387560814
post_5,0.0025319944229387488
cells_55,0.001847282556571226
pre_6,0.0016392533607976487
pre_3,0.0011390961289431927
post_2,0.000770193144225954
post_3,0.0003818914144836773
PostSmoothing,0.0
Precon,0.0
pre_4,0.0
post_4,0.0
post_6,0.0
Cells,0.0
PreSmoothing,0.0
Solver,0.0
cells_52,0.0
cells_53,0.0
cells_54,0.0
root,0.0
