,importance
CGSolver,0.22554018732768769
post_0,0.21542139219758794
pre_1,0.15929991687435127
pre_0,0.1290658411018984
post_1,0.09658277269674317
cells_50,0.0410010264539769
cells_55,0.026049955607331535
LoopSolver,0.020516990928094392
cells_51,0.014494188441310486
SeqSOR,0.010212789516761899
SeqGS,0.00987927028061638
cells_52,0.007236520690553526
cells_54,0.0068791645255294916
pre_6,0.006803243505619295
GradientSolver,0.006116242345259294
BiCGSTABSolver,0.005571577218076391
post_6,0.004739640111605812
post_2,0.0034102524847190183
cells_53,0.00291332624394994
pre_2,0.002645590751920327
post_3,0.0019979935467975946
post_5,0.0019284196049940592
pre_3,0.0012171231002172794
pre_4,0.00027779990031028397
post_4,0.00019857004890870374
pre_5,2.044951789389894e-07
#yes,0.0
