,importance
post_0,0.23483650009045273
CGSolver,0.2123690234048896
pre_1,0.18555506152604764
pre_0,0.09674455266882431
cells_55,0.08660817242323905
post_1,0.07715252161864725
cells_50,0.03724087937844944
LoopSolver,0.014247589621048714
SeqGS,0.011594415165118362
GradientSolver,0.011170102872365606
cells_53,0.007064128521190272
SeqSOR,0.006795974693570149
pre_6,0.003195292906881018
pre_2,0.00282396244271231
post_3,0.002416163251369406
cells_51,0.0021022613489046775
post_6,0.0018412682151131763
BiCGSTABSolver,0.0015723099883222734
post_5,0.0015361951375035055
cells_54,0.0012985204723011212
post_2,0.0009284938596729336
pre_3,0.0007191839389093703
cells_52,0.0001263615328010678
pre_4,5.988368621171939e-05
post_4,7.099596881980879e-07
pre_5,4.712757661079181e-07
Cells,0.0
PreSmoothing,0.0
PostSmoothing,0.0
Precon,0.0
Solver,0.0
root,0.0
