,importance
post_0,0.23883188105044595
CGSolver,0.22341988195769624
pre_1,0.13454534813679045
pre_0,0.1337613886654663
post_1,0.08463199688525089
cells_55,0.03866805904811917
cells_50,0.01799145526981174
GradientSolver,0.015729208260603082
cells_51,0.01376976195577014
SeqSOR,0.01355985104370903
LoopSolver,0.012217283369194983
cells_54,0.009285636988138937
SeqGS,0.00855183927391923
cells_52,0.008340051199206108
cells_53,0.008148030869339235
post_6,0.007287303472313085
BiCGSTABSolver,0.006288250472586893
post_2,0.005000711499133672
pre_6,0.003713747187387502
post_5,0.0036445163394705085
pre_2,0.0035453559252950117
pre_5,0.002372251706384513
pre_3,0.001976358797798
pre_4,0.0019170599665443509
post_3,0.0018150260463627613
post_4,0.0009877446132621856
PostSmoothing,0.0
Precon,0.0
Cells,0.0
PreSmoothing,0.0
Solver,0.0
root,0.0
