,importance
post_0,0.2206909543195572
CGSolver,0.21400508433901486
pre_1,0.19812902235800123
pre_0,0.11378798029725724
post_1,0.09464362886347832
cells_50,0.03746447252205631
cells_55,0.032341234182391376
LoopSolver,0.019038270606768094
SeqSOR,0.015679216344278935
GradientSolver,0.013267450772464997
SeqGS,0.012789829194876041
cells_51,0.004429459153553744
cells_53,0.004392644205082782
pre_6,0.0036767873895220938
BiCGSTABSolver,0.002894685581223242
post_3,0.0028324993610999855
pre_2,0.002714840190711798
post_6,0.0025449272600726776
post_2,0.001174056938123434
cells_54,0.0011520062802268531
post_5,0.0011373130402494841
pre_3,0.0008560516482806146
pre_4,0.00019054831034912115
cells_52,0.00016573228458579818
pre_5,9.531332382546089e-07
post_4,3.514235354560533e-07
Cells,0.0
PreSmoothing,0.0
PostSmoothing,0.0
Solver,0.0
Precon,0.0
root,0.0
