,importance
CGSolver,0.2301773243261367
post_0,0.21536194199805223
pre_1,0.15890977635751655
pre_0,0.09789831363885336
post_1,0.06917534044074501
cells_50,0.051440439943254354
cells_55,0.02323675166467614
cells_51,0.022949154554550554
LoopSolver,0.019358109889278184
SeqGS,0.015574449126869208
cells_52,0.01243175588868993
SeqSOR,0.011043067785943276
GradientSolver,0.009760888631804087
cells_54,0.008535162355941556
BiCGSTABSolver,0.008337371582305306
post_2,0.006194214103604476
pre_2,0.005253536869489466
post_3,0.005160513006746968
pre_6,0.0049476309184180774
post_6,0.004801683483678879
pre_5,0.004315985380973575
cells_53,0.004262122601150804
post_5,0.003290423681748553
pre_3,0.002974200817203109
post_4,0.002738692763239769
pre_4,0.0018711481891298648
#yes,0.0
