,importance
CGSolver,0.23197156042203168
post_0,0.23004788807355536
pre_1,0.15316314241335965
pre_0,0.12036584764722051
post_1,0.07834656146536209
cells_55,0.03610944517246391
cells_50,0.02834481426547673
cells_51,0.020457568831430246
GradientSolver,0.014945945251006598
SeqGS,0.014378406951439215
LoopSolver,0.014329510821773446
cells_52,0.011171668292234377
SeqSOR,0.007633207015237315
post_6,0.005781491758684098
post_2,0.005193188475856558
post_3,0.0037872390795103605
pre_2,0.003618374995938838
pre_6,0.003456478175505348
cells_53,0.0033286875137108415
pre_3,0.003305211902756655
BiCGSTABSolver,0.003060377876211963
pre_5,0.0017209554341608587
post_5,0.0014396530318002286
cells_54,0.0013791017409505817
post_4,0.0013569514252574223
pre_4,0.0013067219670650978
#yes,0.0
