features,importance
SLUB_MEMCG_SYSFS_ON,0.0
USB_EHCI_TT_NEWSCHED,0.0
INPUT_JOYSTICK,0.0
SLAB_MERGE_DEFAULT,0.0
X86_PM_TIMER,0.0
CARDBUS,0.0
POWER_RESET_GPIO,0.0
SOC_CAMERA_MT9M111,0.0
USB_EHCI_PCI,0.0
SOC_CAMERA_MT9M001,0.0
VIDEO_SAA7134_DVB,0.0
VIDEO_LM3560,0.0
NEW_LEDS,0.0
COMPAT_BRK,0.0
STANDALONE,0.0
MOUSE_SYNAPTICS_I2C,0.0
VIDEO_LM3646,0.0
DVB_ISL6405,0.0
VIDEO_SAA7134_GO7007,0.0
PCCARD,0.0
MOUSE_SYNAPTICS_USB,0.0
POWER_RESET_BRCMKONA,0.0
SDR_MAX2175,0.0
DVB_ZL10036,0.0
USB_EHCI_HCD,0.0
ACPI_TABLE_UPGRADE,0.0
PCMCIA,0.0
POWER_RESET_BRCMSTB,0.0
LEDS_CLASS,0.0
SND_CA0106,0.0
COMEDI_ADDI_APCI_1564,0.0
AD5064,0.0
NET_SCH_GRED,0.0
B53_SRAB_DRIVER,0.0
USB_KAWETH,0.0
SND_CMIPCI,0.0
COMEDI_ADDI_APCI_16XX,0.0
POWER_RESET_AS3722,0.0
DEBUG_RT_MUTEXES,0.0
NET_SCH_DSMARK,0.0
NET_DSA_BCM_SF2,0.0
USB_PEGASUS,0.0
SND_OXYGEN_LIB,0.0
COMEDI_ADDI_APCI_2032,0.0
AD5380,0.0
DEBUG_MUTEXES,0.0
AD5360,0.0
COMEDI_ADDI_APCI_1032,0.0
IIO_SSP_SENSORS_COMMONS,0.0
SCHEDSTATS,0.0
NET_SCH_SFQ,0.0
B53_SPI_DRIVER,0.0
SND_BT87X,0.0
COMEDI_ADDI_APCI_1500,0.0
IIO_SSP_SENSORHUB,0.0
USB_CATC,0.0
NET_SCH_TEQL,0.0
B53_MDIO_DRIVER,0.0
USB_NET_DRIVERS,0.0
SND_BT87X_OVERCLOCK,0.0
COMEDI_ADDI_APCI_1516,0.0
104_QUAD_8,0.0
DEBUG_TIMEKEEPING,0.0
NET_SCH_TBF,0.0
B53_MMAP_DRIVER,0.0
SCHED_STACK_END_CHECK,0.0
LOCKDEP,0.0
NET_SCH_CHOKE,0.0
NET_DSA_MT7530,0.0
USB_USBNET,0.0
SND_CS46XX_NEW_DSP,0.0
COMEDI_ADDI_APCI_3XXX,0.0
AD5592R_BASE,0.0
PROVE_LOCKING,0.0
NET_SCH_NETEM,0.0
NET_DSA_MV88E6060,0.0
USB_NET_AX8817X,0.0
SND_CS5530,0.0
COMEDI_ADL_PCI6208,0.0
AD5592R,0.0
TRACE_IRQFLAGS,0.0
PERF_USE_VMALLOC,0.0
ACPI_HOTPLUG_CPU,0.0
NET_SCH_QFQ,0.0
BCM7XXX_PHY,0.0
USB_RTL8150,0.0
SND_OXYGEN,0.0
COMEDI_ADDI_APCI_2200,0.0
AD5421,0.0
DEBUG_WW_MUTEX_SLOWPATH,0.0
NET_SCH_DRR,0.0
MDIO_BCM_UNIMAC,0.0
AD5449,0.0
SND_CS4281,0.0
COMEDI_ADDI_APCI_3120,0.0
AD5446,0.0
DEBUG_LOCK_ALLOC,0.0
NET_SCH_MQPRIO,0.0
NET_DSA_LOOP,0.0
USB_LAN78XX,0.0
SND_CS46XX,0.0
COMEDI_ADDI_APCI_3501,0.0
USB_RTL8152,0.0
MFD_SI476X_CORE,0.0
DRM_BOCHS,0.0
USB_C67X00_HCD,0.0
TC1100_WMI,0.0
H8300_TMR16,0.0
RESET_ATH79,0.0
ECRYPT_FS,0.0
BOOTPARAM_HUNG_TASK_PANIC,0.0
SND_SOC_MAX98088,0.0
PCI_EPF_TEST,0.0
COREDUMP,0.0
INPUT,0.0
W1_SLAVE_DS2408,0.0
THERMAL_GOV_STEP_WISE,0.0
MOUSE_PS2_OLPC,0.0
PCSPKR_PLATFORM,0.0
M686,0.0
MOUSE_PS2_TOUCHKIT,0.0
ORANGEFS_FS,0.0
ATM_HE,0.0
MFD_RK808,0.0
DRM_QXL,0.0
USB_WUSB_CBAF,0.0
FUJITSU_TABLET,0.0
CLKSRC_PXA,0.0
ADFS_FS,0.0
ATM_SOLOS,0.0
CRC32_SELFTEST,0.0
ATM_HE_USE_SUNI,0.0
MFD_SEC_CORE,0.0
USB_WUSB_CBAF_DEBUG,0.0
AMILO_RFKILL,0.0
H8300_TMR8,0.0
ADFS_FS_RW,0.0
CRC32_SLICEBY8,0.0
DETECT_HUNG_TASK,0.0
W1_SLAVE_DS2423,0.0
THERMAL_GOV_USER_SPACE,0.0
ACPI_DOCK,0.0
MOUSE_APPLETOUCH,0.0
W1_SLAVE_DS2431,0.0
EPOLL,0.0
ACPI_CPU_FREQ_PSS,0.0
W1_SLAVE_DS2433,0.0
ACPI_VIDEO,0.0
USB_ARCH_HAS_HCD,0.0
SIGNALFD,0.0
ACPI_PROCESSOR_CSTATE,0.0
EISA_NAMES,0.0
MOUSE_BCM5974,0.0
W1_SLAVE_DS2433_CRC,0.0
THERMAL_GOV_BANG_BANG,0.0
SND_SOC_WM8350,0.0
THERMAL_GOV_POWER_ALLOCATOR,0.0
PCI_SW_SWITCHTEC,0.0
W1_SLAVE_DS2408_READBACK,0.0
GENERIC_CPU,0.0
ISA_BUS,0.0
MOUSE_PS2_FOCALTECH,0.0
W1_SLAVE_DS2413,0.0
THERMAL_GOV_FAIR_SHARE,0.0
BACKLIGHT_CLASS_DEVICE,0.0
ACPI_FAN,0.0
MOUSE_PS2_VMMOUSE,0.0
BASE_FULL,0.0
EISA,0.0
W1_SLAVE_DS2406,0.0
THERMAL,0.0
SND_SOC_STAC9766,0.0
MOUSE_SERIAL,0.0
FUTEX,0.0
EISA_VLB_PRIMING,0.0
I8253_LOCK,0.0
ATM_HORIZON,0.0
MFD_88PM805,0.0
USB_DYNAMIC_MINORS,0.0
DEBUG_STACKOVERFLOW,0.0
DCDBAS,0.0
NTFS_DEBUG,0.0
LOCKUP_DETECTOR,0.0
KVM_AMD,0.0
SERIAL_IPOCTAL,0.0
MFD_MAX77686,0.0
USB_OTG,0.0
DELL_LAPTOP,0.0
NTFS_RW,0.0
SOFTLOCKUP_DETECTOR,0.0
KVM_MMU_AUDIT,0.0
MFD_MAX8907,0.0
USB_OTG_WHITELIST,0.0
ATM_HORIZON_DEBUG,0.0
MFD_INTEL_LPSS_PCI,0.0
USB_PCI,0.0
ALIENWARE_WMI,0.0
CLKSRC_JCORE_PIT,0.0
KCOV,0.0
KVM_COMPAT,0.0
ATM_AMBASSADOR,0.0
USB_ANNOUNCE_NEW_DEVICES,0.0
KVM_INTEL,0.0
SH_TIMER_CMT,0.0
FAT_DEFAULT_UTF8,0.0
HAVE_KVM_IRQ_BYPASS,0.0
ATM_AMBASSADOR_DEBUG,0.0
USB_DEFAULT_PERSIST,0.0
DELL_SMBIOS,0.0
SH_TIMER_MTU2,0.0
NTFS_FS,0.0
DEBUG_SHIRQ,0.0
ASUS_LAPTOP,0.0
USB_LEDS_TRIGGER_USBPORT,0.0
DELL_SMO8800,0.0
HUGETLBFS,0.0
BOOTPARAM_HARDLOCKUP_PANIC,0.0
VHOST_CROSS_ENDIAN_LEGACY,0.0
ATM_FORE200E_USE_TASKLET,0.0
USB_MON,0.0
DELL_RBTN,0.0
DELL_WMI,0.0
MFD_RTSX_PCI,0.0
USB_WUSB,0.0
BOARD_TPCI200,0.0
EFIVAR_FS,0.0
BOOTPARAM_SOFTLOCKUP_PANIC,0.0
MFD_RTSX_USB,0.0
UWB,0.0
FUJITSU_LAPTOP,0.0
IPACK_BUS,0.0
SH_TIMER_TMU,0.0
PROC_VMCORE,0.0
HARDLOCKUP_DETECTOR_PERF,0.0
VHOST_NET,0.0
ATM_IA,0.0
PCF50633_ADC,0.0
USB_OTG_BLACKLIST_HUB,0.0
DELL_WMI_AIO,0.0
ATM_FORE200E,0.0
EZNPS_GIC,0.0
TMPFS_POSIX_ACL,0.0
HARDLOCKUP_DETECTOR,0.0
VHOST,0.0
ATM_IA_DEBUG,0.0
PCF50633_GPIO,0.0
USB_OTG_FSM,0.0
DELL_WMI_LED,0.0
TMPFS_XATTR,0.0
EM_TIMER_STI,0.0
MTD_NAND_DENALI_PCI,0.0
USB_GSPCA_PAC207,0.0
CRYPTO_NULL,0.0
AF_RXRPC,0.0
MTD_NAND_DENALI_DT,0.0
USB_GSPCA_PAC7302,0.0
CRYPTO_PCRYPT,0.0
AF_RXRPC_IPV6,0.0
TIMERFD,0.0
USB_GSPCA_PAC7311,0.0
ZX_DMA,0.0
CRYPTO_CRYPTD,0.0
AF_RXRPC_INJECT_LOSS,0.0
USB_GSPCA_SE401,0.0
QCOM_HIDMA_MGMT,0.0
CRYPTO_MCRYPTD,0.0
AF_RXRPC_DEBUG,0.0
MTD_NAND_GPIO,0.0
BT_ATH3K,0.0
MTD_NAND_BCH,0.0
USB_GSPCA_NW80X,0.0
BT_WILINK,0.0
MTD_NAND_ECC_BCH,0.0
USB_GSPCA_OV519,0.0
TEGRA210_ADMA,0.0
CRYPTO_MANAGER2,0.0
CRYPTO_GF128MUL,0.0
TI_ST,0.0
USB_GSPCA_OV534,0.0
TIMB_DMA,0.0
CRYPTO_USER,0.0
BT_QCOMSMD,0.0
MTD_NAND_DENALI,0.0
USB_GSPCA_OV534_9,0.0
XGENE_DMA,0.0
MTD_SM_COMMON,0.0
WLAN_VENDOR_RSI,0.0
SND_SOC_LM4857,0.0
INFINIBAND_USER_MAD,0.0
VT_CONSOLE_SLEEP,0.0
BLK_DEV_IDE_SATA,0.0
SCSI_DH_RDAC,0.0
RSI_91X,0.0
PINCTRL_BAYTRAIL,0.0
USB_GSPCA_SN9C2028,0.0
INFINIBAND_USER_ACCESS,0.0
NET_VENDOR_MELLANOX,0.0
I2C_EFM32,0.0
HW_CONSOLE,0.0
IDE_GD,0.0
SCSI_DH_HP_SW,0.0
RSI_DEBUGFS,0.0
PINCTRL_CHERRYVIEW,0.0
SND_SOC_LM49453,0.0
QCOM_HIDMA,0.0
RXKAD,0.0
USB_GSPCA_SN9C20X,0.0
DW_DMAC,0.0
CRYPTO_ABLK_HELPER,0.0
I2C_DESIGNWARE_PCI,0.0
VT,0.0
IDE_TIMINGS,0.0
SCSI_DH,0.0
ACCESSIBILITY,0.0
CONSOLE_TRANSLATIONS,0.0
IDE_ATAPI,0.0
RTL8XXXU_UNTESTED,0.0
I2C_DESIGNWARE_BAYTRAIL,0.0
SND_SOC_ISABELLE,0.0
A11Y_BRAILLE_CONSOLE,0.0
VT_CONSOLE,0.0
IDE_LEGACY,0.0
SND_SOC_INNO_RK3036,0.0
ACPI_CPPC_LIB,0.0
W1_SLAVE_DS2781,0.0
HISI_THERMAL,0.0
USERFAULTFD,0.0
ACPI_PROCESSOR,0.0
MOUSE_INPORT,0.0
W1_SLAVE_DS28E04,0.0
IMX_THERMAL,0.0
MPILIB,0.0
PCI_QUIRKS,0.0
MOUSE_ATIXL,0.0
W1_SLAVE_BQ27000,0.0
MFD_CORE,0.0
MAILBOX,0.0
MK8,0.0
PCI,0.0
POWER_AVS,0.0
MFD_CS5535,0.0
ACPI_PROCESSOR_IDLE,0.0
SCx200,0.0
MOUSE_CYAPA,0.0
W1_SLAVE_DS2438,0.0
CLOCK_THERMAL,0.0
MOUSE_ELAN_I2C,0.0
SHMEM,0.0
CPU_IDLE,0.0
ADVISE_SYSCALLS,0.0
W1_SLAVE_DS2760,0.0
DEVFREQ_THERMAL,0.0
AIO,0.0
OF_PROMTREE,0.0
MOUSE_ELAN_I2C_I2C,0.0
W1_SLAVE_DS2780,0.0
THERMAL_EMULATION,0.0
SND_SOC_TLV320AIC32X4,0.0
MOUSE_ELAN_I2C_SMBUS,0.0
SCx200HR_TIMER,0.0
CRYPTO_AKCIPHER,0.0
BT_HCIBTUART,0.0
USB_GSPCA_KINECT,0.0
CRYPTO_KPP2,0.0
BT_HCIVHCI,0.0
CRYPTO_KPP,0.0
BT_MRVL,0.0
USB_GSPCA_KONICA,0.0
MAX77620_THERMAL,0.0
CRYPTO_ACOMP2,0.0
BT_MRVL_SDIO,0.0
MTD_NAND_ECC_SMC,0.0
USB_GSPCA_MARS,0.0
WANT_DEV_COREDUMP,0.0
MTD_NAND,0.0
USB_GSPCA_MR97310A,0.0
STM32_DMA,0.0
REMOTEPROC,0.0
PCC,0.0
MEMBARRIER,0.0
ACPI_IPMI,0.0
MOUSE_LOGIBM,0.0
QORIQ_THERMAL,0.0
SND_SOC_IMX_WM8962,0.0
EMBEDDED,0.0
MOUSE_PC110PAD,0.0
USB_GSPCA_JL2005BCD,0.0
GPIO_CS5535,0.0
POWER_RESET,0.0
SPEAR_THERMAL,0.0
SND_SOC_WM8962,0.0
BT_HCIBT3C,0.0
USB_GSPCA_JEILINJ,0.0
PCH_DMA,0.0
CRYPTO_AKCIPHER2,0.0
BT_HCIBLUECARD,0.0
IPMI_HANDLER,0.0
NF_CONNTRACK_FTP,0.0
GPIO_PALMAS,0.0
FILE_LOCKING,0.0
X86_MCE,0.0
NF_CONNTRACK_H323,0.0
GPIO_RC5T583,0.0
MANDATORY_FILE_LOCKING,0.0
SUSPEND_FREEZER,0.0
LEDS_BLINKM,0.0
I2C_MUX_MLXCPLD,0.0
SENSORS_SCH56XX_COMMON,0.0
AIM_NETWORK,0.0
L2TP_V3,0.0
I2C_HELPER_AUTO,0.0
SENSORS_SCH5627,0.0
AIM_SOUND,0.0
SUSPEND_SKIP_SYNC,0.0
L2TP_DEBUGFS,0.0
LIBCRC32C,0.0
IOSF_MBI_DEBUG,0.0
NF_CT_PROTO_UDPLITE,0.0
MFD_TI_LP87565,0.0
SND_AZT2316,0.0
F2FS_IO_TRACE,0.0
X86_RDC321X,0.0
NF_CONNTRACK_AMANDA,0.0
X86_SUPPORTS_MEMORY_FAILURE,0.0
F2FS_FAULT_INJECTION,0.0
SND_AZT2320,0.0
FS_DAX_PMD,0.0
TEXTSEARCH,0.0
X86_32_NON_STANDARD,0.0
GPIO_MSIC,0.0
EXPORTFS_BLOCK_OPS,0.0
TEXTSEARCH_KMP,0.0
GPIO_MAX77620,0.0
I2C_ALI1563,0.0
SENSORS_ADS1015,0.0
KS7010,0.0
I2C_ALI15X3,0.0
PM,0.0
MRP,0.0
SENSORS_ADS7828,0.0
GREYBUS,0.0
L2TP_IP,0.0
PM_SLEEP_SMP,0.0
BRIDGE_IGMP_SNOOPING,0.0
SENSORS_ADS7871,0.0
GREYBUS_ES2,0.0
I2C_AMD756_S4882,0.0
PM_AUTOSLEEP,0.0
BRIDGE_VLAN_FILTERING,0.0
SENSORS_AMC6821,0.0
I2C_AMD756,0.0
I2C_SMBUS,0.0
SENSORS_SCH5636,0.0
AIM_V4L2,0.0
RCU_TORTURE_TEST,0.0
L2TP_ETH,0.0
I2C_ALGOPCF,0.0
SENSORS_STTS751,0.0
HDM_DIM2,0.0
GARP,0.0
STP,0.0
I2C_ALGOPCA,0.0
SENSORS_SMM665,0.0
HDM_I2C,0.0
LZO_DECOMPRESS,0.0
LLC,0.0
I2C_ALI1535,0.0
SENSORS_ADC128D818,0.0
HDM_USB,0.0
LZO_COMPRESS,0.0
DRM_MEDFIELD,0.0
AXI_DMAC,0.0
DECOMPRESS_BZIP2,0.0
RD_LZMA,0.0
SWPHY,0.0
DRM_UDL,0.0
BCM_SBA_RAID,0.0
APB_TIMER,0.0
F2FS_FS_ENCRYPTION,0.0
GPIO_DA9052,0.0
SND_AC97_POWER_SAVE,0.0
BTRFS_FS_RUN_SANITY_TESTS,0.0
NETFILTER_XT_TARGET_CT,0.0
GPIO_DA9055,0.0
INTEL_SCU_IPC,0.0
BTRFS_DEBUG,0.0
NF_CONNTRACK_PROCFS,0.0
NF_CONNTRACK_ZONES,0.0
MDIO_BUS_MUX,0.0
DMA_OF,0.0
MDIO_BUS_MUX_BCM_IPROC,0.0
MDIO_BUS_MUX_GPIO,0.0
OF_GPIO,0.0
DRM_VMWGFX,0.0
RD_GZIP,0.0
MDIO_BUS_MUX_MMIOREG,0.0
DRM_GMA3600,0.0
MDIO_CAVIUM,0.0
DRM_GMA500,0.0
DMA_ENGINE_RAID,0.0
MDIO_GPIO,0.0
DRM_GMA600,0.0
DECOMPRESS_GZIP,0.0
RD_BZIP2,0.0
MDIO_HISI_FEMAC,0.0
DRM_VMWGFX_FBCON,0.0
NF_CT_PROTO_DCCP,0.0
MFD_LP3943,0.0
COMMON_CLK,0.0
F2FS_FS_POSIX_ACL,0.0
X86_INTEL_LPSS,0.0
NF_CT_PROTO_GRE,0.0
GPIO_LP873X,0.0
SND_AD1848,0.0
GPIO_DLN2,0.0
NF_CT_PROTO_SCTP,0.0
PINCTRL,0.0
MFD_TI_LP873X,0.0
F2FS_CHECK_FS,0.0
PROVE_RCU,0.0
X86_AMD_PLATFORM_DEVICE,0.0
GPIO_LP87565,0.0
SND_AZT1605,0.0
F2FS_FS_SECURITY,0.0
MFD_INTEL_MSIC,0.0
SND_WSS_LIB,0.0
BTRFS_ASSERT,0.0
NF_CONNTRACK_EVENTS,0.0
SND_SB_COMMON,0.0
NILFS2_FS,0.0
NF_CONNTRACK_TIMEOUT,0.0
GPIO_JANZ_TTL,0.0
F2FS_FS_XATTR,0.0
F2FS_FS,0.0
IOSF_MBI,0.0
NF_CONNTRACK_TIMESTAMP,0.0
GPIO_KEMPLD,0.0
SND_SB16_DSP,0.0
F2FS_STAT_FS,0.0
NF_CONNTRACK_LABELS,0.0
GPIO_LP3943,0.0
SND_ADLIB,0.0
SND_SB8_DSP,0.0
BT_CMTP,0.0
NLMON,0.0
IGBVF,0.0
IR_NUVOTON,0.0
USB_EHSET_TEST_FIXTURE,0.0
MAX1363,0.0
MTD_L440GX,0.0
NET_VRF,0.0
GREYBUS_AUDIO,0.0
ISDN_CAPI,0.0
IR_REDRAT3,0.0
SND_SOC_CQ0093VC,0.0
USB_ISIGHTFW,0.0
BT_HIDP,0.0
VSOCKMON,0.0
IXGBE,0.0
IR_SPI,0.0
IXGB,0.0
IGB_HWMON,0.0
IR_FINTEK,0.0
USB_TRANCEVIBRATOR,0.0
MAX1027,0.0
DECOMPRESS_LZ4,0.0
BT_BNEP_MC_FILTER,0.0
MTD_NETtel,0.0
VETH,0.0
MAX1118,0.0
IR_MESON,0.0
USB_IOWARRIOR,0.0
MAX11100,0.0
BT_BNEP_PROTO_FILTER,0.0
VIRTIO_NET,0.0
IR_MTK,0.0
USB_TEST,0.0
DCA,0.0
IGB_DCA,0.0
MEDIATEK_MT6577_AUXADC,0.0
BT_6LOWPAN,0.0
ARCNET_1201,0.0
IXGBEVF,0.0
IR_IGUANA,0.0
USB_LINK_LAYER_TEST,0.0
MEN_Z188_ADC,0.0
BT_LEDS,0.0
USB_YUREX,0.0
I40E,0.0
IR_TTUSBIR,0.0
USB_CHAOSKEY,0.0
MESON_SARADC,0.0
INPUT_CMA3000_I2C,0.0
VIDEO_SAA7127,0.0
HID_PICOLCD_FB,0.0
INPUT_XEN_KBDDEV_FRONTEND,0.0
ARCNET_1051,0.0
MAX9611,0.0
IXGBE_HWMON,0.0
IR_STREAMZAP,0.0
HID,0.0
USB_HUB_USB251XB,0.0
MCP320X,0.0
VHOST_VSOCK,0.0
MODULES,0.0
USB_HSIC_USB4604,0.0
SUNGEM_PHY,0.0
IXGBE_DCA,0.0
IR_WINBOND_CIR,0.0
SND_SOC_SPDIF,0.0
USB_HSIC_USB3503,0.0
BT_LE,0.0
ARCNET,0.0
IXGBE_DCB,0.0
IR_IGORPLUGUSB,0.0
BT_HS,0.0
PM_ADVANCED_DEBUG,0.0
NET_SWITCHDEV,0.0
LPC_SCH,0.0
I2C_ISMT,0.0
PM_TEST_SUSPEND,0.0
PHYLIB,0.0
SENSORS_TMP102,0.0
GREYBUS_HID,0.0
TUN_VNET_CROSS_LE,0.0
NTB_NETDEV,0.0
E100,0.0
RC_ATI_REMOTE,0.0
USB_CYTHERM,0.0
INA2XX_ADC,0.0
CRYPTO_CMAC,0.0
DECOMPRESS_LZMA,0.0
RD_XZ,0.0
MTD_AMD76XROM,0.0
I2C_AMD8111,0.0
PM_WAKELOCKS,0.0
VLAN_8021Q,0.0
SENSORS_INA209,0.0
GREYBUS_BOOTROM,0.0
I2C_HIX5HD2,0.0
HAVE_NET_DSA,0.0
SENSORS_INA2XX,0.0
GREYBUS_FIRMWARE,0.0
SENSORS_INA3221,0.0
PM_WAKELOCKS_GC,0.0
NET_DSA,0.0
I2C_I801,0.0
SENSORS_TC74,0.0
I2C_ISCH,0.0
PM_DEBUG,0.0
MAY_USE_DEVLINK,0.0
SENSORS_THMC50,0.0
NETDEVICES,0.0
USB_SISUSBVGA,0.0
LPC32XX_ADC,0.0
BT_RFCOMM,0.0
MTD_SCB2_FLASH,0.0
E1000E_HWTS,0.0
IR_MCEUSB,0.0
USB_SISUSBVGA_CON,0.0
LTC2485,0.0
MTD_ICHXROM,0.0
RD_LZ4,0.0
BT_RFCOMM_TTY,0.0
TUN,0.0
IGB,0.0
IR_ITE_CIR,0.0
USB_LD,0.0
LTC2497,0.0
BT_BNEP,0.0
DECOMPRESS_LZO,0.0
E1000,0.0
IR_ENE,0.0
USB_IDMOUSE,0.0
IMX7D_ADC,0.0
NTB_TRANSPORT,0.0
CRYPTO_ECB,0.0
64BIT,0.0
MTD_ESB2ROM,0.0
SND_SOC_TLV320AIC3X,0.0
E1000E,0.0
IR_HIX5HD2,0.0
USB_APPLEDISPLAY,0.0
LPC18XX_ADC,0.0
CRYPTO_ECDH,0.0
RD_LZO,0.0
BT_BREDR,0.0
MTD_CK804XROM,0.0
IR_IMON,0.0
RIONET,0.0
TCM_QLA2XXX,0.0
GPIO_PCF857X,0.0
USB_SERIAL_SSU100,0.0
TCM_QLA2XXX_DEBUG,0.0
GPIO_SX150X,0.0
USB_SERIAL_QT2,0.0
SCSI_QLA_ISCSI,0.0
GPIO_TPIC2810,0.0
DMA_ACPI,0.0
QEDI,0.0
GPIO_TS4900,0.0
USB_SERIAL_DEBUG,0.0
USB_EMI62,0.0
UIO,0.0
QED,0.0
GPIO_ADP5520,0.0
USB_EMI26,0.0
USB_SERIAL_UPD78F0730,0.0
FB_VIA_DIRECT_PROCFS,0.0
LEDS_LP8501,0.0
AIM_CDEV,0.0
DEBUG_OBJECTS_PERCPU_COUNTER,0.0
SCSI_QLOGIC_FAS,0.0
PINCTRL_SINGLE,0.0
GPIO_MAX732X_IRQ,0.0
USB_SERIAL_OPTION,0.0
BTREE,0.0
USB_SERIAL_OMNINET,0.0
PINCTRL_SX150X,0.0
USB_SERIAL_OPTICON,0.0
SCSI_QLA_FC,0.0
GPIO_PCA953X,0.0
USB_SERIAL_XSENS_MT,0.0
GPIO_PCA953X_IRQ,0.0
USB_SERIAL_WISHBONE,0.0
SCSI_QLOGIC_1280,0.0
CRYPTO_DEV_CAVIUM_ZIP,0.0
SIGMATEL_FIR,0.0
QCOM_COINCELL,0.0
LOGIRUMBLEPAD2_FF,0.0
SECURITY_LOADPIN_ENABLED,0.0
CRYPTO_DEV_QCE,0.0
HOTPLUG_CPU,0.0
NSC_FIR,0.0
QED_LL2,0.0
LOGIG940_FF,0.0
SECURITY_YAMA,0.0
BOOTPARAM_HOTPLUG_CPU0,0.0
WINBOND_FIR,0.0
SGI_GRU_DEBUG,0.0
LOGIWHEELS_FF,0.0
INTEGRITY,0.0
DEBUG_HOTPLUG_CPU0,0.0
MFD_SPMI_PMIC,0.0
USB_ADUTUX,0.0
QED_ISCSI,0.0
USB_SEVSEG,0.0
QEDF,0.0
PINCTRL_MAX77620,0.0
GPIO_ARIZONA,0.0
USB_RIO500,0.0
QED_FCOE,0.0
SECURITY_LOADPIN,0.0
USB_LEGOTOWER,0.0
PINCTRL_PALMAS,0.0
USB_LCD,0.0
SCSI_LPFC_DEBUG_FS,0.0
GPIO_CRYSTAL_COVE,0.0
USB_CYPRESS_CY7C63,0.0
USB_IRDA,0.0
HP_ILO,0.0
LOGITECH_FF,0.0
MFD_MAX77620,0.0
NET_NS,0.0
ATM,0.0
I2C_MUX_LTC4306,0.0
MFD_SUN4I_GPADC,0.0
IR_JVC_DECODER,0.0
FB_S3_DDC,0.0
LEDS_LP3952,0.0
WILC1000,0.0
RC_DEVICES,0.0
ATM_CLIP,0.0
I2C_MUX_PCA9541,0.0
MFD_AS3711,0.0
IR_SONY_DECODER,0.0
FB_SAVAGE,0.0
LEDS_LP55XX_COMMON,0.0
WILC1000_SDIO,0.0
DEBUG_OBJECTS_SELFTEST,0.0
DEBUG_RODATA_TEST,0.0
FB_ATY_GENERIC_LCD,0.0
LEDS_PCA9532_GPIO,0.0
PAGE_POISONING_NO_SANITY,0.0
USER_NS,0.0
I2C_MUX_GPMUX,0.0
BCMA_DRIVER_GMAC_CMN,0.0
IR_RC5_DECODER,0.0
FB_ATY_GX,0.0
DEBUG_PAGE_REF,0.0
INFINIBAND_IPOIB,0.0
PAGE_POISONING_ZERO,0.0
PID_NS,0.0
TIPC_MEDIA_UDP,0.0
BCMA_DEBUG,0.0
IR_RC6_DECODER,0.0
FB_S3,0.0
LEDS_LP3944,0.0
MULTIPLEXER,0.0
LEDS_GPIO,0.0
FB_SIS_300,0.0
LEDS_LP5523,0.0
MOST,0.0
SYSFS,0.0
DEBUG_OBJECTS_WORK,0.0
SYSFS_DEPRECATED_V2,0.0
ATM_BR2684,0.0
I2C_MUX_REG,0.0
SCHED_AUTOGROUP,0.0
IR_XMP_DECODER,0.0
FB_SIS_315,0.0
LEDS_LP5562,0.0
MOSTCORE,0.0
DEBUG_OBJECTS_RCU_HEAD,0.0
RELAY,0.0
ATM_BR2684_IPFILTER,0.0
I2C_DEMUX_PINCTRL,0.0
MFD_BCM590XX,0.0
ATM_CLIP_NO_ICMP,0.0
I2C_MUX_PCA954x,0.0
MFD_AAT2870_CORE,0.0
IR_SANYO_DECODER,0.0
FB_SAVAGE_I2C,0.0
WILC1000_SPI,0.0
DEBUG_OBJECTS_FREE,0.0
SYSFS_DEPRECATED,0.0
IR_MCE_KBD_DECODER,0.0
I2C_MUX_PINCTRL,0.0
MFD_ATMEL_FLEXCOM,0.0
IR_SHARP_DECODER,0.0
FB_SAVAGE_ACCEL,0.0
LEDS_LP5521,0.0
WILC1000_HW_OOB_INTR,0.0
DEBUG_OBJECTS_TIMERS,0.0
ATM_MPOA,0.0
MFD_ATMEL_HLCDC,0.0
ATM_LANE,0.0
CADENCE_TTC_TIMER,0.0
WLAN_VENDOR_MEDIATEK,0.0
KEYBOARD_MPR121,0.0
SND_SOC_CS4271_I2C,0.0
ASM9260_TIMER,0.0
PWM_STM32,0.0
MTD_SC520CDP,0.0
MT7601U,0.0
TOSHIBA_FIR,0.0
SND_SOC_CS4271_SPI,0.0
PWM_STMPE,0.0
MTD_NETSC520,0.0
WLAN_VENDOR_RALINK,0.0
INPUT_PCAP,0.0
PWM_SUN4I,0.0
RT2X00,0.0
INPUT_ADXL34X,0.0
INPUT_WM831X_ON,0.0
MFD_DA9055,0.0
PWM_RCAR,0.0
LIBERTAS_THINFIRM_USB,0.0
OWL_TIMER,0.0
PWM_RENESAS_TPU,0.0
MWIFIEX,0.0
INPUT_DA9063_ONKEY,0.0
SUN4I_TIMER,0.0
KEYBOARD_MCS,0.0
SUN5I_HSTIMER,0.0
MWIFIEX_PCIE,0.0
MFD_DA9062,0.0
MWIFIEX_USB,0.0
KEYBOARD_MAX7359,0.0
VT8500_TIMER,0.0
MWL8K,0.0
PCIE_DW_PLAT,0.0
MFD_DA9063,0.0
INPUT_CMA3000,0.0
PRIMA2_TIMER,0.0
PWM_TWL,0.0
BLK_DEV_INITRD,0.0
HIPPI,0.0
HID_SENSOR_IIO_COMMON,0.0
