features,importance
LEDS_TRIGGER_PANIC,3.7428657093736425e-05
DYNAMIC_DEBUG,3.733199353797054e-05
DRM_MIPI_DSI,3.695298006552034e-05
TCP_CONG_VENO,3.693517682161327e-05
CHARGER_BQ24735,3.662900092764597e-05
CRYPTO_CHACHA20,3.6526670595898393e-05
ISCSI_IBFT,3.6364495663864166e-05
AD7303,3.631731464335249e-05
PCI_PRI,3.616131980282908e-05
MINIX_SUBPARTITION,3.598705002195238e-05
SENSORS_W83781D,3.5851742386007445e-05
INTEL_POWERCLAMP,3.584149574673755e-05
PM_WAKELOCKS,3.545610988108159e-05
THERMAL_GOV_BANG_BANG,3.512430386467254e-05
MTD_REDBOOT_PARTS,3.5111868562131265e-05
RMI4_F03,3.480944076254761e-05
NET_SCH_PRIO,3.456603094587268e-05
NET_FLOW_LIMIT,3.419565699173046e-05
RPR0521,3.412365919749046e-05
SENSORS_AD7414,3.395013307223925e-05
FS_DAX,3.3830431300325044e-05
MOUSE_ELAN_I2C_SMBUS,3.35973325220272e-05
LEDS_TRIGGER_DISK,3.3575843856284453e-05
GPIO_WM831X,3.3435742366124046e-05
BACKLIGHT_LP855X,3.3408391805137524e-05
REGULATOR_ISL6271A,3.319951428881366e-05
NET_RX_BUSY_POLL,3.3155175350903296e-05
IRDA,3.302436742953477e-05
SYSVIPC_SYSCTL,3.297290351342257e-05
BMI160,3.286111961186978e-05
LZO_COMPRESS,3.2688686074041826e-05
DONGLE,3.238543048591535e-05
MTD_MCHP23K256,3.2299184057159864e-05
MEDIA_PCI_SUPPORT,3.216949519330358e-05
I2C_COMPAT,3.205122322519318e-05
TCG_TIS_ST33ZP24_I2C,3.197067762239493e-05
RAPIDIO,3.183915219691974e-05
NLS_CODEPAGE_950,3.177806124474203e-05
ACPI_DEBUG,3.168677047756598e-05
NFTL_RW,3.166197938963072e-05
RCU_TORTURE_TEST,3.16017373208556e-05
FIXED_PHY,3.1120140443301655e-05
MODULE_SIG_ALL,3.0909155224753805e-05
YENTA_RICOH,3.082939448083434e-05
DRM,3.077398964099564e-05
LWTUNNEL,3.067014989222692e-05
DVB_TDA8083,3.0645813035884794e-05
JFS_SECURITY,3.048101611415609e-05
GRO_CELLS,3.0476305489112503e-05
NLS_KOI8_R,3.035653838430291e-05
GPIO_AMDPT,3.0284433707577156e-05
CFG80211,3.0248709002494504e-05
X86_PM_TIMER,3.020880027233231e-05
ELF_CORE,3.0000504427059744e-05
CRYPTO_SHA1_SSSE3,2.9985505370749163e-05
WANT_DEV_COREDUMP,2.9944982251787533e-05
PSAMPLE,2.994237849359165e-05
EXT4_ENCRYPTION,2.9339481847450843e-05
LIQUIDIO,2.9318968107124183e-05
MAX9611,2.9305461364100056e-05
NET_VENDOR_MYRI,2.924978801388205e-05
FTRACE_MCOUNT_RECORD,2.9243235563490454e-05
REGULATOR_MC13892,2.918658492589251e-05
CRYPTO_RMD160,2.9117469271888617e-05
SPI_SC18IS602,2.898730858837921e-05
HDMI,2.8887750916999256e-05
RTC_DRV_DS3232,2.879180955212649e-05
FB_VESA,2.874366261546976e-05
USB_SERIAL_WWAN,2.8570792756729683e-05
DEBUG_LOCKING_API_SELFTESTS,2.8384674685936102e-05
BLK_SED_OPAL,2.8002008703124166e-05
MTD_UBI_FASTMAP,2.789705435721241e-05
MOST,2.765938444233312e-05
NET_DSA_TAG_LAN9303,2.7541700881642237e-05
SERIAL_8250_CS,2.7465544119333495e-05
SUSPEND_SKIP_SYNC,2.721060837088142e-05
FB_KYRO,2.7203687154292174e-05
POWER_RESET_SYSCON_POWEROFF,2.7156587165998557e-05
XFS_RT,2.7104920285950347e-05
BLOCK_COMPAT,2.69300386662568e-05
PANIC_ON_OOPS,2.685236318845545e-05
VME_PIO2,2.68240036005817e-05
GCC_PLUGIN_SANCOV,2.6740601229882264e-05
BCMA_HOST_PCI_POSSIBLE,2.6717582110007862e-05
USB_ISP1301,2.6675398642400094e-05
CRYPTO_AES_NI_INTEL,2.665613012509882e-05
TRACEPOINTS,2.65557506650494e-05
EFI,2.6492143820234367e-05
IPACK_BUS,2.636313411325833e-05
CRYPTO_DES,2.632499246019311e-05
POWER_SUPPLY_DEBUG,2.6220678574114535e-05
XFRM_ALGO,2.621138803178237e-05
CONTEXT_SWITCH_TRACER,2.5961427509818332e-05
OCFS2_FS_STATS,2.5937382370844493e-05
RCU_TRACE,2.58740390396734e-05
VF610_DAC,2.557245840502858e-05
MFD_TPS65912_I2C,2.5085125507967813e-05
BACKLIGHT_AAT2870,2.5057696093982884e-05
SYSFS_DEPRECATED_V2,2.505190935639735e-05
HWLAT_TRACER,2.489264965661873e-05
TWL4030_MADC,2.4859266283246365e-05
LCD_LD9040,2.472122922037696e-05
FTRACE,2.466391788539936e-05
MICROCHIP_KSZ,2.45841861904125e-05
SG_POOL,2.450755331704637e-05
INTEL_MID_WATCHDOG,2.4401442725242354e-05
NET_SCH_NETEM,2.4330536915378927e-05
QUOTA_NETLINK_INTERFACE,2.432107042864087e-05
INFINIBAND,2.430445514685319e-05
PROC_VMCORE,2.4241293706163784e-05
HID_ORTEK,2.4088845528959216e-05
RAW_DRIVER,2.3846936956754023e-05
SYSCON_REBOOT_MODE,2.376982392897358e-05
NLS_ISO8859_5,2.3665017189054648e-05
AMILO_RFKILL,2.3662750417092128e-05
SECURITY_NETWORK,2.366178783547684e-05
ATM_AMBASSADOR,2.3592048564175217e-05
BE2NET,2.34158785220778e-05
BMC150_MAGN_SPI,2.3400161286913922e-05
SM_FTL,2.339549481768026e-05
BLK_DEV_ZONED,2.314330761561286e-05
DMADEVICES_DEBUG,2.310162152230073e-05
PROC_PAGE_MONITOR,2.2850819288552944e-05
SND_SOC_TS3A227E,2.2624951494599384e-05
XFRM,2.2490174544045832e-05
TPS65010,2.2114316517209945e-05
FW_CFG_SYSFS,2.2104045382785587e-05
CC_OPTIMIZE_FOR_PERFORMANCE,2.2088858735945602e-05
NFC_S3FWRN5_I2C,2.196707244746389e-05
M62332,2.187209629456416e-05
PPP_BSDCOMP,2.1858357131600676e-05
MMC_TOSHIBA_PCI,2.1780198590158395e-05
EXT4_FS,2.1720257788070647e-05
DRM_I915_COMPRESS_ERROR,2.1713366968153917e-05
MFD_PALMAS,2.1703987184641113e-05
KMEMCHECK_ONESHOT_BY_DEFAULT,2.165247725940452e-05
FB_S3_DDC,2.1625449753226243e-05
SOFT_WATCHDOG_PRETIMEOUT,2.1590614116372367e-05
MFD_MAX8907,2.152589201027222e-05
COMEDI_DAC02,2.142052717842765e-05
CHARGER_MAX8903,2.1352451598290987e-05
UTS_NS,2.133516369075348e-05
REGULATOR_WM831X,2.1204038909133845e-05
FUSION_LOGGING,2.11695715077782e-05
INPUT_GPIO_DECODER,2.1168432600298582e-05
SAMPLES,2.1098594971542876e-05
BLOCK,2.1018833632197802e-05
GPIO_TPIC2810,2.0915097674350913e-05
REGULATOR_MAX14577,2.0866800744726026e-05
ISA_BUS,2.062136160604665e-05
SND_X86,2.050862555318361e-05
NET_SWITCHDEV,2.0450955138340265e-05
CEPH_LIB,2.0408855315888074e-05
MD,2.0359946625281033e-05
RING_BUFFER_ALLOW_SWAP,2.0237914325350488e-05
MFD_TPS65090,2.0220833843321288e-05
IIO_TIGHTLOOP_TRIGGER,2.0047231524592436e-05
DEBUG_OBJECTS_TIMERS,2.004296408833363e-05
X86_REROUTE_FOR_BROKEN_BOOT_IRQS,1.9949388379747553e-05
HAVE_NET_DSA,1.993894290793872e-05
PPDEV,1.985900593195703e-05
FS_ENCRYPTION,1.979706834025312e-05
SENSORS_SCH5627,1.9741064502183393e-05
MS5611_I2C,1.9679206145748034e-05
LEDS_DA903X,1.9645575639753142e-05
SCHED_MC,1.9640789776907852e-05
CLK_TWL6040,1.9609110612439582e-05
X86_16BIT,1.956929247715193e-05
VIDEO_EM28XX_ALSA,1.95568713183527e-05
HDC100X,1.9364137140643557e-05
EXT3_FS_SECURITY,1.929071516929973e-05
MFD_MT6397,1.9203828160122963e-05
DM_MULTIPATH_ST,1.9071789152782296e-05
BRANCH_PROFILE_NONE,1.8982921931224063e-05
GENERIC_ADC_BATTERY,1.894084555374457e-05
CRC32_SELFTEST,1.8652384710224757e-05
INET6_ESP,1.8623327982129253e-05
MTD_CFI_UTIL,1.8607410409577098e-05
UBIFS_FS_LZO,1.8586306370974364e-05
CPU_FREQ_GOV_ONDEMAND,1.8466291059764702e-05
BOUNCE,1.8419580310921727e-05
BOOT_PRINTK_DELAY,1.8418749197658483e-05
BINARY_PRINTF,1.8322242774417538e-05
FB_CARILLO_RANCH,1.8303087408237157e-05
EXPORTFS_BLOCK_OPS,1.8199495316994237e-05
TIMERFD,1.810976672201926e-05
PARAVIRT_SPINLOCKS,1.7852325828178082e-05
MEMORY,1.7840461888610267e-05
PRIME_NUMBERS,1.7838670808858535e-05
BLK_DEV_INTEGRITY,1.7819973191796836e-05
VIDEO_HEXIUM_ORION,1.765698067038159e-05
POSIX_TIMERS,1.764591123872365e-05
BTRFS_FS,1.7620964893820775e-05
EXT3_FS,1.7602097919001495e-05
MDIO_BITBANG,1.7539972601938246e-05
MFD_TPS65910,1.7519538274419723e-05
ZIIRAVE_WATCHDOG,1.746100688522882e-05
MDIO_BUS_MUX_GPIO,1.7407825778625375e-05
THERMAL_EMULATION,1.7382039999379355e-05
TCG_NSC,1.7224127682342702e-05
ATARI_PARTITION,1.7165950773644886e-05
SERIO_APBPS2,1.698299771910084e-05
MTD_BLOCK,1.6964605864141783e-05
RTC_DRV_TEST,1.693520825558924e-05
IEEE802154,1.6931533432145458e-05
SENSORS_NCT6683,1.6928944706743468e-05
MISDN_HFCPCI,1.6897877099017518e-05
MTD_PMC551_BUGFIX,1.6831999216115213e-05
NET_VENDOR_BROADCOM,1.6810856431879215e-05
W1_SLAVE_DS2431,1.680868451935399e-05
FUJITSU_ES,1.6803370327871157e-05
DRM_PANEL,1.6648424050482822e-05
FUNCTION_TRACER,1.6644799356531205e-05
SCSI_LOGGING,1.6641584569239683e-05
ADFS_FS_RW,1.6618331323226517e-05
MPLS,1.6568625185137358e-05
FB_MATROX,1.654129830802584e-05
SENSORS_LM63,1.6480183738761806e-05
MEDIA_TUNER_TDA827X,1.645422489483631e-05
HID_SENSOR_PRESS,1.64289263774395e-05
UNISYSSPAR,1.6321718780373076e-05
MFD_RTSX_PCI,1.629720335071348e-05
DELL_WMI_LED,1.6278530271080493e-05
SENSORS_MAX6697,1.613519288015503e-05
SERIAL_8250_DW,1.612463520950326e-05
PERF_EVENTS_INTEL_RAPL,1.6084685691612045e-05
VHOST_RING,1.6050969536776964e-05
OPROFILE_EVENT_MULTIPLEX,1.6036681367676494e-05
CHROME_PLATFORMS,1.5835329722684347e-05
HIPPI,1.5732125582438665e-05
LOGIG940_FF,1.573109629782476e-05
DRM_HISI_HIBMC,1.5701027013877464e-05
NLS_UTF8,1.5621522298365085e-05
VT_CONSOLE,1.5601153008789773e-05
BT_LEDS,1.5545623052935024e-05
INPUT_DRV2667_HAPTICS,1.5474195211907912e-05
SENSORS_TMP421,1.545561183986658e-05
CC_OPTIMIZE_FOR_SIZE,1.5444684659402184e-05
LEDS_WM831X_STATUS,1.5438817894254162e-05
FIRMWARE_IN_KERNEL,1.5390108019589076e-05
XFRM_MIGRATE,1.5386967585150675e-05
SENSORS_SCH56XX_COMMON,1.5385517940288703e-05
CGROUP_BPF,1.5368902182468495e-05
NET_EMATCH,1.5348732661945225e-05
CRYPTO_DRBG_HASH,1.5280924712126613e-05
CRYPTO_ECHAINIV,1.5233188745861381e-05
MEN_A21_WDT,1.5201251072005731e-05
NOP_USB_XCEIV,1.5198391698739662e-05
GPIO_TPS65912,1.5191476431269415e-05
HID_A4TECH,1.5160329046293981e-05
BCM7XXX_PHY,1.5095081108162011e-05
ARCNET,1.5007051678513738e-05
BALLOON_COMPACTION,1.4999935101580612e-05
X86_MCE_INJECT,1.499348995247199e-05
RAID6_PQ,1.4969833951710921e-05
NET_VENDOR_HP,1.4937305727639495e-05
INET_AH,1.4912551611022701e-05
RING_BUFFER_BENCHMARK,1.4833445541982704e-05
PARAVIRT,1.465348137748829e-05
QFMT_V2,1.4561061338059427e-05
SCSI_QLA_ISCSI,1.4555061710351991e-05
MRP,1.4548850763048686e-05
SERIAL_DEV_BUS,1.4444836726363318e-05
I2C_ALGOPCA,1.4415452393245991e-05
RTC_DRV_DS1343,1.4390442922008489e-05
SCSI_ESAS2R,1.4389138559392484e-05
SENSORS_IT87,1.4375731129476121e-05
SENSORS_ADM1031,1.4302960832331726e-05
HID_LED,1.4302666401739614e-05
SENSORS_WM831X,1.4289914723136967e-05
BLK_DEV_DM_BUILTIN,1.428816266492815e-05
ACPI_VIDEO,1.4222743300897727e-05
BNXT_SRIOV,1.420343036018325e-05
SPEAKUP_SYNTH_ACNTSA,1.4185845399064242e-05
KEYBOARD_TC3589X,1.414603388726822e-05
SECCOMP,1.411315263882237e-05
USB_CHIPIDEA,1.4105099487392562e-05
REGMAP_SPMI,1.4092394859607667e-05
SYSVIPC,1.4060722834034438e-05
MAC80211_DEBUGFS,1.4033424058076373e-05
SIGNALFD,1.3995891589901176e-05
USB_DYNAMIC_MINORS,1.3949909417149586e-05
C2PORT_DURAMAR_2150,1.3935029351876403e-05
SND_SOC_PCM179X_I2C,1.3920673197307638e-05
NET_SCH_HHF,1.390690801368915e-05
F2FS_CHECK_FS,1.38897939986614e-05
BATMAN_ADV_NC,1.3887621495442288e-05
COMEDI_ADL_PCI9111,1.3748923511389887e-05
AD7606_IFACE_PARALLEL,1.3651355815096012e-05
GPIO_GENERIC,1.3643751698483649e-05
CRYPTO_DEV_QAT_C3XXX,1.3592932339072058e-05
INOTIFY_USER,1.3586792954196569e-05
DRM_VMWGFX,1.35782637981484e-05
REISERFS_FS,1.357570973981935e-05
NF_NAT_AMANDA,1.351029959544406e-05
APDS9802ALS,1.34640496755372e-05
HI8435,1.345592024198136e-05
BLK_DEV_SD,1.3441197857845617e-05
IIO_SIMPLE_DUMMY_EVENTS,1.3413544906499365e-05
I2C_NFORCE2_S4985,1.3376443019738147e-05
ADVISE_SYSCALLS,1.3340806359610537e-05
NFS_V3,1.3332570886073168e-05
MFD_88PM800,1.3317312622488387e-05
INPUT_MAX8925_ONKEY,1.3237727675602929e-05
US5182D,1.3168580635870578e-05
GPIO_PCI_IDIO_16,1.3160563797448832e-05
NET_VENDOR_MELLANOX,1.314689637980888e-05
ENCRYPTED_KEYS,1.3140035643696227e-05
HID_PANTHERLORD,1.3104102549463872e-05
VLAN_8021Q,1.3041667084073069e-05
SUSPEND,1.3012850522679853e-05
SCTP_DEFAULT_COOKIE_HMAC_MD5,1.2962907232199183e-05
IP_SCTP,1.2945440527387503e-05
NLS_CODEPAGE_874,1.2910142563934421e-05
USB_ARMLINUX,1.2892969922014066e-05
LEDS_MC13783,1.2817130700555956e-05
OCFS2_FS,1.2807420017740387e-05
DUMMY,1.2799172825170128e-05
QUOTACTL,1.2771174310045038e-05
PCI_QUIRKS,1.2761825655470795e-05
JBD2_DEBUG,1.270223809960627e-05
NETLINK_DIAG,1.2682923510031854e-05
CPU_RMAP,1.2680818095830643e-05
NET_SCH_INGRESS,1.2599185001027561e-05
MFD_SYSCON,1.2587454316358686e-05
HW_RANDOM_VIA,1.252575052122389e-05
BACKLIGHT_ARCXCNN,1.2510628049912441e-05
PHY_TUSB1210,1.2446266331788774e-05
MPL115,1.2437843670335434e-05
XZ_DEC_IA64,1.2412243951454978e-05
CRASH_CORE,1.2373188575895542e-05
GENERIC_IRQ_CHIP,1.2372875440901315e-05
AFE4403,1.2335437658555314e-05
IR_SIR,1.2313115992559315e-05
MFD_BCM590XX,1.230822707431082e-05
TOUCHSCREEN_EETI,1.2226201341638164e-05
TWL4030_WATCHDOG,1.2220083602690593e-05
PLATFORM_MHU,1.2206343608052775e-05
BRIDGE_EBT_MARK_T,1.2177759461810815e-05
DEBUG_TEST_DRIVER_REMOVE,1.2103544682525675e-05
BMP280_SPI,1.208451406624784e-05
CORDIC,1.2073332199726236e-05
GCC_PLUGIN_LATENT_ENTROPY,1.195176272427605e-05
REGULATOR_ANATOP,1.1946673479545272e-05
CRYPTO_KHAZAD,1.1936607422767728e-05
AD7192,1.1894470535613755e-05
DRM_PANEL_LVDS,1.184874424194861e-05
EFI_PARTITION,1.183736589238117e-05
CPU_FREQ_GOV_COMMON,1.1803379926939895e-05
UNIX98_PTYS,1.1786206731364131e-05
LRU_CACHE,1.1774476766986343e-05
INTEL_TH_DEBUG,1.1768963313908883e-05
ACPI,1.175475460284168e-05
DRM_AST,1.173601349122921e-05
IRQ_DOMAIN_DEBUG,1.1712350068351484e-05
GAMEPORT,1.1694710848822442e-05
HID_SENSOR_ACCEL_3D,1.16825689916086e-05
FB_NOTIFY,1.1531363364109492e-05
SCSI,1.1525490280265084e-05
