feature,importance
FSI_MASTER_HUB,5.9329919939674775e-06
BSD_DISKLABEL,3.154273257248233e-06
IP_NF_MATCH_TTL,1.4981704399289561e-05
B43LEGACY_LEDS,7.491404762693366e-08
SPMI,4.511421626247541e-05
COMMON_CLK_MT2701_MMSYS,2.510282964831973e-07
FSI_SCOM,8.467672766105397e-06
MINIX_SUBPARTITION,1.0215852991511025e-05
IP_NF_FILTER,4.810669969355817e-07
B43LEGACY_HWRNG,1.189491697385288e-05
W1,4.3016084054336685e-06
COMMON_CLK_MT2701_IMGSYS,1.2749660994258073e-07
TEE,7.419625419058222e-07
SOLARIS_X86_PARTITION,6.212854402689742e-07
IP_NF_TARGET_REJECT,4.917720287481307e-06
DMA_SHARED_BUFFER,2.4645277271229894e-06
AIC79XX_BUILD_FIRMWARE,0.0
B43LEGACY_DEBUG,2.2647114071123505e-08
COMMON_CLK_MT2701_VDECSYS,3.712740597641743e-07
UNIXWARE_DISKLABEL,7.87943475087571e-06
IP_NF_TARGET_SYNPROXY,2.591995825536794e-08
DMA_FENCE_TRACE,1.1132317827441695e-05
AIC79XX_DEBUG_ENABLE,3.2463802278083146e-06
B43LEGACY_DMA,2.0764906561304267e-08
COMMON_CLK_MT2701_HIFSYS,3.339856610184549e-07
MUX_ADG792A,4.645146165186697e-06
LDM_PARTITION,1.0956832664664439e-05
IP_NF_NAT,1.423545229408435e-06
DMA_CMA,4.029150863921332e-06
B43LEGACY_PIO,9.339809703678383e-08
COMMON_CLK_MT2701_ETHSYS,3.98017801326836e-07
MUX_GPIO,3.305609972455127e-06
LDM_DEBUG,1.5036231222609022e-05
IP_NF_TARGET_MASQUERADE,1.6072421063962752e-08
AIC79XX_REG_PRETTY_PRINT,3.174691674167768e-06
B43LEGACY_DMA_AND_PIO_MODE,3.7392585049067056e-08
COMMON_CLK_MT2701_BDPSYS,2.1237715148813091e-07
MUX_MMIO,6.980780449639612e-06
SGI_PARTITION,7.5220389525247e-06
IP_NF_TARGET_NETMAP,1.5626847957434918e-09
SCSI_AIC94XX,4.569732794465906e-05
COMMON_CLK_MT6797,2.5560479994600073e-07
IP_NF_TARGET_REDIRECT,1.448103383013901e-10
AIC94XX_DEBUG,6.940254610706316e-07
COMMON_CLK_MT6797_MMSYS,2.4761252931423074e-07
ULTRIX_PARTITION,1.1095461502189999e-05
IP_NF_TARGET_CLUSTERIP,3.5374625811072754e-09
CMA_SIZE_SEL_MBYTES,3.3543562236386333e-06
SCSI_HISI_SAS,1.9222708966484714e-07
BRCMUTIL,8.085812354430415e-07
COMMON_CLK_MT6797_IMGSYS,2.859960364755748e-07
TORTURE_TEST,2.085407187600465e-06
IP_NF_TARGET_ECN,1.0050286490747126e-08
SCSI_HISI_SAS_PCI,6.017222429297962e-07
BRCMSMAC,5.672333529185305e-09
COMMON_CLK_MT6797_VDECSYS,2.0635947265525875e-07
ARM_SCPI_POWER_DOMAIN,4.842331061996731e-07
SUN_PARTITION,8.96882223748599e-06
IP_NF_TARGET_TTL,1.2195225637895956e-08
SCSI_MVSAS,3.620237311930911e-07
BCMA_DRIVER_GPIO,4.2078461435392305e-06
COMMON_CLK_MT6797_VENCSYS,1.9190794642877312e-07
EDD,6.573339228264135e-06
IP_NF_SECURITY,9.519113702608328e-06
SCSI_MVSAS_DEBUG,3.1041344277456264e-07
COMMON_CLK_MT8135,3.1528939521277017e-07
EDD_OFF,6.8525175800252965e-06
CORDIC,1.6611767195620977e-05
IP_NF_ARPTABLES,3.9540592665561585e-07
SCSI_MVSAS_TASKLET,9.56949401917143e-05
BRCMFMAC,1.1083089671769449e-07
COMMON_CLK_MT8173,3.582025001233976e-07
FIRMWARE_MEMMAP,1.2265453220152451e-05
KARMA_PARTITION,4.975628268859858e-06
IP_NF_ARPFILTER,2.7491392360426214e-07
SCSI_MVUMI,3.5228023473784777e-06
BRCMFMAC_PROTO_BCDC,1.197977890840485e-05
EFI_PARTITION,4.794897206204825e-05
IP_NF_ARP_MANGLE,3.37375060014185e-07
SCSI_DPT_I2O,1.7619162244581949e-06
BRCMFMAC_PROTO_MSGBUF,2.8033351206266604e-07
DELL_RBU,1.5945272301609765e-05
NF_CONNTRACK_IPV6,1.1838393397156794e-07
SCSI_ADVANSYS,1.9104659097644133e-05
BRCMFMAC_SDIO,2.1035481218648592e-05
DMIID,1.7249712266751768e-05
CRC32,1.4854372352110796e-10
DM_RAID,2.755140747326433e-06
CHELSIO_T1_1G,1.2596572157250813e-06
ISDN_CAPI_CAPIDRV_VERBOSE,2.5790361225930402e-08
DRM,1.4389888622860644e-05
CIFS_UPCALL,5.050480700859919e-06
NET_VENDOR_SMSC,9.930033027616372e-07
DM_ZERO,1.4602485336382251e-06
CHELSIO_T4_DCB,2.769112588915e-07
CAPI_AVM,1.4775166344790552e-06
CIFS_XATTR,7.551767870834219e-07
KGDB_TESTS,3.726729907312689e-06
DM_MULTIPATH,2.673813600542728e-06
CHELSIO_T4_FCOE,3.728030023676583e-05
FB_CMDLINE,1.6662226386454543e-06
CIFS_POSIX,2.42049391346608e-07
KGDB_TESTS_ON_BOOT,4.497044847496357e-06
CHELSIO_T4VF,1.543227721521962e-05
DM_MULTIPATH_QL,3.0914320168389614e-06
ISDN_DRV_AVMB1_B1PCI,1.0458905100285497e-07
SYNC_FILE,2.3756458826219095e-05
CIFS_ACL,1.4569419658082692e-06
DM_MULTIPATH_ST,1.927592722208321e-06
NET_VENDOR_CIRRUS,0.0
ISDN_DRV_AVMB1_B1PCIV4,3.1247185763541516e-08
DRM_MIPI_DSI,9.672057537827317e-05
CIFS_DEBUG,8.653725372812173e-07
SMC9194,0.0
DM_DELAY,7.786996756640008e-06
CS89x0,5.158691080083603e-11
DRM_DP_AUX_CHARDEV,1.1334965680913276e-05
KGDB_LOW_LEVEL_TRAP,3.1632406339343374e-06
LIBNVDIMM,4.034030617556957e-06
CS89x0_PLATFORM,0.0
DM_UEVENT,1.728354934296116e-06
ISDN_DRV_AVMB1_B1PCMCIA,4.6745821382448696e-08
DRM_DEBUG_MM,2.5516101349654476e-05
CIFS_DEBUG2,2.086450638792453e-05
PCMCIA_SMC91C92,1.4405574194300526e-06
DM_FLAKEY,5.448902677667644e-06
ISDN_DRV_AVMB1_AVM_CS,1.37203183724218e-07
CIFS_DEBUG_DUMP_KEYS,2.4114879023957915e-06
KDB_KEYBOARD,9.993239353505858e-06
STACKDEPOT,1.158698424306589e-05
EPIC100,7.434185652733239e-07
DM_VERITY,5.606709777927807e-06
ISDN_DRV_AVMB1_T1PCI,9.317729759035078e-07
DRM_DEBUG_MM_SELFTEST,7.118036056755922e-06
CIFS_DFS_UPCALL,3.1928787590368464e-06
NET_VENDOR_CISCO,1.596831266346219e-05
ISDN_DRV_AVMB1_C4,1.4896269836944567e-07
CRYPTO_HASH,3.7057516346535254e-09
PRIME_NUMBERS,1.0310443007492464e-05
DM_VERITY_FEC,7.634088286555347e-06
CX_ECAT,6.346141387697745e-06
SMSC911X,2.9274153422534455e-06
CAPI_EICON,7.687209080065531e-06
DRM_LIB_RANDOM,4.005986982506105e-05
CIFS_SMB311,9.888994421684103e-07
UBSAN,1.2179845745152617e-05
ENIC,1.3424901362992817e-05
ISDN_DIVAS,4.107268026320642e-07
DRM_KMS_HELPER,1.5415695383112994e-05
CIFS_FSCACHE,2.99725475718039e-07
UBSAN_SANITIZE_ALL,0.03303564811032698
REED_SOLOMON_DEC8,1.6309449836565064e-05
DM_SWITCH,6.061830335204778e-05
ISDN_DIVAS_BRIPCI,1.5764003122800377e-08
DRM_KMS_FB_HELPER,1.2447557066618652e-05
NCP_FS,5.930885894403061e-06
UBSAN_ALIGNMENT,0.00604272444494346
SMSC9420,2.91442733247627e-06
ISDN_DIVAS_PRIPCI,6.132327308654236e-09
FRAMEBUFFER_CONSOLE,4.9247029818003125e-06
NCPFS_PACKET_SIGNING,1.997612734007855e-06
UBSAN_NULL,0.0004002924548017644
SMSC_PHY,6.39742509442194e-06
DM_LOG_WRITES,2.7642704765292977e-05
DNET,4.001993279413981e-06
ISDN_DIVAS_DIVACAPI,9.836536118442699e-06
FRAMEBUFFER_CONSOLE_DETECT_PRIMARY,2.268173370467238e-06
NCPFS_IOCTL_LOCKING,5.065748827638831e-07
STRICT_DEVMEM,7.059040203203503e-06
NET_VENDOR_STMICRO,2.983019884858019e-06
DM_INTEGRITY,4.587356394414664e-06
NET_VENDOR_DEC,5.383791045150099e-05
ISDN_DIVAS_USERIDI,3.6464812313813287e-09
FB_SYS_FOPS,2.919538316080057e-06
IO_STRICT_DEVMEM,2.756079947601905e-06
DM_ZONED,1.7285758190172127e-06
NET_TULIP,3.8647347248106406e-05
STMMAC_ETH,1.594946177224623e-05
FB_SYS_FILLRECT,4.5480629792011426e-06
NCPFS_STRONG,1.9830492313327208e-06
EARLY_PRINTK_USB,1.2568473313691208e-05
TOUCHSCREEN_USB_EASYTOUCH,2.0421267605200354e-06
PINCTRL_MT6397,6.490681100066749e-08
SENSORS_GL518SM,5.539354150665339e-06
SC1200_WDT,3.395716224995759e-06
DVB_USB_AF9015,1.390537951824224e-08
BACKLIGHT_LP855X,8.949524216716043e-06
VGASTATE,9.449994390110065e-06
IRQ_DOMAIN_DEBUG,9.394400657174672e-06
TOUCHSCREEN_TOUCHIT213,8.298334509863764e-06
SENSORS_GL520SM,3.3142603842209376e-06
SCx200_WDT,0.0
MFD_MT6397,9.59348672302381e-06
DVB_AF9013,1.810685693529837e-06
BACKLIGHT_LP8788,4.6797467503786346e-06
TOUCHSCREEN_TS4800,1.1418324833221147e-07
SENSORS_G760A,8.797372197593869e-06
PC87413_WDT,5.901002722240024e-06
MEDIA_TUNER_MC44S803,3.996064300365232e-06
BACKLIGHT_OT200,7.966929789341089e-08
DEBUG_FS,7.126940268576456e-08
GENERIC_IRQ_DEBUGFS,1.3033441469164258e-05
SENSORS_G762,9.067005913785024e-06
NV_TCO,1.3689320432054155e-05
MEDIA_TUNER_TDA18218,3.25032830943713e-06
BACKLIGHT_PANDORA,4.641784748903131e-06
TOUCHSCREEN_TSC_SERIO,4.923373649934882e-06
SENSORS_GPIO_FAN,2.467492454070864e-06
RDC321X_WDT,2.4252502420036436e-07
DVB_USB_AF9035,1.2515084328310776e-07
BACKLIGHT_SKY81452,6.950634471632648e-06
TOUCHSCREEN_TSC200X_CORE,3.012286247910059e-06
SENSORS_HIH6130,1.0468148942975378e-05
60XX_WDT,3.6627422901558752e-06
DVB_AF9033,6.0547385573936465e-06
BACKLIGHT_TPS65217,1.5309226938660794e-05
TOUCHSCREEN_TSC2004,1.814767181541328e-06
SENSORS_IBMAEM,3.8378872918028685e-06
SBC8360_WDT,0.0
MEDIA_TUNER_TUA9001,2.5587272837180884e-06
BACKLIGHT_AS3711,3.2431070555287453e-06
TICK_ONESHOT,1.0555011526940042e-05
CAN_GRCAN,5.397528107564338e-07
TOUCHSCREEN_TSC2005,3.3210457092326424e-06
SENSORS_IBMPEX,6.2819383091883334e-06
SBC7240_WDT,0.0
MEDIA_TUNER_FC0011,1.0970358122601591e-05
BACKLIGHT_GPIO,7.472737297989337e-06
NO_HZ_COMMON,7.204742097615437e-06
CAN_JANZ_ICAN3,1.034834264982517e-05
TOUCHSCREEN_TSC2007,4.802581918454741e-06
GPIO_ACPI,2.8001550181798047e-06
CPU5_WDT,9.112195582564553e-06
MEDIA_TUNER_FC2580,9.361754946733103e-07
BACKLIGHT_LV5207LP,8.837352533687135e-06
NO_HZ_IDLE,4.1191330346436056e-06
TOUCHSCREEN_TSC2007_IIO,7.775723886067755e-07
DEBUG_GPIO,9.727255269519486e-06
SENSORS_IIO_HWMON,4.087782476013862e-06
SMSC_SCH311X_WDT,4.899986478903056e-05
MFD_JANZ_CMODIO,1.4743325627363089e-05
MEDIA_TUNER_IT913X,1.185883855667967e-06
BACKLIGHT_BD6107,3.1143068962782626e-06
NO_HZ,5.203808837169382e-06
CAN_SUN4I,7.144938647745131e-08
GPIO_SYSFS,8.191873153488875e-06
SENSORS_I5500,2.105652362714287e-05
SMSC37B787_WDT,4.069346500735332e-06
DVB_USB_ANYSEE,3.520441586092734e-08
BACKLIGHT_ARCXCNN,9.072240460397042e-06
HZ_PERIODIC,7.170866269898099e-06
GPIO_GENERIC,7.086203026153814e-06
SENSORS_CORETEMP,9.85505811012839e-06
VIA_WDT,4.393946598640209e-06
MEDIA_TUNER_TDA18212,3.514121288090851e-06
VGA_CONSOLE,4.907110039222526e-06
TOUCHSCREEN_PCAP,5.884602770584986e-07
GPIO_MAX730X,1.896440234362922e-05
SENSORS_IT87,8.050625613432674e-06
W83627HF_WDT,1.184886184043152e-05
DVB_ISL6423,2.0750485094133227e-05
HAVE_VIRT_CPU_ACCOUNTING_GEN,0.0
GPIO_74XX_MMIO,2.0365340795616916e-06
W83877F_WDT,4.762488866859467e-06
EZX_PCAP,5.374114822778233e-06
DVB_CXD2820R,5.943057556485521e-07
VGACON_SOFT_SCROLLBACK,1.7696737469077726e-06
RCU_NOCB_CPU,1.1835973257439431e-05
CAN_XILINXCAN,1.4939499242538507e-07
TOUCHSCREEN_RM_TS,5.755935773312305e-06
GPIO_ALTERA,7.218953311012353e-06
SENSORS_JC42,1.083235484964878e-05
W83977F_WDT,2.264565777554739e-06
DVB_USB_AU6610,8.80828525888637e-08
PCH_CAN,3.162675725210979e-08
TOUCHSCREEN_SILEAD,2.5890304172617622e-06
GPIO_AMDPT,1.100284035027322e-05
SENSORS_POWR1220,9.376989879457948e-06
MACHZ_WDT,3.492900122392665e-06
DVB_USB_AZ6007,2.457979367158379e-07
TOUCHSCREEN_SIS_I2C,3.1833662570057698e-06
CAN_C_CAN,7.893376433495931e-07
GPIO_ASPEED,2.473664868339905e-07
SENSORS_LINEAGE,6.357316962159376e-06
SBC_EPX_C3_WATCHDOG,7.683480563574302e-06
DVB_DRXK,5.638827358000374e-07
VGACON_SOFT_SCROLLBACK_PERSISTENT_ENABLE_BY_DEFAULT,6.8052657551532955e-06
INET_IPCOMP,4.605462752644262e-06
REGULATOR_MAX77620,4.435020958929891e-06
VIDEO_RENESAS_FCP,4.1633309302196384e-08
SND_FIREWIRE,8.284615146484144e-07
CRYPTO_USER_API_AEAD,3.516305002285495e-05
INET_XFRM_TUNNEL,1.0372342189486224e-05
REGULATOR_MAX8649,5.705388582515571e-06
VIDEO_RENESAS_JPU,1.1371788421278815e-07
SND_FIREWIRE_LIB,1.0684136270894937e-06
CRYPTO_DEV_PADLOCK,8.784968453698135e-06
INET_XFRM_MODE_TRANSPORT,2.7855463047491565e-05
REGULATOR_MAX8660,1.0955020497405288e-05
VIDEO_RENESAS_VSP1,1.89003401095598e-08
SND_DICE,1.1606178947024043e-06
CRYPTO_DEV_PADLOCK_AES,5.214583106040559e-06
INET_XFRM_MODE_BEET,6.901459042727078e-06
REGULATOR_MAX8907,3.3418611610811154e-06
VIDEO_TI_VPE,2.5411155831761448e-08
SND_OXFW,1.052017947155894e-06
CRYPTO_DEV_PADLOCK_SHA,3.9561561391950706e-06
INET_DIAG,1.3580423045689405e-06
REGULATOR_MAX8925,1.2818021375245115e-05
VIDEO_TI_VPDMA,2.0396512432665813e-08
SND_ISIGHT,3.235890165345813e-07
MMC_OMAP_HS,2.992948726189293e-07
CRYPTO_DEV_GEODE,0.0
INET_TCP_DIAG,1.4086364955244685e-06
REGULATOR_MAX8952,6.399228353629608e-06
VIDEO_TI_SC,4.9175931885618624e-08
SND_FIREWORKS,1.0899361004521683e-05
MMC_WBSD,9.25926706955143e-06
INET_UDP_DIAG,5.426613992920587e-06
REGULATOR_MAX8973,1.7886862973082631e-06
VIDEO_TI_CSC,3.032411070473935e-08
SND_BEBOB,2.886468036290297e-07
INET_RAW_DIAG,7.968422446725527e-07
REGULATOR_MAX77686,4.725871326694103e-06
VIDEO_TI_VPE_DEBUG,1.7331444818351744e-07
SND_FIREWIRE_DIGI00X,6.352895548379244e-07
INET_DIAG_DESTROY,7.695986250526439e-06
VIDEO_QCOM_VENUS,5.9318376440428065e-08
SND_FIREWIRE_TASCAM,1.7619738533629335e-07
TCP_CONG_ADVANCED,9.50274869878895e-06
SND_FIREWIRE_MOTU,2.2135554950981607e-07
TCP_CONG_BIC,3.82968117583267e-06
REGULATOR_MAX77693,1.3407220295917422e-05
SND_FIREFACE,9.304584934338749e-07
TCP_CONG_CUBIC,1.8728304892878852e-05
REGULATOR_MAX77802,2.163206842150459e-06
SND_PCMCIA,2.809162116579403e-06
MMC_TIFM_SD,1.3958341089274713e-05
TCP_CONG_WESTWOOD,6.455572445910383e-07
REGULATOR_MC13XXX_CORE,2.145181923920904e-05
V4L_TEST_DRIVERS,2.4524444692737503e-06
SND_VXPOCKET,3.8221185981962074e-07
TCP_CONG_HTCP,6.37484296601221e-07
REGULATOR_MC13783,7.716637176764027e-06
VIDEO_VIMC,2.350950089146351e-07
SND_PDAUDIOCF,2.934480295222086e-07
TCP_CONG_HSTCP,2.1745660455700615e-06
REGULATOR_MC13892,8.644962882006172e-06
VIDEO_V4L2_TPG,2.3616675503576766e-06
MMC_GOLDFISH,4.9009062523114356e-06
TCP_CONG_HYBLA,2.4269136166200122e-05
REGULATOR_MT6311,3.1930611255210425e-06
VIDEO_VIVID,5.125505031535336e-07
MMC_SPI,5.722698606321202e-06
TCP_CONG_VEGAS,1.5073792477328855e-06
REGULATOR_MT6323,6.223744475963407e-06
VIDEO_VIVID_CEC,1.0130327775160176e-05
PARIDE_FIT3,2.348641201820836e-07
XEN_SYMS,2.3280328908811727e-07
NCPFS_NFS_NS,1.372574532058443e-06
PARIDE_EPAT,8.692679360006392e-08
PRISM2_USB,3.6919970110171166e-08
VIDEO_MSRLIST_HELPER,1.038890131353589e-08
NCPFS_OS2_NS,7.055656014275113e-06
PARIDE_EPATC8,3.5299317749255535e-06
SND_SOC_WM8994,3.503235088888552e-07
VIDEO_OV2722,3.606701990585316e-08
PARIDE_EPIA,1.1323227551306879e-07
SND_SOC_QCOM,2.77095140701357e-08
COMEDI,1.64666853923931e-06
VIDEO_GC2235,1.4221341592037237e-07
NCPFS_SMALLDOS,5.649444858540869e-06
PARIDE_FRIQ,1.2409354705511823e-07
SND_SOC_LPASS_CPU,3.08446498995303e-08
COMEDI_DEBUG,4.016198980085117e-06
VIDEO_OV8858,9.956208462098126e-06
NCPFS_NLS,3.589464371740415e-06
PARIDE_FRPW,2.2479730748567122e-07
SND_SOC_LPASS_PLATFORM,5.704778427660546e-08
VIDEO_MT9M114,5.082174566256404e-08
NCPFS_EXTRAS,5.387517344661709e-06
PARIDE_KBIC,1.6399723725644647e-07
SND_SOC_LPASS_IPQ806X,6.277133958551941e-08
VIDEO_AP1302,8.620015943574649e-08
CODA_FS,3.3259226414507203e-06
PARIDE_KTTI,2.6349302594019683e-07
SND_SOC_LPASS_APQ8016,9.955231709736092e-08
VIDEO_GC0310,9.792926770626557e-08
AFS_FS,2.296801179772581e-06
PARIDE_ON20,3.14319418891664e-07
SND_SOC_STORM,2.4808348612893947e-08
VIDEO_OV2680,1.7823625417230018e-08
AFS_DEBUG,1.7363316044911756e-06
PARIDE_ON26,3.057906129535904e-06
SND_SOC_APQ8016_SBC,3.286746416453746e-07
COMEDI_MISC_DRIVERS,6.17323885170816e-06
VIDEO_LM3554,2.547115464645266e-09
AFS_FSCACHE,1.1780126193969814e-07
BLK_DEV_PCIESSD_MTIP32XX,7.59303924501424e-06
SND_SOC_ROCKCHIP,8.662415665880659e-08
COMEDI_BOND,5.057222799166949e-06
I2C_BCM2048,1.330803330109605e-07
9P_FS,5.771379011780936e-06
ZRAM,8.932534276052587e-06
SND_SOC_ROCKCHIP_I2S,5.365538114348635e-08
COMEDI_KCOMEDILIB,3.175225793642168e-06
DVB_CXD2099,1.8218333429604597e-06
9P_FSCACHE,7.87633213416885e-07
BLK_CPQ_CISS_DA,2.5288347231649364e-05
SND_SOC_ROCKCHIP_PDM,7.406580317904575e-08
COMEDI_TEST,1.5810318720639935e-06
9P_FS_POSIX_ACL,1.1502113889324247e-06
CISS_SCSI_TAPE,4.9365493397400624e-06
SND_SOC_ROCKCHIP_SPDIF,5.089301557469673e-07
COMEDI_PARPORT,8.410924941532363e-06
9P_FS_SECURITY,1.7380598583317015e-07
QCOM_EBI2,7.074779429360784e-07
SCSI,3.99242174471556e-05
SND_SOC_ROCKCHIP_MAX98090,5.174096932376579e-08
COMEDI_SERIAL2002,7.176762375582824e-07
SIMPLE_PM_BUS,4.5611481305305486e-06
BLK_DEV_DAC960,3.6658893467675965e-06
SND_SOC_ROCKCHIP_RT5645,6.373473930762253e-08
COMEDI_SSV_DNP,7.979699040641494e-08
NLS_CODEPAGE_437,1.673892570676153e-05
BLK_DEV_UMEM,2.3251699128737976e-05
SND_SOC_RK3288_HDMI_ANALOG,3.4880846125829125e-07
COMEDI_ISA_DRIVERS,2.504599667867964e-06
LIRC_STAGING,7.328471770284326e-08
NLS_CODEPAGE_737,7.768439468936764e-06
S3C24XX_DMAC,4.208410926147432e-07
EXTCON_MAX8997,1.349042572029273e-05
DMI_SYSFS,2.615244072075167e-05
RTC_DRV_VRTC,2.25963026550568e-07
EXTCON_PALMAS,1.2734526184034175e-05
ISCSI_IBFT_FIND,1.9768024409610612e-05
MEMORY_FAILURE,1.0498251616590119e-05
SPI_S3C64XX,2.4703540784646356e-07
EXTCON_QCOM_SPMI_MISC,8.507123051748312e-07
ISCSI_IBFT,7.692138186226228e-07
SPI_SC18IS602,6.337447644438481e-06
RTC_DRV_DS1286,3.13205466364118e-06
EXTCON_RT8973A,6.20945659567237e-06
RAS,8.153919907634184e-06
FW_CFG_SYSFS,6.7803091112430195e-06
HWPOISON_INJECT,1.37755569309798e-06
SPI_SH_MSIOF,3.4259678349180124e-07
MMC_SDRICOH_CS,4.500457651660797e-06
RTC_DRV_DS1511,1.2721497914807608e-05
EXTCON_SM5502,3.785840931560293e-05
FW_CFG_SYSFS_CMDLINE,1.626942906364692e-05
SPI_SH,4.6206958463043723e-07
RTC_DRV_DS1553,4.333556424627072e-06
EXTCON_USB_GPIO,4.919925691920961e-06
PROC_PAGE_MONITOR,1.4301703961972298e-05
RTC_DRV_DS1685_FAMILY,4.281771871592439e-06
TRANSPARENT_HUGEPAGE,3.123942051547545e-06
SPI_SH_HSPI,4.510051315723225e-07
RTC_DRV_DS1685,3.6724515184639556e-06
MMC_CB710,2.1488011745301554e-05
GOOGLE_FIRMWARE,1.075204728258998e-05
RADIX_TREE_MULTIORDER,2.936352495775108e-06
TRANSPARENT_HUGEPAGE_ALWAYS,1.3246768462087007e-05
MMC_VIA_SDMMC,4.715018182308351e-05
GOOGLE_SMI,4.659978640832808e-06
TRANSPARENT_HUGEPAGE_MADVISE,0.0
SPI_STM32,4.1786914074204774e-07
EFI_VARS,1.919986273243036e-06
DDR,1.3675124260739397e-05
THP_SWAP,6.463985993255638e-06
SPI_ST_SSC4,4.789882096733243e-07
GOOGLE_COREBOOT_TABLE,5.630702739525262e-06
TRANSPARENT_HUGE_PAGECACHE,4.2713769119998174e-06
SPI_SUN4I,6.104845613411378e-07
GOOGLE_COREBOOT_TABLE_ACPI,5.8152015356303255e-06
SPI_SUN6I,8.469703620392731e-07
RTC_DS1685_PROC_REGS,4.147116325003257e-06
GOOGLE_COREBOOT_TABLE_OF,4.80740867457194e-07
NEED_PER_CPU_KM,3.0706081535825805e-06
MMC_CAVIUM_THUNDERX,1.7494978716912197e-07
RTC_DS1685_SYSFS_REGS,3.4143749076349368e-06
QCOM_GDSC,1.0743576708039223e-07
GOOGLE_MEMCONSOLE,3.3110999535010514e-06
CLEANCACHE,6.085281577561708e-06
SPI_TEGRA114,4.0901013896389523e-07
MMC_DW,1.4899820385337388e-07
RTC_DRV_DS1742,5.7484576329072855e-06
GOOGLE_MEMCONSOLE_X86_LEGACY,7.053877109294329e-06
FRONTSWAP,2.6635586306025105e-06
SPI_TEGRA20_SFLASH,7.25628505833379e-07
MMC_DW_PLTFM,2.1704746463935536e-07
COMMON_CLK_QCOM,5.972338780930136e-08
GOOGLE_MEMCONSOLE_COREBOOT,3.1056225554351896e-06
SCSI_ARCMSR,3.5155534050045373e-06
INTEL_MEI_WDT,6.261066834962891e-06
SCSI_ESAS2R,5.93355859958576e-06
NI903X_WDT,6.430413090296695e-06
MEGARAID_NEWGEN,7.45157642369961e-06
NIC7018_WDT,5.48538569791973e-06
MEGARAID_MM,5.351116874079061e-07
MEGARAID_MAILBOX,8.415071000437085e-07
MEGARAID_LEGACY,5.2012508797880226e-06
MEGARAID_SAS,2.2677826507253894e-06
BCM47XX_WDT,2.1788430239481178e-07
CLK_QORIQ,1.8183264469269911e-07
SCSI_MPT3SAS,8.594552144325565e-06
CPU_IDLE_GOV_LADDER,9.208706896754562e-06
CPU_IDLE_GOV_MENU,9.57629009477637e-06
SCSI_MPT2SAS,1.3627334198706176e-05
SCSI_SMARTPQI,2.532752749406074e-05
SCSI_UFSHCD,3.545672867201782e-06
PM_DEVFREQ,6.815926531678333e-06
DEVFREQ_GOV_SIMPLE_ONDEMAND,7.3252333630966395e-06
SCSI_UFSHCD_PCI,2.6531568127922484e-05
SCSI_UFS_DWC_TC_PCI,5.206119784674086e-06
SYSV68_PARTITION,3.5758450906933854e-06
STMMAC_PLATFORM,1.4924917683244293e-07
BRCMFMAC_USB,2.3913754545023197e-08
HW_RANDOM_STM32,3.891408363921447e-07
FB_SYS_COPYAREA,6.203033344817501e-07
USB_DWC2,3.965583308254815e-06
BMP280_I2C,5.605339946776013e-06
DWMAC_DWC_QOS_ETH,2.713352522342757e-08
BRCMFMAC_PCIE,6.510007682169699e-08
FB_SYS_IMAGEBLIT,2.0701101321353993e-06
USB_DWC2_DUAL_ROLE,1.9057702182938395e-06
BMP280_SPI,7.666435814587324e-06
CMDLINE_PARTITION,3.78132390285917e-06
DWMAC_GENERIC,8.231038395808864e-07
HW_RANDOM_MESON,4.946259155815421e-07
BRCM_TRACING,1.2291395559354148e-07
FB_DEFERRED_IO,2.3437065120933735e-06
USB_DWC2_HOST,1.975386270669767e-06
IIO_CROS_EC_BARO,1.309960902146162e-05
BLOCK_COMPAT,3.002599552858284e-05
DWMAC_IPQ806X,5.923750332226314e-10
HW_RANDOM_CAVIUM,1.6265643477190902e-07
BRCMDBG,2.300559388214175e-07
DRM_FBDEV_EMULATION,7.427464396297008e-06
USB_DWC2_PERIPHERAL,1.0065614436782509e-06
HID_SENSOR_PRESS,6.300774040285511e-06
BLK_MQ_PCI,0.000553408897181502
DWMAC_LPC18XX,2.483158055908156e-09
HW_RANDOM_MTK,8.309068666425068e-07
WLAN_VENDOR_CISCO,4.894006119362461e-06
USB_DWC2_PCI,5.674917387260457e-07
HP03,1.1169814325729895e-05
BLK_MQ_VIRTIO,0.00014452711826806622
DWMAC_MESON,1.4182911032629461e-08
AIRO,5.3067435010577566e-05
DRM_LOAD_EDID_FIRMWARE,9.387804285920526e-06
USB_DWC2_DEBUG,8.604639634198373e-06
MPL115,1.0868195921459225e-05
AIRO_CS,1.480414219649743e-08
DRM_TTM,0.00025408588917601605
USB_DWC2_VERBOSE,5.005927424651036e-06
VIRTIO,4.297214064199076e-06
MPL115_I2C,3.580390885558989e-06
IOSCHED_NOOP,7.494288720253262e-05
DWMAC_OXNAS,4.321104522929022e-08
WLAN_VENDOR_INTEL,2.4614428172991117e-05
DRM_GEM_CMA_HELPER,3.894438137241575e-06
USB_DWC2_TRACK_MISSED_SOFS,5.417465591179922e-06
MPL115_SPI,2.3465779713478493e-06
IOSCHED_DEADLINE,9.13232834758219e-06
DWMAC_ROCKCHIP,3.9159207704327607e-07
IPW2100,2.177511775031622e-05
DRM_KMS_CMA_HELPER,4.111982083260073e-06
USB_DWC2_DEBUG_PERIODIC,1.5529717182195608e-06
