,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,0.3,4,True,None,RandomForest,0.1,False,2023-06-10 00:39:19.171633,2023-06-10 00:39:25.396201
10,distBased,0.3,4,True,None,RandomForest,0.2,False,2023-06-10 00:39:25.399818,2023-06-10 00:39:31.915270
20,distBased,0.3,4,True,None,RandomForest,0.3,False,2023-06-10 00:39:31.940994,2023-06-10 00:39:38.163221
30,distBased,0.3,4,True,None,RandomForest,0.4,False,2023-06-10 00:39:38.171018,2023-06-10 00:39:45.785318
40,distBased,0.3,4,True,None,RandomForest,0.5,False,2023-06-10 00:39:45.793516,2023-06-10 00:39:51.901532
50,distBased,0.3,4,True,None,RandomForest,0.6,False,2023-06-10 00:39:51.909825,2023-06-10 00:39:59.043907
60,distBased,0.3,4,True,None,RandomForest,0.7,False,2023-06-10 00:39:59.051681,2023-06-10 00:40:06.591394
70,distBased,0.3,4,True,None,RandomForest,0.8,False,2023-06-10 00:40:06.598740,2023-06-10 00:40:12.100824
80,distBased,0.3,4,True,None,RandomForest,0.9,False,2023-06-10 00:40:12.108538,2023-06-10 00:40:18.591665
90,distBased,0.3,4,True,RandomForest,RandomForest,0.1,False,2023-06-10 00:40:18.730055,2023-06-10 00:40:25.070087
100,distBased,0.3,4,True,RandomForest,RandomForest,0.2,False,2023-06-10 00:40:25.078103,2023-06-10 00:40:31.747850
110,distBased,0.3,4,True,RandomForest,RandomForest,0.3,False,2023-06-10 00:40:31.755291,2023-06-10 00:40:37.629596
120,distBased,0.3,4,True,RandomForest,RandomForest,0.4,False,2023-06-10 00:40:37.636789,2023-06-10 00:40:42.831275
130,distBased,0.3,4,True,RandomForest,RandomForest,0.5,False,2023-06-10 00:40:42.855924,2023-06-10 00:40:49.776032
140,distBased,0.3,4,True,RandomForest,RandomForest,0.6,False,2023-06-10 00:40:49.784301,2023-06-10 00:40:57.660882
150,distBased,0.3,4,True,RandomForest,RandomForest,0.7,False,2023-06-10 00:40:57.668960,2023-06-10 00:41:04.918819
160,distBased,0.3,4,True,RandomForest,RandomForest,0.8,False,2023-06-10 00:41:04.926707,2023-06-10 00:41:10.596985
170,distBased,0.3,4,True,RandomForest,RandomForest,0.9,False,2023-06-10 00:41:10.604636,2023-06-10 00:41:18.105855
180,distBased,0.3,4,True,None,RandomForest,0.1,True,2023-06-10 00:41:18.375672,2023-06-10 00:41:37.715728
190,distBased,0.3,4,True,None,RandomForest,0.2,True,2023-06-10 00:41:37.723604,2023-06-10 00:41:51.958685
200,distBased,0.3,4,True,None,RandomForest,0.3,True,2023-06-10 00:41:51.983110,2023-06-10 00:42:05.706248
210,distBased,0.3,4,True,None,RandomForest,0.4,True,2023-06-10 00:42:05.726619,2023-06-10 00:42:21.102097
220,distBased,0.3,4,True,None,RandomForest,0.5,True,2023-06-10 00:42:21.110012,2023-06-10 00:42:35.418153
230,distBased,0.3,4,True,None,RandomForest,0.6,True,2023-06-10 00:42:35.442486,2023-06-10 00:42:48.623988
240,distBased,0.3,4,True,None,RandomForest,0.7,True,2023-06-10 00:42:48.632248,2023-06-10 00:43:04.517579
250,distBased,0.3,4,True,None,RandomForest,0.8,True,2023-06-10 00:43:04.537399,2023-06-10 00:43:14.515235
260,distBased,0.3,4,True,None,RandomForest,0.9,True,2023-06-10 00:43:14.547181,2023-06-10 00:43:22.131935
270,distBased,0.3,4,True,RandomForest,RandomForest,0.1,True,2023-06-10 00:43:22.304070,2023-06-10 00:43:29.803384
280,distBased,0.3,4,True,RandomForest,RandomForest,0.2,True,2023-06-10 00:43:29.823194,2023-06-10 00:43:35.483470
290,distBased,0.3,4,True,RandomForest,RandomForest,0.3,True,2023-06-10 00:43:35.516077,2023-06-10 00:43:40.828187
