,importance
HAVE_CRYPTO,0.4199034705322295
PS16K,0.3404698237177988
PS32K,0.08654812348744982
PS8K,0.07500053573676743
PS1K,0.05642840295512709
PS4K,0.017766101133890017
HAVE_HASH,0.003870394233125146
DIAGNOSTIC,9.349012265210257e-06
#yes,1.3332083699092619e-06
HAVE_VERIFY,7.73800241252129e-07
HAVE_STATISTICS,7.230937524779748e-07
HAVE_SEQUENCE,5.524607660245596e-07
HAVE_REPLICATION,3.6678158493367323e-07
CS32MB,2.77439102746525e-08
CS16MB,2.2074058935457898e-08
CS512MB,1.8686828148025767e-11
CS64MB,9.976386528990269e-12
