,importance
HAVE_CRYPTO,0.8686996280148345
HAVE_HASH,0.13086872376876774
DIAGNOSTIC,0.00036173952314998815
HAVE_VERIFY,2.211201422230446e-05
HAVE_STATISTICS,1.8839885568689475e-05
HAVE_REPLICATION,1.3762217085299062e-05
HAVE_SEQUENCE,9.886395117954361e-06
CS32MB,2.237133935739936e-06
CS64MB,1.5280929763637936e-06
CS512MB,1.2865768379014563e-06
CS16MB,2.5637750347732156e-07
PS32K,0.0
CACHESIZE,0.0
root,0.0
PS16K,0.0
PS8K,0.0
PS4K,0.0
PAGESIZE,0.0
PS1K,0.0
