,importance
HAVE_CRYPTO,0.6693765909160199
HAVE_HASH,0.22618391010606512
PS32K,0.06377252758284822
PS16K,0.03379976576195029
PS4K,0.0029933441278457333
PS1K,0.0018724780290155835
PS8K,0.001288357852777793
HAVE_VERIFY,0.00026365256577582475
CS64MB,0.00012433019968437372
HAVE_STATISTICS,0.00010759440433946936
DIAGNOSTIC,9.040857411548559e-05
HAVE_REPLICATION,7.776594485036639e-05
HAVE_SEQUENCE,4.5281713562189075e-05
CS16MB,2.887155016021089e-06
CS32MB,1.0159511236810517e-06
CS512MB,8.911501000894142e-08
CACHESIZE,0.0
PAGESIZE,0.0
root,0.0
