,importance
PS32K,0.4681128498715017
HAVE_CRYPTO,0.3929829253330598
PS16K,0.1117511391845266
PS8K,0.021592646003965536
PS4K,0.004268060260347304
HAVE_HASH,0.001278822251084575
DIAGNOSTIC,4.354954082520996e-06
#yes,4.315438625715576e-06
PS1K,2.840465592797074e-06
HAVE_VERIFY,1.040040654624868e-06
CS512MB,2.3098468124929758e-07
HAVE_SEQUENCE,2.1069881909593453e-07
CS32MB,1.9875512282222187e-07
HAVE_STATISTICS,1.448889031286486e-07
CS16MB,9.291483492580415e-08
CS64MB,9.03000531064508e-08
HAVE_REPLICATION,3.765414454912883e-08
