,importance
HAVE_CRYPTO,0.4144418253455214
PS16K,0.34453573343394295
PS32K,0.08346549567015156
PS8K,0.07961985429548799
PS1K,0.052400213973958734
PS4K,0.017797647655708692
HAVE_HASH,0.003873477473133946
#yes,0.003854011689241685
DIAGNOSTIC,9.283462190387077e-06
HAVE_VERIFY,7.896949655353213e-07
HAVE_STATISTICS,7.513317838500458e-07
HAVE_SEQUENCE,5.21496103118536e-07
HAVE_REPLICATION,3.4412991454140795e-07
CS32MB,3.450028128014471e-08
CS16MB,1.5808544279402344e-08
CS512MB,2.145095951100742e-11
CS64MB,1.7618991290292217e-11
