,importance
HAVE_CRYPTO,344727439936811.06
HAVE_REPLICATION,344727439936795.6
HAVE_HASH,344727439936795.5
HAVE_SEQUENCE,344727439936795.44
#yes,344727439936795.1
HAVE_VERIFY,344727439936795.06
DIAGNOSTIC,344727439936794.9
HAVE_STATISTICS,344727439936794.7
PS32K,89513360929005.39
PS16K,89513360928996.5
PS8K,89513360928991.95
PS4K,89513360928989.6
PS1K,89513360928986.47
CS512MB,28820990077726.41
CS64MB,28820990077726.043
CS16MB,28820990077726.0
CS32MB,28820990077725.223
