,importance
PS32K,0.4474527248428221
HAVE_CRYPTO,0.42261385327337264
PS16K,0.08921143706672598
PS1K,0.0313081546091069
PS4K,0.007876968838841874
HAVE_HASH,0.00106718156894241
PS8K,0.00045436331211778295
DIAGNOSTIC,6.1425642049826984e-06
#yes,5.045340371436766e-06
HAVE_SEQUENCE,1.4461586101361915e-06
HAVE_REPLICATION,8.558221466876411e-07
HAVE_STATISTICS,7.935818834513751e-07
CS64MB,3.5829498700723133e-07
HAVE_VERIFY,3.132358851360429e-07
CS512MB,2.9949963332161353e-07
CS16MB,6.199034819179738e-08
CS32MB,0.0
