,importance
PS32K,0.46326989463495155
HAVE_CRYPTO,0.3935407452566624
PS16K,0.09966368337105672
PS1K,0.030287046501634732
PS4K,0.01078197897286837
PS8K,0.00144401862739573
HAVE_HASH,0.00100427964584083
DIAGNOSTIC,3.232143313215234e-06
#yes,2.4316510560498956e-06
HAVE_REPLICATION,1.5569100176685734e-06
CS16MB,5.613370456291952e-07
HAVE_STATISTICS,3.482857196674906e-07
HAVE_VERIFY,2.2266110867760103e-07
CS32MB,1.3289107446349886e-12
HAVE_SEQUENCE,0.0
CS64MB,0.0
CS512MB,0.0
