,importance
HAVE_CRYPTO,0.4325625640634165
PS16K,0.3378912764378844
PS8K,0.09214400379046203
PS32K,0.08370345733563865
PS1K,0.03220485238900882
PS4K,0.017627743778502653
HAVE_HASH,0.0038520329745616497
DIAGNOSTIC,9.557511110467675e-06
#yes,1.7958134312936692e-06
HAVE_VERIFY,9.329687768705515e-07
HAVE_STATISTICS,8.379989964670019e-07
HAVE_SEQUENCE,4.88380713001854e-07
HAVE_REPLICATION,4.062945028807477e-07
CS16MB,2.9079867682142867e-08
CS32MB,2.117647877901825e-08
CS64MB,5.074443695527361e-12
CS512MB,1.573459831980969e-12
