,importance
HAVE_CRYPTO,0.43843931616877413
PS32K,0.36345791742531136
PS16K,0.1611411905114261
PS8K,0.027380145347153047
PS1K,0.005746792028417709
PS4K,0.002475686345781968
HAVE_HASH,0.001243279986738757
HAVE_REPLICATION,3.2200025715825665e-05
DIAGNOSTIC,2.0470864236530345e-05
CS512MB,1.6274087244362258e-05
HAVE_VERIFY,1.2529069175352085e-05
HAVE_STATISTICS,1.1842522577248975e-05
CS16MB,7.984635505691093e-06
CS64MB,6.0654813908433215e-06
CS32MB,4.557918731202689e-06
HAVE_SEQUENCE,3.7475818201153994e-06
PAGESIZE,0.0
CACHESIZE,0.0
root,0.0
