,importance
PS32K,0.46045162318419386
HAVE_CRYPTO,0.3955052870157469
PS16K,0.11603272565469988
PS8K,0.022397427168266912
PS1K,0.003516057150877602
HAVE_HASH,0.001282775710303531
PS4K,0.0008030718270267723
DIAGNOSTIC,4.94968447710976e-06
HAVE_STATISTICS,1.893334011145313e-06
HAVE_VERIFY,1.0665603159614476e-06
HAVE_SEQUENCE,1.0087734606620264e-06
CS32MB,6.525892542276083e-07
HAVE_REPLICATION,5.093840170546178e-07
CS512MB,3.538993980539809e-07
CS16MB,3.396851682774323e-07
CS64MB,2.5837878218788894e-07
CACHESIZE,0.0
PAGESIZE,0.0
root,0.0
