,importance
HAVE_CRYPTO,0.4223911520909582
PS16K,0.3436102672697525
PS32K,0.07559901185708431
PS8K,0.07273101985793572
PS1K,0.06750814706636162
PS4K,0.014194283105311538
HAVE_HASH,0.003952698370328407
DIAGNOSTIC,9.786956690435811e-06
HAVE_STATISTICS,1.147429990358857e-06
HAVE_VERIFY,1.055366259098339e-06
HAVE_SEQUENCE,7.451283260026311e-07
HAVE_REPLICATION,5.871060214837877e-07
CS32MB,6.087257830926876e-08
CS16MB,3.266996821239984e-08
CS512MB,3.3271698335696744e-09
CS64MB,1.5252639697410328e-09
CACHESIZE,0.0
PAGESIZE,0.0
root,0.0
