,importance
HAVE_CRYPTO,0.8901562925090524
HAVE_HASH,0.10827468446004755
PS32K,0.0010759624433763844
DIAGNOSTIC,0.0002375097997389311
PS4K,0.00010166564595078174
PS16K,5.962327246446506e-05
PS8K,2.0261774829966824e-05
PS1K,1.8472265205013304e-05
HAVE_REPLICATION,1.515162549066729e-05
HAVE_STATISTICS,1.4285804597210272e-05
HAVE_VERIFY,1.3006145738464722e-05
HAVE_SEQUENCE,8.353385318340585e-06
CS32MB,4.708540885035587e-06
CS16MB,2.0311342189562988e-08
CS512MB,2.0159626725059224e-09
CACHESIZE,0.0
PAGESIZE,0.0
CS64MB,0.0
root,0.0
