,importance
PS32K,0.4474974463670001
HAVE_CRYPTO,0.42810896114375313
PS16K,0.10107779625657277
PS8K,0.019028815674166373
PS1K,0.0017319600896718603
PS4K,0.0013315419742809208
HAVE_HASH,0.00121319340986459
DIAGNOSTIC,5.470231081459794e-06
HAVE_STATISTICS,1.5499872321100163e-06
#yes,1.21898251421878e-06
HAVE_VERIFY,4.820763281846447e-07
CS16MB,3.608857168401153e-07
HAVE_REPLICATION,3.5726222231439986e-07
CS512MB,2.7669094426885404e-07
HAVE_SEQUENCE,2.6479999206482006e-07
CS64MB,1.8596218864222136e-07
CS32MB,1.1820647024854708e-07
