,importance
PS32K,0.5423256622051355
HAVE_CRYPTO,0.2767773615861975
PS16K,0.11510058311880585
PS8K,0.022597914592734393
HAVE_HASH,0.01571412546746186
PS1K,0.012862564436608537
PS4K,0.005646069169627257
CS512MB,0.005019900288645004
HAVE_REPLICATION,0.0036061987218065097
HAVE_VERIFY,0.00034393350523754385
DIAGNOSTIC,3.1012662409714953e-06
HAVE_STATISTICS,1.2198219134165267e-06
HAVE_SEQUENCE,6.155529740363734e-07
CS32MB,3.564355343219953e-07
CS16MB,2.564664087326733e-07
CS64MB,1.3736466866684162e-07
PAGESIZE,0.0
CACHESIZE,0.0
root,0.0
