,importance
HAVE_CRYPTO,0.883357484868869
HAVE_HASH,0.11488331274211143
PS32K,0.0012113091822966685
DIAGNOSTIC,0.00025406617299504413
PS4K,0.00012259777714326657
PS16K,5.830995194734667e-05
PS1K,4.4901878398068207e-05
HAVE_REPLICATION,1.698220109655853e-05
HAVE_VERIFY,1.6683755658600664e-05
HAVE_STATISTICS,1.3769827623336688e-05
HAVE_SEQUENCE,7.547289786596106e-06
PS8K,7.454866977652442e-06
CS32MB,5.052980933482551e-06
CS512MB,3.163072738369133e-07
CS16MB,2.1019688884687445e-07
CACHESIZE,0.0
PAGESIZE,0.0
CS64MB,0.0
root,0.0
