,importance
HAVE_CRYPTO,0.44428742264772997
PS32K,0.3689671073653349
PS16K,0.15378017214448753
PS8K,0.02682583088062761
PS1K,0.0025884297057705273
PS4K,0.002211778710534295
HAVE_HASH,0.0011867515675890949
CS512MB,5.294899281184874e-05
HAVE_VERIFY,3.444553582119206e-05
HAVE_REPLICATION,2.2999128599801517e-05
DIAGNOSTIC,1.5714249419809e-05
CS32MB,1.2619878026863112e-05
HAVE_STATISTICS,4.83510191141661e-06
CS16MB,4.031494833057295e-06
HAVE_SEQUENCE,3.695072765444499e-06
CS64MB,1.2175237367021978e-06
PAGESIZE,0.0
CACHESIZE,0.0
root,0.0
