,importance
PS32K,0.4664384959834158
HAVE_CRYPTO,0.3960158884648679
PS16K,0.1105507573007675
PS8K,0.021497804489374467
PS4K,0.0022919626964602816
PS1K,0.0019533992273652444
HAVE_HASH,0.0012404816113080511
DIAGNOSTIC,5.024148223173187e-06
HAVE_STATISTICS,1.7928849197365367e-06
HAVE_SEQUENCE,1.0707506484968074e-06
HAVE_VERIFY,9.72717819252496e-07
HAVE_REPLICATION,5.589027878841461e-07
CS64MB,5.025314080482526e-07
CS512MB,4.5100853348742367e-07
CS32MB,4.408079057937862e-07
CS16MB,3.9647419475839383e-07
CACHESIZE,0.0
PAGESIZE,0.0
root,0.0
