,importance
HAVE_CRYPTO,0.5765058992523286
PS32K,0.26387011922632964
PS16K,0.14519486927762587
PS8K,0.009184142464231606
PS1K,0.0028016225006689535
HAVE_HASH,0.0013985868815008411
PS4K,0.0010342147905665542
DIAGNOSTIC,4.088899576541473e-06
HAVE_STATISTICS,2.462763117525978e-06
#yes,2.07468976011414e-06
HAVE_VERIFY,4.790673236114599e-07
HAVE_SEQUENCE,3.9326097301821724e-07
CS64MB,3.674969378511872e-07
HAVE_REPLICATION,2.733207921236243e-07
CS32MB,1.5426036290428983e-07
CS512MB,1.292642633345001e-07
CS16MB,1.225836409689261e-07
