,importance
HAVE_CRYPTO,0.2396995455571529
CS64MB,0.1738232948753744
PS32K,0.15622293052938974
PS16K,0.12717892100096623
HAVE_STATISTICS,0.08471547831129662
HAVE_VERIFY,0.08373147021850397
PS8K,0.04873253179242204
CS32MB,0.02281652292184893
CS16MB,0.021531335157799557
DIAGNOSTIC,0.012197746218883667
CS512MB,0.00943074843005086
HAVE_REPLICATION,0.005842317006697604
PS4K,0.005707641073280226
HAVE_HASH,0.004998535144127027
HAVE_SEQUENCE,0.002306390558075219
PS1K,0.0010645912041309705
CACHESIZE,0.0
PAGESIZE,0.0
root,0.0
