,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,1.0,14,False,None,LinearRegression,0.1,False,2024-03-30 16:11:13.492556,2024-03-30 16:11:15.853386
10,distBased,1.0,14,False,None,Lasso,0.1,False,2024-03-30 16:11:13.492556,2024-03-30 16:11:15.872496
20,distBased,1.0,14,False,None,Ridge,0.1,False,2024-03-30 16:11:13.492556,2024-03-30 16:11:15.883065
30,distBased,1.0,14,False,None,ElasticNet,0.1,False,2024-03-30 16:11:13.492556,2024-03-30 16:11:15.903728
40,distBased,1.0,14,False,None,PolynomialRegression,0.1,False,2024-03-30 16:11:13.492556,2024-03-30 16:11:15.906714
50,distBased,1.0,14,False,None,RandomForest,0.1,False,2024-03-30 16:11:13.492556,2024-03-30 16:11:16.127147
60,distBased,1.0,14,False,None,GradientBoostingTree,0.1,False,2024-03-30 16:11:13.492556,2024-03-30 16:11:16.211640
70,distBased,1.0,14,False,None,DecisionTree,0.1,False,2024-03-30 16:11:13.492556,2024-03-30 16:11:16.233929
80,distBased,1.0,14,False,None,LinearRegression,0.2,False,2024-03-30 16:11:16.236842,2024-03-30 16:11:19.345061
90,distBased,1.0,14,False,None,Lasso,0.2,False,2024-03-30 16:11:16.236842,2024-03-30 16:11:19.377246
100,distBased,1.0,14,False,None,Ridge,0.2,False,2024-03-30 16:11:16.236842,2024-03-30 16:11:19.391587
110,distBased,1.0,14,False,None,ElasticNet,0.2,False,2024-03-30 16:11:16.236842,2024-03-30 16:11:19.421488
120,distBased,1.0,14,False,None,PolynomialRegression,0.2,False,2024-03-30 16:11:16.236842,2024-03-30 16:11:19.425532
130,distBased,1.0,14,False,None,RandomForest,0.2,False,2024-03-30 16:11:16.236842,2024-03-30 16:11:19.788659
140,distBased,1.0,14,False,None,GradientBoostingTree,0.2,False,2024-03-30 16:11:16.236842,2024-03-30 16:11:19.931190
150,distBased,1.0,14,False,None,DecisionTree,0.2,False,2024-03-30 16:11:16.236842,2024-03-30 16:11:19.962251
160,distBased,1.0,14,False,None,LinearRegression,0.3,False,2024-03-30 16:11:19.966330,2024-03-30 16:11:23.436755
170,distBased,1.0,14,False,None,Lasso,0.3,False,2024-03-30 16:11:19.966330,2024-03-30 16:11:23.466187
180,distBased,1.0,14,False,None,Ridge,0.3,False,2024-03-30 16:11:19.966330,2024-03-30 16:11:23.479954
190,distBased,1.0,14,False,None,ElasticNet,0.3,False,2024-03-30 16:11:19.966330,2024-03-30 16:11:23.515055
200,distBased,1.0,14,False,None,PolynomialRegression,0.3,False,2024-03-30 16:11:19.966330,2024-03-30 16:11:23.519120
210,distBased,1.0,14,False,None,RandomForest,0.3,False,2024-03-30 16:11:19.966330,2024-03-30 16:11:23.866872
220,distBased,1.0,14,False,None,GradientBoostingTree,0.3,False,2024-03-30 16:11:19.966330,2024-03-30 16:11:24.006250
230,distBased,1.0,14,False,None,DecisionTree,0.3,False,2024-03-30 16:11:19.966330,2024-03-30 16:11:24.020256
240,distBased,1.0,14,False,None,LinearRegression,0.4,False,2024-03-30 16:11:24.039435,2024-03-30 16:11:27.251349
250,distBased,1.0,14,False,None,Lasso,0.4,False,2024-03-30 16:11:24.039435,2024-03-30 16:11:27.279145
260,distBased,1.0,14,False,None,Ridge,0.4,False,2024-03-30 16:11:24.039435,2024-03-30 16:11:27.303419
270,distBased,1.0,14,False,None,ElasticNet,0.4,False,2024-03-30 16:11:24.039435,2024-03-30 16:11:27.327260
280,distBased,1.0,14,False,None,PolynomialRegression,0.4,False,2024-03-30 16:11:24.039435,2024-03-30 16:11:27.331315
290,distBased,1.0,14,False,None,RandomForest,0.4,False,2024-03-30 16:11:24.039435,2024-03-30 16:11:27.657546
300,distBased,1.0,14,False,None,GradientBoostingTree,0.4,False,2024-03-30 16:11:24.039435,2024-03-30 16:11:27.778250
310,distBased,1.0,14,False,None,DecisionTree,0.4,False,2024-03-30 16:11:24.039435,2024-03-30 16:11:27.805175
320,distBased,1.0,14,False,None,LinearRegression,0.5,False,2024-03-30 16:11:27.809195,2024-03-30 16:11:30.997408
330,distBased,1.0,14,False,None,Lasso,0.5,False,2024-03-30 16:11:27.809195,2024-03-30 16:11:31.011352
340,distBased,1.0,14,False,None,Ridge,0.5,False,2024-03-30 16:11:27.809195,2024-03-30 16:11:31.035775
350,distBased,1.0,14,False,None,ElasticNet,0.5,False,2024-03-30 16:11:27.809195,2024-03-30 16:11:31.061434
360,distBased,1.0,14,False,None,PolynomialRegression,0.5,False,2024-03-30 16:11:27.809195,2024-03-30 16:11:31.065565
370,distBased,1.0,14,False,None,RandomForest,0.5,False,2024-03-30 16:11:27.809195,2024-03-30 16:11:31.404119
380,distBased,1.0,14,False,None,GradientBoostingTree,0.5,False,2024-03-30 16:11:27.809195,2024-03-30 16:11:31.519342
390,distBased,1.0,14,False,None,DecisionTree,0.5,False,2024-03-30 16:11:27.809195,2024-03-30 16:11:31.550763
400,distBased,1.0,14,False,None,LinearRegression,0.6,False,2024-03-30 16:11:31.555005,2024-03-30 16:11:34.954282
410,distBased,1.0,14,False,None,Lasso,0.6,False,2024-03-30 16:11:31.555005,2024-03-30 16:11:34.979024
420,distBased,1.0,14,False,None,Ridge,0.6,False,2024-03-30 16:11:31.555005,2024-03-30 16:11:35.002978
430,distBased,1.0,14,False,None,ElasticNet,0.6,False,2024-03-30 16:11:31.555005,2024-03-30 16:11:35.027634
440,distBased,1.0,14,False,None,PolynomialRegression,0.6,False,2024-03-30 16:11:31.555005,2024-03-30 16:11:35.037012
450,distBased,1.0,14,False,None,RandomForest,0.6,False,2024-03-30 16:11:31.555005,2024-03-30 16:11:35.400078
460,distBased,1.0,14,False,None,GradientBoostingTree,0.6,False,2024-03-30 16:11:31.555005,2024-03-30 16:11:35.539234
470,distBased,1.0,14,False,None,DecisionTree,0.6,False,2024-03-30 16:11:31.555005,2024-03-30 16:11:35.563336
480,distBased,1.0,14,False,None,LinearRegression,0.7,False,2024-03-30 16:11:35.567453,2024-03-30 16:11:38.872374
490,distBased,1.0,14,False,None,Lasso,0.7,False,2024-03-30 16:11:35.567453,2024-03-30 16:11:38.895012
500,distBased,1.0,14,False,None,Ridge,0.7,False,2024-03-30 16:11:35.567453,2024-03-30 16:11:38.918367
510,distBased,1.0,14,False,None,ElasticNet,0.7,False,2024-03-30 16:11:35.567453,2024-03-30 16:11:38.944338
520,distBased,1.0,14,False,None,PolynomialRegression,0.7,False,2024-03-30 16:11:35.567453,2024-03-30 16:11:38.948343
530,distBased,1.0,14,False,None,RandomForest,0.7,False,2024-03-30 16:11:35.567453,2024-03-30 16:11:39.304909
540,distBased,1.0,14,False,None,GradientBoostingTree,0.7,False,2024-03-30 16:11:35.567453,2024-03-30 16:11:39.428854
550,distBased,1.0,14,False,None,DecisionTree,0.7,False,2024-03-30 16:11:35.567453,2024-03-30 16:11:39.452787
560,distBased,1.0,14,False,None,LinearRegression,0.8,False,2024-03-30 16:11:39.461184,2024-03-30 16:11:42.888861
570,distBased,1.0,14,False,None,Lasso,0.8,False,2024-03-30 16:11:39.461184,2024-03-30 16:11:42.911854
580,distBased,1.0,14,False,None,Ridge,0.8,False,2024-03-30 16:11:39.461184,2024-03-30 16:11:42.939438
590,distBased,1.0,14,False,None,ElasticNet,0.8,False,2024-03-30 16:11:39.461184,2024-03-30 16:11:42.967741
600,distBased,1.0,14,False,None,PolynomialRegression,0.8,False,2024-03-30 16:11:39.461184,2024-03-30 16:11:42.971956
610,distBased,1.0,14,False,None,RandomForest,0.8,False,2024-03-30 16:11:39.461184,2024-03-30 16:11:43.339865
620,distBased,1.0,14,False,None,GradientBoostingTree,0.8,False,2024-03-30 16:11:39.461184,2024-03-30 16:11:43.482565
630,distBased,1.0,14,False,None,DecisionTree,0.8,False,2024-03-30 16:11:39.461184,2024-03-30 16:11:43.508449
640,distBased,1.0,14,False,None,LinearRegression,0.9,False,2024-03-30 16:11:43.512497,2024-03-30 16:11:46.861586
650,distBased,1.0,14,False,None,Lasso,0.9,False,2024-03-30 16:11:43.512497,2024-03-30 16:11:46.884958
660,distBased,1.0,14,False,None,Ridge,0.9,False,2024-03-30 16:11:43.512497,2024-03-30 16:11:46.908259
670,distBased,1.0,14,False,None,ElasticNet,0.9,False,2024-03-30 16:11:43.512497,2024-03-30 16:11:46.933979
680,distBased,1.0,14,False,None,PolynomialRegression,0.9,False,2024-03-30 16:11:43.512497,2024-03-30 16:11:46.938054
