,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,0.3,4,True,DecisionTree,DecisionTree,0.1,False,2024-01-29 00:51:04.888011,2024-01-29 00:51:08.118079
10,distBased,0.3,4,True,DecisionTree,DecisionTree,0.2,False,2024-01-29 00:51:08.120940,2024-01-29 00:51:12.539536
20,distBased,0.3,4,True,DecisionTree,DecisionTree,0.3,False,2024-01-29 00:51:12.543930,2024-01-29 00:51:18.776670
30,distBased,0.3,4,True,DecisionTree,DecisionTree,0.4,False,2024-01-29 00:51:18.780596,2024-01-29 00:51:24.589599
40,distBased,0.3,4,True,DecisionTree,DecisionTree,0.5,False,2024-01-29 00:51:24.594499,2024-01-29 00:51:33.419127
50,distBased,0.3,4,True,DecisionTree,DecisionTree,0.6,False,2024-01-29 00:51:33.423904,2024-01-29 00:51:43.963161
60,distBased,0.3,4,True,DecisionTree,DecisionTree,0.7,False,2024-01-29 00:51:43.968580,2024-01-29 00:51:55.655227
70,distBased,0.3,4,True,DecisionTree,DecisionTree,0.8,False,2024-01-29 00:51:55.661197,2024-01-29 00:52:05.765309
80,distBased,0.3,4,True,DecisionTree,DecisionTree,0.9,False,2024-01-29 00:52:05.770464,2024-01-29 00:52:09.729203
90,distBased,0.3,4,True,DecisionTree,DecisionTree,,,2024-01-29 00:51:04.866301,2024-01-29 00:52:09.733315
100,distBased,0.4,5,True,DecisionTree,DecisionTree,0.1,False,2024-01-29 00:52:09.934169,2024-01-29 00:52:13.319917
110,distBased,0.4,5,True,DecisionTree,DecisionTree,0.2,False,2024-01-29 00:52:13.325432,2024-01-29 00:52:16.737352
120,distBased,0.4,5,True,DecisionTree,DecisionTree,0.3,False,2024-01-29 00:52:16.742258,2024-01-29 00:52:20.088022
130,distBased,0.4,5,True,DecisionTree,DecisionTree,0.4,False,2024-01-29 00:52:20.092961,2024-01-29 00:52:23.439354
140,distBased,0.4,5,True,DecisionTree,DecisionTree,0.5,False,2024-01-29 00:52:23.444273,2024-01-29 00:52:26.396400
150,distBased,0.4,5,True,DecisionTree,DecisionTree,0.6,False,2024-01-29 00:52:26.401856,2024-01-29 00:52:29.109028
160,distBased,0.4,5,True,DecisionTree,DecisionTree,0.7,False,2024-01-29 00:52:29.112929,2024-01-29 00:52:32.520598
170,distBased,0.4,5,True,DecisionTree,DecisionTree,0.8,False,2024-01-29 00:52:32.525838,2024-01-29 00:52:35.885694
180,distBased,0.4,5,True,DecisionTree,DecisionTree,0.9,False,2024-01-29 00:52:35.890614,2024-01-29 00:52:39.964782
190,distBased,0.4,5,True,DecisionTree,DecisionTree,,,2024-01-29 00:52:09.917728,2024-01-29 00:52:39.970840
200,distBased,0.5,6,True,DecisionTree,DecisionTree,0.1,False,2024-01-29 00:52:40.350001,2024-01-29 00:52:44.401036
210,distBased,0.5,6,True,DecisionTree,DecisionTree,0.2,False,2024-01-29 00:52:44.406962,2024-01-29 00:52:48.469495
220,distBased,0.5,6,True,DecisionTree,DecisionTree,0.3,False,2024-01-29 00:52:48.475271,2024-01-29 00:52:52.564967
230,distBased,0.5,6,True,DecisionTree,DecisionTree,0.4,False,2024-01-29 00:52:52.570773,2024-01-29 00:52:56.707609
240,distBased,0.5,6,True,DecisionTree,DecisionTree,0.5,False,2024-01-29 00:52:56.713967,2024-01-29 00:53:00.813644
250,distBased,0.5,6,True,DecisionTree,DecisionTree,0.6,False,2024-01-29 00:53:00.819574,2024-01-29 00:53:04.867015
260,distBased,0.5,6,True,DecisionTree,DecisionTree,0.7,False,2024-01-29 00:53:04.871455,2024-01-29 00:53:08.189563
270,distBased,0.5,6,True,DecisionTree,DecisionTree,0.8,False,2024-01-29 00:53:08.194155,2024-01-29 00:53:11.502159
280,distBased,0.5,6,True,DecisionTree,DecisionTree,0.9,False,2024-01-29 00:53:11.506640,2024-01-29 00:53:14.985335
290,distBased,0.5,6,True,DecisionTree,DecisionTree,,,2024-01-29 00:52:40.329312,2024-01-29 00:53:14.989823
300,distBased,0.6,7,True,DecisionTree,DecisionTree,0.1,False,2024-01-29 00:53:15.404693,2024-01-29 00:53:18.795322
310,distBased,0.6,7,True,DecisionTree,DecisionTree,0.2,False,2024-01-29 00:53:18.799879,2024-01-29 00:53:22.124916
320,distBased,0.6,7,True,DecisionTree,DecisionTree,0.3,False,2024-01-29 00:53:22.129399,2024-01-29 00:53:25.454497
330,distBased,0.6,7,True,DecisionTree,DecisionTree,0.4,False,2024-01-29 00:53:25.459044,2024-01-29 00:53:28.882397
340,distBased,0.6,7,True,DecisionTree,DecisionTree,0.5,False,2024-01-29 00:53:28.887611,2024-01-29 00:53:32.335615
350,distBased,0.6,7,True,DecisionTree,DecisionTree,0.6,False,2024-01-29 00:53:32.341001,2024-01-29 00:53:35.782172
360,distBased,0.6,7,True,DecisionTree,DecisionTree,0.7,False,2024-01-29 00:53:35.786658,2024-01-29 00:53:39.232344
370,distBased,0.6,7,True,DecisionTree,DecisionTree,0.8,False,2024-01-29 00:53:39.236823,2024-01-29 00:53:42.692772
380,distBased,0.6,7,True,DecisionTree,DecisionTree,0.9,False,2024-01-29 00:53:42.698102,2024-01-29 00:53:46.177496
390,distBased,0.6,7,True,DecisionTree,DecisionTree,,,2024-01-29 00:53:15.387242,2024-01-29 00:53:46.181947
400,divDistBased,0.3,4,True,DecisionTree,DecisionTree,0.1,False,2024-01-29 00:53:46.918319,2024-01-29 00:53:49.817526
410,divDistBased,0.3,4,True,DecisionTree,DecisionTree,0.2,False,2024-01-29 00:53:49.822799,2024-01-29 00:53:54.063051
420,divDistBased,0.3,4,True,DecisionTree,DecisionTree,0.3,False,2024-01-29 00:53:54.067578,2024-01-29 00:53:59.846168
430,divDistBased,0.3,4,True,DecisionTree,DecisionTree,0.4,False,2024-01-29 00:53:59.850735,2024-01-29 00:54:07.182764
440,divDistBased,0.3,4,True,DecisionTree,DecisionTree,0.5,False,2024-01-29 00:54:07.187303,2024-01-29 00:54:17.719750
450,divDistBased,0.3,4,True,DecisionTree,DecisionTree,0.6,False,2024-01-29 00:54:17.724834,2024-01-29 00:54:28.652801
460,divDistBased,0.3,4,True,DecisionTree,DecisionTree,0.7,False,2024-01-29 00:54:28.657308,2024-01-29 00:54:40.584830
470,divDistBased,0.3,4,True,DecisionTree,DecisionTree,0.8,False,2024-01-29 00:54:40.589863,2024-01-29 00:54:48.718398
480,divDistBased,0.3,4,True,DecisionTree,DecisionTree,0.9,False,2024-01-29 00:54:48.723446,2024-01-29 00:54:52.158362
