,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,1.0,57,False,None,RandomForest,0.1,False,2023-06-15 22:26:25.274400,2023-06-15 22:26:59.556699
10,distBased,1.0,57,False,None,RandomForest,0.2,False,2023-06-15 22:26:59.560760,2023-06-15 22:27:45.602962
20,distBased,1.0,57,False,None,RandomForest,0.3,False,2023-06-15 22:27:45.628297,2023-06-15 22:28:45.981496
30,distBased,1.0,57,False,None,RandomForest,0.4,False,2023-06-15 22:28:45.991352,2023-06-15 22:29:55.979684
40,distBased,1.0,57,False,None,RandomForest,0.5,False,2023-06-15 22:29:56.002556,2023-06-15 22:31:13.207973
50,distBased,1.0,57,False,None,RandomForest,0.6,False,2023-06-15 22:31:13.244514,2023-06-15 22:32:37.249551
60,distBased,1.0,57,False,None,RandomForest,0.7,False,2023-06-15 22:32:37.291093,2023-06-15 22:34:23.629268
70,distBased,1.0,57,False,None,RandomForest,0.8,False,2023-06-15 22:34:23.665462,2023-06-15 22:36:11.499499
80,distBased,1.0,57,False,None,RandomForest,0.9,False,2023-06-15 22:36:11.534158,2023-06-15 22:38:07.786697
90,distBased,1.0,57,False,None,RandomForest,,,2023-06-15 22:26:25.269858,2023-06-15 22:38:07.812322
100,divDistBased,1.0,57,False,None,RandomForest,0.1,False,2023-06-15 22:38:20.523736,2023-06-15 22:39:07.071472
110,divDistBased,1.0,57,False,None,RandomForest,0.2,False,2023-06-15 22:39:07.107662,2023-06-15 22:40:00.334210
120,divDistBased,1.0,57,False,None,RandomForest,0.3,False,2023-06-15 22:40:00.386782,2023-06-15 22:41:01.436399
130,divDistBased,1.0,57,False,None,RandomForest,0.4,False,2023-06-15 22:41:01.469323,2023-06-15 22:42:11.552701
140,divDistBased,1.0,57,False,None,RandomForest,0.5,False,2023-06-15 22:42:11.585789,2023-06-15 22:43:33.467390
150,divDistBased,1.0,57,False,None,RandomForest,0.6,False,2023-06-15 22:43:33.476122,2023-06-15 22:44:55.992201
160,divDistBased,1.0,57,False,None,RandomForest,0.7,False,2023-06-15 22:44:56.016668,2023-06-15 22:46:36.841023
170,divDistBased,1.0,57,False,None,RandomForest,0.8,False,2023-06-15 22:46:36.880848,2023-06-15 22:48:22.875335
180,divDistBased,1.0,57,False,None,RandomForest,0.9,False,2023-06-15 22:48:22.885625,2023-06-15 22:50:25.695338
190,divDistBased,1.0,57,False,None,RandomForest,,,2023-06-15 22:38:20.521770,2023-06-15 22:50:25.704488
200,henard,1.0,57,False,None,RandomForest,0.1,False,2023-06-15 22:50:38.666193,2023-06-15 22:51:20.485436
210,henard,1.0,57,False,None,RandomForest,0.2,False,2023-06-15 22:51:20.512942,2023-06-15 22:52:12.145158
220,henard,1.0,57,False,None,RandomForest,0.3,False,2023-06-15 22:52:12.178634,2023-06-15 22:53:07.262810
230,henard,1.0,57,False,None,RandomForest,0.4,False,2023-06-15 22:53:07.291136,2023-06-15 22:54:16.787234
240,henard,1.0,57,False,None,RandomForest,0.5,False,2023-06-15 22:54:16.820428,2023-06-15 22:55:39.553328
250,henard,1.0,57,False,None,RandomForest,0.6,False,2023-06-15 22:55:39.576921,2023-06-15 22:57:05.730990
260,henard,1.0,57,False,None,RandomForest,0.7,False,2023-06-15 22:57:05.743394,2023-06-15 22:58:50.798018
270,henard,1.0,57,False,None,RandomForest,0.8,False,2023-06-15 22:58:50.824980,2023-06-15 23:00:38.635963
280,henard,1.0,57,False,None,RandomForest,0.9,False,2023-06-15 23:00:38.657094,2023-06-15 23:02:25.080695
290,henard,1.0,57,False,None,RandomForest,,,2023-06-15 22:50:38.663696,2023-06-15 23:02:25.117944
300,random,1.0,57,False,None,RandomForest,0.1,False,2023-06-15 23:02:35.427920,2023-06-15 23:03:15.946932
310,random,1.0,57,False,None,RandomForest,0.2,False,2023-06-15 23:03:15.973074,2023-06-15 23:04:05.440387
320,random,1.0,57,False,None,RandomForest,0.3,False,2023-06-15 23:04:05.449342,2023-06-15 23:05:00.069421
330,random,1.0,57,False,None,RandomForest,0.4,False,2023-06-15 23:05:00.102786,2023-06-15 23:06:03.230148
340,random,1.0,57,False,None,RandomForest,0.5,False,2023-06-15 23:06:03.239482,2023-06-15 23:07:21.019176
350,random,1.0,57,False,None,RandomForest,0.6,False,2023-06-15 23:07:21.054857,2023-06-15 23:08:45.269991
360,random,1.0,57,False,None,RandomForest,0.7,False,2023-06-15 23:08:45.279828,2023-06-15 23:10:25.984923
370,random,1.0,57,False,None,RandomForest,0.8,False,2023-06-15 23:10:26.014590,2023-06-15 23:12:04.412139
380,random,1.0,57,False,None,RandomForest,0.9,False,2023-06-15 23:12:04.437548,2023-06-15 23:13:50.347550
390,random,1.0,57,False,None,RandomForest,,,2023-06-15 23:02:35.425833,2023-06-15 23:13:50.390866
400,solverBased,1.0,57,False,None,RandomForest,0.1,False,2023-06-15 23:14:04.174015,2023-06-15 23:14:49.178145
410,solverBased,1.0,57,False,None,RandomForest,0.2,False,2023-06-15 23:14:49.207723,2023-06-15 23:15:42.169137
420,solverBased,1.0,57,False,None,RandomForest,0.3,False,2023-06-15 23:15:42.200489,2023-06-15 23:16:40.961771
430,solverBased,1.0,57,False,None,RandomForest,0.4,False,2023-06-15 23:16:40.988235,2023-06-15 23:17:35.743159
440,solverBased,1.0,57,False,None,RandomForest,0.5,False,2023-06-15 23:17:35.781455,2023-06-15 23:18:50.094655
450,solverBased,1.0,57,False,None,RandomForest,0.6,False,2023-06-15 23:18:50.104572,2023-06-15 23:20:06.380692
460,solverBased,1.0,57,False,None,RandomForest,0.7,False,2023-06-15 23:20:06.406163,2023-06-15 23:21:35.885773
470,solverBased,1.0,57,False,None,RandomForest,0.8,False,2023-06-15 23:21:35.894075,2023-06-15 23:23:19.324970
