,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,0.3,16,True,DecisionTree,DecisionTree,0.1,False,2024-01-29 00:50:57.551126,2024-01-29 00:51:01.246562
10,distBased,0.3,16,True,DecisionTree,DecisionTree,0.2,False,2024-01-29 00:51:01.248369,2024-01-29 00:51:11.515522
20,distBased,0.3,16,True,DecisionTree,DecisionTree,0.3,False,2024-01-29 00:51:11.520360,2024-01-29 00:51:24.358889
30,distBased,0.3,16,True,DecisionTree,DecisionTree,0.4,False,2024-01-29 00:51:24.362810,2024-01-29 00:51:52.909271
40,distBased,0.3,16,True,DecisionTree,DecisionTree,0.5,False,2024-01-29 00:51:52.914180,2024-01-29 00:52:29.380288
50,distBased,0.3,16,True,DecisionTree,DecisionTree,0.6,False,2024-01-29 00:52:29.385173,2024-01-29 00:53:09.841133
60,distBased,0.3,16,True,DecisionTree,DecisionTree,0.7,False,2024-01-29 00:53:09.844826,2024-01-29 00:53:55.262784
70,distBased,0.3,16,True,DecisionTree,DecisionTree,0.8,False,2024-01-29 00:53:55.267322,2024-01-29 00:54:43.040363
80,distBased,0.3,16,True,DecisionTree,DecisionTree,0.9,False,2024-01-29 00:54:43.044772,2024-01-29 00:55:19.117859
90,distBased,0.3,16,True,DecisionTree,DecisionTree,,,2024-01-29 00:50:57.493893,2024-01-29 00:55:19.122875
100,distBased,0.4,21,True,DecisionTree,DecisionTree,0.1,False,2024-01-29 00:55:21.342753,2024-01-29 00:55:28.000735
110,distBased,0.4,21,True,DecisionTree,DecisionTree,0.2,False,2024-01-29 00:55:28.005550,2024-01-29 00:55:43.359538
120,distBased,0.4,21,True,DecisionTree,DecisionTree,0.3,False,2024-01-29 00:55:43.364960,2024-01-29 00:56:17.051577
130,distBased,0.4,21,True,DecisionTree,DecisionTree,0.4,False,2024-01-29 00:56:17.054962,2024-01-29 00:56:50.707453
140,distBased,0.4,21,True,DecisionTree,DecisionTree,0.5,False,2024-01-29 00:56:50.711489,2024-01-29 00:57:28.190618
150,distBased,0.4,21,True,DecisionTree,DecisionTree,0.6,False,2024-01-29 00:57:28.195212,2024-01-29 00:58:13.024166
160,distBased,0.4,21,True,DecisionTree,DecisionTree,0.7,False,2024-01-29 00:58:13.028641,2024-01-29 00:58:57.252329
170,distBased,0.4,21,True,DecisionTree,DecisionTree,0.8,False,2024-01-29 00:58:57.257584,2024-01-29 00:59:43.831984
180,distBased,0.4,21,True,DecisionTree,DecisionTree,0.9,False,2024-01-29 00:59:43.836408,2024-01-29 01:00:19.181733
190,distBased,0.4,21,True,DecisionTree,DecisionTree,,,2024-01-29 00:55:21.279506,2024-01-29 01:00:19.185500
200,distBased,0.5,26,True,DecisionTree,DecisionTree,0.1,False,2024-01-29 01:00:20.703666,2024-01-29 01:00:25.642230
210,distBased,0.5,26,True,DecisionTree,DecisionTree,0.2,False,2024-01-29 01:00:25.645994,2024-01-29 01:00:38.884851
220,distBased,0.5,26,True,DecisionTree,DecisionTree,0.3,False,2024-01-29 01:00:38.890444,2024-01-29 01:01:11.521161
230,distBased,0.5,26,True,DecisionTree,DecisionTree,0.4,False,2024-01-29 01:01:11.525663,2024-01-29 01:01:48.886801
240,distBased,0.5,26,True,DecisionTree,DecisionTree,0.5,False,2024-01-29 01:01:48.891566,2024-01-29 01:02:32.968849
250,distBased,0.5,26,True,DecisionTree,DecisionTree,0.6,False,2024-01-29 01:02:32.973691,2024-01-29 01:03:19.965898
260,distBased,0.5,26,True,DecisionTree,DecisionTree,0.7,False,2024-01-29 01:03:19.969368,2024-01-29 01:04:07.826037
270,distBased,0.5,26,True,DecisionTree,DecisionTree,0.8,False,2024-01-29 01:04:07.830561,2024-01-29 01:05:00.054617
280,distBased,0.5,26,True,DecisionTree,DecisionTree,0.9,False,2024-01-29 01:05:00.060801,2024-01-29 01:05:56.313836
290,distBased,0.5,26,True,DecisionTree,DecisionTree,,,2024-01-29 01:00:20.661865,2024-01-29 01:05:56.317669
300,distBased,0.6,31,True,DecisionTree,DecisionTree,0.1,False,2024-01-29 01:05:58.051048,2024-01-29 01:06:14.586447
310,distBased,0.6,31,True,DecisionTree,DecisionTree,0.2,False,2024-01-29 01:06:14.589794,2024-01-29 01:06:37.161994
320,distBased,0.6,31,True,DecisionTree,DecisionTree,0.3,False,2024-01-29 01:06:37.166614,2024-01-29 01:07:14.572469
330,distBased,0.6,31,True,DecisionTree,DecisionTree,0.4,False,2024-01-29 01:07:14.576811,2024-01-29 01:07:51.642142
340,distBased,0.6,31,True,DecisionTree,DecisionTree,0.5,False,2024-01-29 01:07:51.647263,2024-01-29 01:08:27.840983
350,distBased,0.6,31,True,DecisionTree,DecisionTree,0.6,False,2024-01-29 01:08:27.844836,2024-01-29 01:09:05.005399
360,distBased,0.6,31,True,DecisionTree,DecisionTree,0.7,False,2024-01-29 01:09:05.010491,2024-01-29 01:09:51.798153
