,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,1.0,57,False,None,LinearRegression,0.1,False,2024-03-30 14:15:40.524490,2024-03-30 14:18:05.839638
10,distBased,1.0,57,False,None,Lasso,0.1,False,2024-03-30 14:15:40.524490,2024-03-30 14:18:06.472665
20,distBased,1.0,57,False,None,Ridge,0.1,False,2024-03-30 14:15:40.524490,2024-03-30 14:18:07.124036
30,distBased,1.0,57,False,None,ElasticNet,0.1,False,2024-03-30 14:15:40.524490,2024-03-30 14:18:07.945816
40,distBased,1.0,57,False,None,PolynomialRegression,0.1,False,2024-03-30 14:15:40.524490,2024-03-30 14:18:07.972134
50,distBased,1.0,57,False,None,RandomForest,0.1,False,2024-03-30 14:15:40.524490,2024-03-30 14:18:09.053228
60,distBased,1.0,57,False,None,GradientBoostingTree,0.1,False,2024-03-30 14:15:40.524490,2024-03-30 14:18:09.602285
70,distBased,1.0,57,False,None,DecisionTree,0.1,False,2024-03-30 14:15:40.524490,2024-03-30 14:18:09.946073
80,distBased,1.0,57,False,None,LinearRegression,0.2,False,2024-03-30 14:18:09.949440,2024-03-30 14:24:15.912565
90,distBased,1.0,57,False,None,Lasso,0.2,False,2024-03-30 14:18:09.949440,2024-03-30 14:24:17.055811
100,distBased,1.0,57,False,None,Ridge,0.2,False,2024-03-30 14:18:09.949440,2024-03-30 14:24:17.826344
110,distBased,1.0,57,False,None,ElasticNet,0.2,False,2024-03-30 14:18:09.949440,2024-03-30 14:24:19.330638
120,distBased,1.0,57,False,None,PolynomialRegression,0.2,False,2024-03-30 14:18:09.949440,2024-03-30 14:24:19.334179
130,distBased,1.0,57,False,None,RandomForest,0.2,False,2024-03-30 14:18:09.949440,2024-03-30 14:24:21.194663
140,distBased,1.0,57,False,None,GradientBoostingTree,0.2,False,2024-03-30 14:18:09.949440,2024-03-30 14:24:22.301503
150,distBased,1.0,57,False,None,DecisionTree,0.2,False,2024-03-30 14:18:09.949440,2024-03-30 14:24:23.090140
160,distBased,1.0,57,False,None,LinearRegression,0.3,False,2024-03-30 14:24:23.093595,2024-03-30 14:31:31.647184
170,distBased,1.0,57,False,None,Lasso,0.3,False,2024-03-30 14:24:23.093595,2024-03-30 14:31:33.179064
180,distBased,1.0,57,False,None,Ridge,0.3,False,2024-03-30 14:24:23.093595,2024-03-30 14:31:34.403594
190,distBased,1.0,57,False,None,ElasticNet,0.3,False,2024-03-30 14:24:23.093595,2024-03-30 14:31:35.613446
200,distBased,1.0,57,False,None,PolynomialRegression,0.3,False,2024-03-30 14:24:23.093595,2024-03-30 14:31:35.621320
210,distBased,1.0,57,False,None,RandomForest,0.3,False,2024-03-30 14:24:23.093595,2024-03-30 14:31:37.967989
220,distBased,1.0,57,False,None,GradientBoostingTree,0.3,False,2024-03-30 14:24:23.093595,2024-03-30 14:31:39.110747
230,distBased,1.0,57,False,None,DecisionTree,0.3,False,2024-03-30 14:24:23.093595,2024-03-30 14:31:40.061140
240,distBased,1.0,57,False,None,LinearRegression,0.4,False,2024-03-30 14:31:40.064422,2024-03-30 14:38:56.457785
