,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,1.0,19,False,None,DecisionTree,0.1,False,2024-02-01 22:02:14.632099,2024-02-01 22:02:16.912461
10,distBased,1.0,19,False,None,DecisionTree,0.2,False,2024-02-01 22:02:16.914431,2024-02-01 22:02:19.202421
20,distBased,1.0,19,False,None,DecisionTree,0.3,False,2024-02-01 22:02:19.206685,2024-02-01 22:02:21.582856
30,distBased,1.0,19,False,None,DecisionTree,0.4,False,2024-02-01 22:02:21.587034,2024-02-01 22:02:23.986805
40,distBased,1.0,19,False,None,DecisionTree,0.5,False,2024-02-01 22:02:23.991033,2024-02-01 22:02:26.443818
50,distBased,1.0,19,False,None,DecisionTree,0.6,False,2024-02-01 22:02:26.447789,2024-02-01 22:02:28.878457
60,distBased,1.0,19,False,None,DecisionTree,0.7,False,2024-02-01 22:02:28.882410,2024-02-01 22:02:31.333720
70,distBased,1.0,19,False,None,DecisionTree,0.8,False,2024-02-01 22:02:31.337676,2024-02-01 22:02:33.816782
80,distBased,1.0,19,False,None,DecisionTree,0.9,False,2024-02-01 22:02:33.820832,2024-02-01 22:02:36.321989
90,distBased,1.0,19,False,None,DecisionTree,,,2024-02-01 22:02:14.631283,2024-02-01 22:02:36.325988
100,divDistBased,1.0,19,False,None,DecisionTree,0.1,False,2024-02-01 22:02:36.810926,2024-02-01 22:02:39.018938
110,divDistBased,1.0,19,False,None,DecisionTree,0.2,False,2024-02-01 22:02:39.023116,2024-02-01 22:02:41.347150
120,divDistBased,1.0,19,False,None,DecisionTree,0.3,False,2024-02-01 22:02:41.351360,2024-02-01 22:02:43.656534
130,divDistBased,1.0,19,False,None,DecisionTree,0.4,False,2024-02-01 22:02:43.660661,2024-02-01 22:02:45.978360
140,divDistBased,1.0,19,False,None,DecisionTree,0.5,False,2024-02-01 22:02:45.982530,2024-02-01 22:02:48.354788
150,divDistBased,1.0,19,False,None,DecisionTree,0.6,False,2024-02-01 22:02:48.358992,2024-02-01 22:02:50.758906
160,divDistBased,1.0,19,False,None,DecisionTree,0.7,False,2024-02-01 22:02:50.763188,2024-02-01 22:02:53.202588
170,divDistBased,1.0,19,False,None,DecisionTree,0.8,False,2024-02-01 22:02:53.206767,2024-02-01 22:02:55.663245
180,divDistBased,1.0,19,False,None,DecisionTree,0.9,False,2024-02-01 22:02:55.667368,2024-02-01 22:02:58.191820
190,divDistBased,1.0,19,False,None,DecisionTree,,,2024-02-01 22:02:36.810186,2024-02-01 22:02:58.195993
200,henard,1.0,19,False,None,DecisionTree,0.1,False,2024-02-01 22:02:58.676164,2024-02-01 22:03:00.818738
210,henard,1.0,19,False,None,DecisionTree,0.2,False,2024-02-01 22:03:00.822946,2024-02-01 22:03:03.005787
