,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,1.0,19,False,None,LinearRegression,0.1,False,2024-03-30 14:59:35.503480,2024-03-30 14:59:38.501500
10,distBased,1.0,19,False,None,Lasso,0.1,False,2024-03-30 14:59:35.503480,2024-03-30 14:59:38.544924
20,distBased,1.0,19,False,None,Ridge,0.1,False,2024-03-30 14:59:35.503480,2024-03-30 14:59:38.596515
30,distBased,1.0,19,False,None,ElasticNet,0.1,False,2024-03-30 14:59:35.503480,2024-03-30 14:59:38.658928
40,distBased,1.0,19,False,None,PolynomialRegression,0.1,False,2024-03-30 14:59:35.503480,2024-03-30 14:59:38.662595
50,distBased,1.0,19,False,None,RandomForest,0.1,False,2024-03-30 14:59:35.503480,2024-03-30 14:59:39.045281
60,distBased,1.0,19,False,None,GradientBoostingTree,0.1,False,2024-03-30 14:59:35.503480,2024-03-30 14:59:39.457242
70,distBased,1.0,19,False,None,DecisionTree,0.1,False,2024-03-30 14:59:35.503480,2024-03-30 14:59:39.809202
80,distBased,1.0,19,False,None,LinearRegression,0.2,False,2024-03-30 14:59:39.812510,2024-03-30 14:59:43.007198
90,distBased,1.0,19,False,None,Lasso,0.2,False,2024-03-30 14:59:39.812510,2024-03-30 14:59:43.313777
100,distBased,1.0,19,False,None,Ridge,0.2,False,2024-03-30 14:59:39.812510,2024-03-30 14:59:43.671787
110,distBased,1.0,19,False,None,ElasticNet,0.2,False,2024-03-30 14:59:39.812510,2024-03-30 14:59:44.048195
120,distBased,1.0,19,False,None,PolynomialRegression,0.2,False,2024-03-30 14:59:39.812510,2024-03-30 14:59:44.051805
130,distBased,1.0,19,False,None,RandomForest,0.2,False,2024-03-30 14:59:39.812510,2024-03-30 14:59:44.505059
140,distBased,1.0,19,False,None,GradientBoostingTree,0.2,False,2024-03-30 14:59:39.812510,2024-03-30 14:59:45.117212
150,distBased,1.0,19,False,None,DecisionTree,0.2,False,2024-03-30 14:59:39.812510,2024-03-30 14:59:45.678170
160,distBased,1.0,19,False,None,LinearRegression,0.3,False,2024-03-30 14:59:45.681514,2024-03-30 14:59:49.216802
170,distBased,1.0,19,False,None,Lasso,0.3,False,2024-03-30 14:59:45.681514,2024-03-30 14:59:49.888956
180,distBased,1.0,19,False,None,Ridge,0.3,False,2024-03-30 14:59:45.681514,2024-03-30 14:59:50.492550
190,distBased,1.0,19,False,None,ElasticNet,0.3,False,2024-03-30 14:59:45.681514,2024-03-30 14:59:51.043605
200,distBased,1.0,19,False,None,PolynomialRegression,0.3,False,2024-03-30 14:59:45.681514,2024-03-30 14:59:51.047267
210,distBased,1.0,19,False,None,RandomForest,0.3,False,2024-03-30 14:59:45.681514,2024-03-30 14:59:51.962255
220,distBased,1.0,19,False,None,GradientBoostingTree,0.3,False,2024-03-30 14:59:45.681514,2024-03-30 14:59:52.926877
230,distBased,1.0,19,False,None,DecisionTree,0.3,False,2024-03-30 14:59:45.681514,2024-03-30 14:59:53.686045
240,distBased,1.0,19,False,None,LinearRegression,0.4,False,2024-03-30 14:59:53.689656,2024-03-30 14:59:57.459577
250,distBased,1.0,19,False,None,Lasso,0.4,False,2024-03-30 14:59:53.689656,2024-03-30 14:59:58.288508
260,distBased,1.0,19,False,None,Ridge,0.4,False,2024-03-30 14:59:53.689656,2024-03-30 14:59:59.120407
270,distBased,1.0,19,False,None,ElasticNet,0.4,False,2024-03-30 14:59:53.689656,2024-03-30 14:59:59.970823
280,distBased,1.0,19,False,None,PolynomialRegression,0.4,False,2024-03-30 14:59:53.689656,2024-03-30 14:59:59.974437
290,distBased,1.0,19,False,None,RandomForest,0.4,False,2024-03-30 14:59:53.689656,2024-03-30 15:00:01.117867
300,distBased,1.0,19,False,None,GradientBoostingTree,0.4,False,2024-03-30 14:59:53.689656,2024-03-30 15:00:02.355997
310,distBased,1.0,19,False,None,DecisionTree,0.4,False,2024-03-30 14:59:53.689656,2024-03-30 15:00:03.525578
320,distBased,1.0,19,False,None,LinearRegression,0.5,False,2024-03-30 15:00:03.528890,2024-03-30 15:00:07.702254
330,distBased,1.0,19,False,None,Lasso,0.5,False,2024-03-30 15:00:03.528890,2024-03-30 15:00:08.737099
340,distBased,1.0,19,False,None,Ridge,0.5,False,2024-03-30 15:00:03.528890,2024-03-30 15:00:09.903671
350,distBased,1.0,19,False,None,ElasticNet,0.5,False,2024-03-30 15:00:03.528890,2024-03-30 15:00:11.008710
360,distBased,1.0,19,False,None,PolynomialRegression,0.5,False,2024-03-30 15:00:03.528890,2024-03-30 15:00:11.012185
370,distBased,1.0,19,False,None,RandomForest,0.5,False,2024-03-30 15:00:03.528890,2024-03-30 15:00:12.508650
380,distBased,1.0,19,False,None,GradientBoostingTree,0.5,False,2024-03-30 15:00:03.528890,2024-03-30 15:00:14.103554
390,distBased,1.0,19,False,None,DecisionTree,0.5,False,2024-03-30 15:00:03.528890,2024-03-30 15:00:15.509531
400,distBased,1.0,19,False,None,LinearRegression,0.6,False,2024-03-30 15:00:15.512825,2024-03-30 15:00:20.177208
410,distBased,1.0,19,False,None,Lasso,0.6,False,2024-03-30 15:00:15.512825,2024-03-30 15:00:21.622462
420,distBased,1.0,19,False,None,Ridge,0.6,False,2024-03-30 15:00:15.512825,2024-03-30 15:00:23.060680
430,distBased,1.0,19,False,None,ElasticNet,0.6,False,2024-03-30 15:00:15.512825,2024-03-30 15:00:24.442254
440,distBased,1.0,19,False,None,PolynomialRegression,0.6,False,2024-03-30 15:00:15.512825,2024-03-30 15:00:24.449792
450,distBased,1.0,19,False,None,RandomForest,0.6,False,2024-03-30 15:00:15.512825,2024-03-30 15:00:26.127815
460,distBased,1.0,19,False,None,GradientBoostingTree,0.6,False,2024-03-30 15:00:15.512825,2024-03-30 15:00:27.750246
470,distBased,1.0,19,False,None,DecisionTree,0.6,False,2024-03-30 15:00:15.512825,2024-03-30 15:00:29.300081
480,distBased,1.0,19,False,None,LinearRegression,0.7,False,2024-03-30 15:00:29.305917,2024-03-30 15:00:33.753095
490,distBased,1.0,19,False,None,Lasso,0.7,False,2024-03-30 15:00:29.305917,2024-03-30 15:00:35.272865
500,distBased,1.0,19,False,None,Ridge,0.7,False,2024-03-30 15:00:29.305917,2024-03-30 15:00:36.859992
510,distBased,1.0,19,False,None,ElasticNet,0.7,False,2024-03-30 15:00:29.305917,2024-03-30 15:00:38.478164
520,distBased,1.0,19,False,None,PolynomialRegression,0.7,False,2024-03-30 15:00:29.305917,2024-03-30 15:00:38.487426
530,distBased,1.0,19,False,None,RandomForest,0.7,False,2024-03-30 15:00:29.305917,2024-03-30 15:00:40.383090
540,distBased,1.0,19,False,None,GradientBoostingTree,0.7,False,2024-03-30 15:00:29.305917,2024-03-30 15:00:42.247007
550,distBased,1.0,19,False,None,DecisionTree,0.7,False,2024-03-30 15:00:29.305917,2024-03-30 15:00:44.059384
560,distBased,1.0,19,False,None,LinearRegression,0.8,False,2024-03-30 15:00:44.062955,2024-03-30 15:00:50.986812
570,distBased,1.0,19,False,None,Lasso,0.8,False,2024-03-30 15:00:44.062955,2024-03-30 15:00:54.169746
580,distBased,1.0,19,False,None,Ridge,0.8,False,2024-03-30 15:00:44.062955,2024-03-30 15:00:57.380847
590,distBased,1.0,19,False,None,ElasticNet,0.8,False,2024-03-30 15:00:44.062955,2024-03-30 15:01:00.657118
600,distBased,1.0,19,False,None,PolynomialRegression,0.8,False,2024-03-30 15:00:44.062955,2024-03-30 15:01:00.662687
610,distBased,1.0,19,False,None,RandomForest,0.8,False,2024-03-30 15:00:44.062955,2024-03-30 15:01:04.417316
620,distBased,1.0,19,False,None,GradientBoostingTree,0.8,False,2024-03-30 15:00:44.062955,2024-03-30 15:01:08.165689
630,distBased,1.0,19,False,None,DecisionTree,0.8,False,2024-03-30 15:00:44.062955,2024-03-30 15:01:11.815997
640,distBased,1.0,19,False,None,LinearRegression,0.9,False,2024-03-30 15:01:11.820862,2024-03-30 15:01:20.201107
650,distBased,1.0,19,False,None,Lasso,0.9,False,2024-03-30 15:01:11.820862,2024-03-30 15:01:23.823150
660,distBased,1.0,19,False,None,Ridge,0.9,False,2024-03-30 15:01:11.820862,2024-03-30 15:01:27.449223
670,distBased,1.0,19,False,None,ElasticNet,0.9,False,2024-03-30 15:01:11.820862,2024-03-30 15:01:31.087699
680,distBased,1.0,19,False,None,PolynomialRegression,0.9,False,2024-03-30 15:01:11.820862,2024-03-30 15:01:31.092834
690,distBased,1.0,19,False,None,RandomForest,0.9,False,2024-03-30 15:01:11.820862,2024-03-30 15:01:31.902343
700,distBased,1.0,19,False,None,GradientBoostingTree,0.9,False,2024-03-30 15:01:11.820862,2024-03-30 15:01:32.650285
710,distBased,1.0,19,False,None,DecisionTree,0.9,False,2024-03-30 15:01:11.820862,2024-03-30 15:01:33.266447
720,distBased,1.0,19,False,None,DecisionTree,,,2024-03-30 14:59:35.502709,2024-03-30 15:01:33.271267
730,divDistBased,1.0,19,False,None,LinearRegression,0.1,False,2024-03-30 15:01:34.318618,2024-03-30 15:01:38.618549
740,divDistBased,1.0,19,False,None,Lasso,0.1,False,2024-03-30 15:01:34.318618,2024-03-30 15:01:38.692549
750,divDistBased,1.0,19,False,None,Ridge,0.1,False,2024-03-30 15:01:34.318618,2024-03-30 15:01:38.781459
760,divDistBased,1.0,19,False,None,ElasticNet,0.1,False,2024-03-30 15:01:34.318618,2024-03-30 15:01:38.867665
770,divDistBased,1.0,19,False,None,PolynomialRegression,0.1,False,2024-03-30 15:01:34.318618,2024-03-30 15:01:38.873595
780,divDistBased,1.0,19,False,None,RandomForest,0.1,False,2024-03-30 15:01:34.318618,2024-03-30 15:01:39.462215
790,divDistBased,1.0,19,False,None,GradientBoostingTree,0.1,False,2024-03-30 15:01:34.318618,2024-03-30 15:01:40.096730
800,divDistBased,1.0,19,False,None,DecisionTree,0.1,False,2024-03-30 15:01:34.318618,2024-03-30 15:01:40.624865
810,divDistBased,1.0,19,False,None,LinearRegression,0.2,False,2024-03-30 15:01:40.629793,2024-03-30 15:01:45.356160
820,divDistBased,1.0,19,False,None,Lasso,0.2,False,2024-03-30 15:01:40.629793,2024-03-30 15:01:45.882411
830,divDistBased,1.0,19,False,None,Ridge,0.2,False,2024-03-30 15:01:40.629793,2024-03-30 15:01:46.407858
840,divDistBased,1.0,19,False,None,ElasticNet,0.2,False,2024-03-30 15:01:40.629793,2024-03-30 15:01:46.950602
850,divDistBased,1.0,19,False,None,PolynomialRegression,0.2,False,2024-03-30 15:01:40.629793,2024-03-30 15:01:46.969006
860,divDistBased,1.0,19,False,None,RandomForest,0.2,False,2024-03-30 15:01:40.629793,2024-03-30 15:01:48.002324
870,divDistBased,1.0,19,False,None,GradientBoostingTree,0.2,False,2024-03-30 15:01:40.629793,2024-03-30 15:01:49.264131
880,divDistBased,1.0,19,False,None,DecisionTree,0.2,False,2024-03-30 15:01:40.629793,2024-03-30 15:01:50.219732
890,divDistBased,1.0,19,False,None,LinearRegression,0.3,False,2024-03-30 15:01:50.224508,2024-03-30 15:01:55.502448
900,divDistBased,1.0,19,False,None,Lasso,0.3,False,2024-03-30 15:01:50.224508,2024-03-30 15:01:56.467054
910,divDistBased,1.0,19,False,None,Ridge,0.3,False,2024-03-30 15:01:50.224508,2024-03-30 15:01:57.454460
