,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,1.0,19,False,None,LinearRegression,0.1,False,2024-03-30 16:11:18.868587,2024-03-30 16:11:21.307902
10,distBased,1.0,19,False,None,Lasso,0.1,False,2024-03-30 16:11:18.868587,2024-03-30 16:11:21.330515
20,distBased,1.0,19,False,None,Ridge,0.1,False,2024-03-30 16:11:18.868587,2024-03-30 16:11:21.402277
30,distBased,1.0,19,False,None,ElasticNet,0.1,False,2024-03-30 16:11:18.868587,2024-03-30 16:11:21.452436
40,distBased,1.0,19,False,None,PolynomialRegression,0.1,False,2024-03-30 16:11:18.868587,2024-03-30 16:11:21.455988
50,distBased,1.0,19,False,None,RandomForest,0.1,False,2024-03-30 16:11:18.868587,2024-03-30 16:11:21.746151
60,distBased,1.0,19,False,None,GradientBoostingTree,0.1,False,2024-03-30 16:11:18.868587,2024-03-30 16:11:22.066685
70,distBased,1.0,19,False,None,DecisionTree,0.1,False,2024-03-30 16:11:18.868587,2024-03-30 16:11:22.312104
80,distBased,1.0,19,False,None,LinearRegression,0.2,False,2024-03-30 16:11:22.315350,2024-03-30 16:11:24.822782
90,distBased,1.0,19,False,None,Lasso,0.2,False,2024-03-30 16:11:22.315350,2024-03-30 16:11:25.065214
100,distBased,1.0,19,False,None,Ridge,0.2,False,2024-03-30 16:11:22.315350,2024-03-30 16:11:25.324152
110,distBased,1.0,19,False,None,ElasticNet,0.2,False,2024-03-30 16:11:22.315350,2024-03-30 16:11:25.583768
120,distBased,1.0,19,False,None,PolynomialRegression,0.2,False,2024-03-30 16:11:22.315350,2024-03-30 16:11:25.589611
130,distBased,1.0,19,False,None,RandomForest,0.2,False,2024-03-30 16:11:22.315350,2024-03-30 16:11:26.093636
140,distBased,1.0,19,False,None,GradientBoostingTree,0.2,False,2024-03-30 16:11:22.315350,2024-03-30 16:11:26.616934
150,distBased,1.0,19,False,None,DecisionTree,0.2,False,2024-03-30 16:11:22.315350,2024-03-30 16:11:27.055054
160,distBased,1.0,19,False,None,LinearRegression,0.3,False,2024-03-30 16:11:27.058358,2024-03-30 16:11:29.752020
170,distBased,1.0,19,False,None,Lasso,0.3,False,2024-03-30 16:11:27.058358,2024-03-30 16:11:30.095747
180,distBased,1.0,19,False,None,Ridge,0.3,False,2024-03-30 16:11:27.058358,2024-03-30 16:11:30.607202
190,distBased,1.0,19,False,None,ElasticNet,0.3,False,2024-03-30 16:11:27.058358,2024-03-30 16:11:31.182580
200,distBased,1.0,19,False,None,PolynomialRegression,0.3,False,2024-03-30 16:11:27.058358,2024-03-30 16:11:31.189406
210,distBased,1.0,19,False,None,RandomForest,0.3,False,2024-03-30 16:11:27.058358,2024-03-30 16:11:31.825285
220,distBased,1.0,19,False,None,GradientBoostingTree,0.3,False,2024-03-30 16:11:27.058358,2024-03-30 16:11:32.560188
230,distBased,1.0,19,False,None,DecisionTree,0.3,False,2024-03-30 16:11:27.058358,2024-03-30 16:11:33.235849
240,distBased,1.0,19,False,None,LinearRegression,0.4,False,2024-03-30 16:11:33.239129,2024-03-30 16:11:36.198909
250,distBased,1.0,19,False,None,Lasso,0.4,False,2024-03-30 16:11:33.239129,2024-03-30 16:11:36.876814
260,distBased,1.0,19,False,None,Ridge,0.4,False,2024-03-30 16:11:33.239129,2024-03-30 16:11:37.615159
270,distBased,1.0,19,False,None,ElasticNet,0.4,False,2024-03-30 16:11:33.239129,2024-03-30 16:11:38.316371
280,distBased,1.0,19,False,None,PolynomialRegression,0.4,False,2024-03-30 16:11:33.239129,2024-03-30 16:11:38.322513
290,distBased,1.0,19,False,None,RandomForest,0.4,False,2024-03-30 16:11:33.239129,2024-03-30 16:11:39.273512
300,distBased,1.0,19,False,None,GradientBoostingTree,0.4,False,2024-03-30 16:11:33.239129,2024-03-30 16:11:40.295552
310,distBased,1.0,19,False,None,DecisionTree,0.4,False,2024-03-30 16:11:33.239129,2024-03-30 16:11:41.138948
320,distBased,1.0,19,False,None,LinearRegression,0.5,False,2024-03-30 16:11:41.142268,2024-03-30 16:11:44.369693
330,distBased,1.0,19,False,None,Lasso,0.5,False,2024-03-30 16:11:41.142268,2024-03-30 16:11:45.221223
340,distBased,1.0,19,False,None,Ridge,0.5,False,2024-03-30 16:11:41.142268,2024-03-30 16:11:46.101626
350,distBased,1.0,19,False,None,ElasticNet,0.5,False,2024-03-30 16:11:41.142268,2024-03-30 16:11:46.995119
360,distBased,1.0,19,False,None,PolynomialRegression,0.5,False,2024-03-30 16:11:41.142268,2024-03-30 16:11:46.998769
370,distBased,1.0,19,False,None,RandomForest,0.5,False,2024-03-30 16:11:41.142268,2024-03-30 16:11:48.114617
380,distBased,1.0,19,False,None,GradientBoostingTree,0.5,False,2024-03-30 16:11:41.142268,2024-03-30 16:11:49.282869
390,distBased,1.0,19,False,None,DecisionTree,0.5,False,2024-03-30 16:11:41.142268,2024-03-30 16:11:50.430112
400,distBased,1.0,19,False,None,LinearRegression,0.6,False,2024-03-30 16:11:50.433533,2024-03-30 16:11:53.930435
410,distBased,1.0,19,False,None,Lasso,0.6,False,2024-03-30 16:11:50.433533,2024-03-30 16:11:55.098715
420,distBased,1.0,19,False,None,Ridge,0.6,False,2024-03-30 16:11:50.433533,2024-03-30 16:11:56.266379
430,distBased,1.0,19,False,None,ElasticNet,0.6,False,2024-03-30 16:11:50.433533,2024-03-30 16:11:57.396296
440,distBased,1.0,19,False,None,PolynomialRegression,0.6,False,2024-03-30 16:11:50.433533,2024-03-30 16:11:57.402335
450,distBased,1.0,19,False,None,RandomForest,0.6,False,2024-03-30 16:11:50.433533,2024-03-30 16:11:58.800198
460,distBased,1.0,19,False,None,GradientBoostingTree,0.6,False,2024-03-30 16:11:50.433533,2024-03-30 16:12:00.254274
470,distBased,1.0,19,False,None,DecisionTree,0.6,False,2024-03-30 16:11:50.433533,2024-03-30 16:12:01.607298
480,distBased,1.0,19,False,None,LinearRegression,0.7,False,2024-03-30 16:12:01.613238,2024-03-30 16:12:05.483370
490,distBased,1.0,19,False,None,Lasso,0.7,False,2024-03-30 16:12:01.613238,2024-03-30 16:12:06.877312
500,distBased,1.0,19,False,None,Ridge,0.7,False,2024-03-30 16:12:01.613238,2024-03-30 16:12:08.201344
510,distBased,1.0,19,False,None,ElasticNet,0.7,False,2024-03-30 16:12:01.613238,2024-03-30 16:12:09.439118
520,distBased,1.0,19,False,None,PolynomialRegression,0.7,False,2024-03-30 16:12:01.613238,2024-03-30 16:12:09.447762
530,distBased,1.0,19,False,None,RandomForest,0.7,False,2024-03-30 16:12:01.613238,2024-03-30 16:12:11.009395
540,distBased,1.0,19,False,None,GradientBoostingTree,0.7,False,2024-03-30 16:12:01.613238,2024-03-30 16:12:12.541832
550,distBased,1.0,19,False,None,DecisionTree,0.7,False,2024-03-30 16:12:01.613238,2024-03-30 16:12:14.018782
560,distBased,1.0,19,False,None,LinearRegression,0.8,False,2024-03-30 16:12:14.022115,2024-03-30 16:12:18.339321
570,distBased,1.0,19,False,None,Lasso,0.8,False,2024-03-30 16:12:14.022115,2024-03-30 16:12:19.930757
580,distBased,1.0,19,False,None,Ridge,0.8,False,2024-03-30 16:12:14.022115,2024-03-30 16:12:21.638320
590,distBased,1.0,19,False,None,ElasticNet,0.8,False,2024-03-30 16:12:14.022115,2024-03-30 16:12:22.992501
600,distBased,1.0,19,False,None,PolynomialRegression,0.8,False,2024-03-30 16:12:14.022115,2024-03-30 16:12:22.996145
610,distBased,1.0,19,False,None,RandomForest,0.8,False,2024-03-30 16:12:14.022115,2024-03-30 16:12:24.707892
620,distBased,1.0,19,False,None,GradientBoostingTree,0.8,False,2024-03-30 16:12:14.022115,2024-03-30 16:12:26.568358
630,distBased,1.0,19,False,None,DecisionTree,0.8,False,2024-03-30 16:12:14.022115,2024-03-30 16:12:28.231632
640,distBased,1.0,19,False,None,LinearRegression,0.9,False,2024-03-30 16:12:28.235012,2024-03-30 16:12:32.454337
650,distBased,1.0,19,False,None,Lasso,0.9,False,2024-03-30 16:12:28.235012,2024-03-30 16:12:34.166667
660,distBased,1.0,19,False,None,Ridge,0.9,False,2024-03-30 16:12:28.235012,2024-03-30 16:12:35.841942
670,distBased,1.0,19,False,None,ElasticNet,0.9,False,2024-03-30 16:12:28.235012,2024-03-30 16:12:37.647306
680,distBased,1.0,19,False,None,PolynomialRegression,0.9,False,2024-03-30 16:12:28.235012,2024-03-30 16:12:37.651985
690,distBased,1.0,19,False,None,RandomForest,0.9,False,2024-03-30 16:12:28.235012,2024-03-30 16:12:38.049821
700,distBased,1.0,19,False,None,GradientBoostingTree,0.9,False,2024-03-30 16:12:28.235012,2024-03-30 16:12:38.430884
710,distBased,1.0,19,False,None,DecisionTree,0.9,False,2024-03-30 16:12:28.235012,2024-03-30 16:12:38.727038
720,distBased,1.0,19,False,None,DecisionTree,,,2024-03-30 16:11:18.867776,2024-03-30 16:12:38.730386
730,divDistBased,1.0,19,False,None,LinearRegression,0.1,False,2024-03-30 16:12:39.243245,2024-03-30 16:12:41.596352
740,divDistBased,1.0,19,False,None,Lasso,0.1,False,2024-03-30 16:12:39.243245,2024-03-30 16:12:41.641483
750,divDistBased,1.0,19,False,None,Ridge,0.1,False,2024-03-30 16:12:39.243245,2024-03-30 16:12:41.690066
760,divDistBased,1.0,19,False,None,ElasticNet,0.1,False,2024-03-30 16:12:39.243245,2024-03-30 16:12:41.742164
770,divDistBased,1.0,19,False,None,PolynomialRegression,0.1,False,2024-03-30 16:12:39.243245,2024-03-30 16:12:41.745786
780,divDistBased,1.0,19,False,None,RandomForest,0.1,False,2024-03-30 16:12:39.243245,2024-03-30 16:12:42.041241
790,divDistBased,1.0,19,False,None,GradientBoostingTree,0.1,False,2024-03-30 16:12:39.243245,2024-03-30 16:12:42.370853
800,divDistBased,1.0,19,False,None,DecisionTree,0.1,False,2024-03-30 16:12:39.243245,2024-03-30 16:12:42.615598
810,divDistBased,1.0,19,False,None,LinearRegression,0.2,False,2024-03-30 16:12:42.619048,2024-03-30 16:12:45.217636
820,divDistBased,1.0,19,False,None,Lasso,0.2,False,2024-03-30 16:12:42.619048,2024-03-30 16:12:45.464572
830,divDistBased,1.0,19,False,None,Ridge,0.2,False,2024-03-30 16:12:42.619048,2024-03-30 16:12:45.699724
840,divDistBased,1.0,19,False,None,ElasticNet,0.2,False,2024-03-30 16:12:42.619048,2024-03-30 16:12:45.979840
850,divDistBased,1.0,19,False,None,PolynomialRegression,0.2,False,2024-03-30 16:12:42.619048,2024-03-30 16:12:45.983516
860,divDistBased,1.0,19,False,None,RandomForest,0.2,False,2024-03-30 16:12:42.619048,2024-03-30 16:12:46.500682
870,divDistBased,1.0,19,False,None,GradientBoostingTree,0.2,False,2024-03-30 16:12:42.619048,2024-03-30 16:12:47.107898
880,divDistBased,1.0,19,False,None,DecisionTree,0.2,False,2024-03-30 16:12:42.619048,2024-03-30 16:12:47.540467
890,divDistBased,1.0,19,False,None,LinearRegression,0.3,False,2024-03-30 16:12:47.543897,2024-03-30 16:12:50.306924
900,divDistBased,1.0,19,False,None,Lasso,0.3,False,2024-03-30 16:12:47.543897,2024-03-30 16:12:50.746700
910,divDistBased,1.0,19,False,None,Ridge,0.3,False,2024-03-30 16:12:47.543897,2024-03-30 16:12:51.206931
920,divDistBased,1.0,19,False,None,ElasticNet,0.3,False,2024-03-30 16:12:47.543897,2024-03-30 16:12:51.686389
930,divDistBased,1.0,19,False,None,PolynomialRegression,0.3,False,2024-03-30 16:12:47.543897,2024-03-30 16:12:51.691799
940,divDistBased,1.0,19,False,None,RandomForest,0.3,False,2024-03-30 16:12:47.543897,2024-03-30 16:12:52.367181
950,divDistBased,1.0,19,False,None,GradientBoostingTree,0.3,False,2024-03-30 16:12:47.543897,2024-03-30 16:12:53.040223
960,divDistBased,1.0,19,False,None,DecisionTree,0.3,False,2024-03-30 16:12:47.543897,2024-03-30 16:12:53.723681
970,divDistBased,1.0,19,False,None,LinearRegression,0.4,False,2024-03-30 16:12:53.727093,2024-03-30 16:12:56.774144
980,divDistBased,1.0,19,False,None,Lasso,0.4,False,2024-03-30 16:12:53.727093,2024-03-30 16:12:57.462686
990,divDistBased,1.0,19,False,None,Ridge,0.4,False,2024-03-30 16:12:53.727093,2024-03-30 16:12:58.198986
1000,divDistBased,1.0,19,False,None,ElasticNet,0.4,False,2024-03-30 16:12:53.727093,2024-03-30 16:12:58.908321
1010,divDistBased,1.0,19,False,None,PolynomialRegression,0.4,False,2024-03-30 16:12:53.727093,2024-03-30 16:12:58.913952
1020,divDistBased,1.0,19,False,None,RandomForest,0.4,False,2024-03-30 16:12:53.727093,2024-03-30 16:12:59.859358
1030,divDistBased,1.0,19,False,None,GradientBoostingTree,0.4,False,2024-03-30 16:12:53.727093,2024-03-30 16:13:00.792116
1040,divDistBased,1.0,19,False,None,DecisionTree,0.4,False,2024-03-30 16:12:53.727093,2024-03-30 16:13:01.726389
1050,divDistBased,1.0,19,False,None,LinearRegression,0.5,False,2024-03-30 16:13:01.729904,2024-03-30 16:13:04.833818
1060,divDistBased,1.0,19,False,None,Lasso,0.5,False,2024-03-30 16:13:01.729904,2024-03-30 16:13:05.795273
1070,divDistBased,1.0,19,False,None,Ridge,0.5,False,2024-03-30 16:13:01.729904,2024-03-30 16:13:06.663422
1080,divDistBased,1.0,19,False,None,ElasticNet,0.5,False,2024-03-30 16:13:01.729904,2024-03-30 16:13:07.406909
1090,divDistBased,1.0,19,False,None,PolynomialRegression,0.5,False,2024-03-30 16:13:01.729904,2024-03-30 16:13:07.410572
1100,divDistBased,1.0,19,False,None,RandomForest,0.5,False,2024-03-30 16:13:01.729904,2024-03-30 16:13:08.695688
1110,divDistBased,1.0,19,False,None,GradientBoostingTree,0.5,False,2024-03-30 16:13:01.729904,2024-03-30 16:13:09.851033
1120,divDistBased,1.0,19,False,None,DecisionTree,0.5,False,2024-03-30 16:13:01.729904,2024-03-30 16:13:10.902988
1130,divDistBased,1.0,19,False,None,LinearRegression,0.6,False,2024-03-30 16:13:10.906462,2024-03-30 16:13:14.405668
1140,divDistBased,1.0,19,False,None,Lasso,0.6,False,2024-03-30 16:13:10.906462,2024-03-30 16:13:15.498909
1150,divDistBased,1.0,19,False,None,Ridge,0.6,False,2024-03-30 16:13:10.906462,2024-03-30 16:13:16.584386
1160,divDistBased,1.0,19,False,None,ElasticNet,0.6,False,2024-03-30 16:13:10.906462,2024-03-30 16:13:17.612286
1170,divDistBased,1.0,19,False,None,PolynomialRegression,0.6,False,2024-03-30 16:13:10.906462,2024-03-30 16:13:17.622026
1180,divDistBased,1.0,19,False,None,RandomForest,0.6,False,2024-03-30 16:13:10.906462,2024-03-30 16:13:18.994827
1190,divDistBased,1.0,19,False,None,GradientBoostingTree,0.6,False,2024-03-30 16:13:10.906462,2024-03-30 16:13:20.342598
1200,divDistBased,1.0,19,False,None,DecisionTree,0.6,False,2024-03-30 16:13:10.906462,2024-03-30 16:13:21.675815
1210,divDistBased,1.0,19,False,None,LinearRegression,0.7,False,2024-03-30 16:13:21.679261,2024-03-30 16:13:25.572477
1220,divDistBased,1.0,19,False,None,Lasso,0.7,False,2024-03-30 16:13:21.679261,2024-03-30 16:13:26.925938
1230,divDistBased,1.0,19,False,None,Ridge,0.7,False,2024-03-30 16:13:21.679261,2024-03-30 16:13:28.299517
1240,divDistBased,1.0,19,False,None,ElasticNet,0.7,False,2024-03-30 16:13:21.679261,2024-03-30 16:13:29.626058
