,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,1.0,46,False,None,LinearRegression,0.1,False,2024-03-30 14:12:32.004358,2024-03-30 14:12:49.565278
10,distBased,1.0,46,False,None,Lasso,0.1,False,2024-03-30 14:12:32.004358,2024-03-30 14:12:49.749238
20,distBased,1.0,46,False,None,Ridge,0.1,False,2024-03-30 14:12:32.004358,2024-03-30 14:12:49.883432
30,distBased,1.0,46,False,None,ElasticNet,0.1,False,2024-03-30 14:12:32.004358,2024-03-30 14:12:50.099888
40,distBased,1.0,46,False,None,PolynomialRegression,0.1,False,2024-03-30 14:12:32.004358,2024-03-30 14:12:50.103144
50,distBased,1.0,46,False,None,RandomForest,0.1,False,2024-03-30 14:12:32.004358,2024-03-30 14:12:50.557569
60,distBased,1.0,46,False,None,GradientBoostingTree,0.1,False,2024-03-30 14:12:32.004358,2024-03-30 14:12:50.796012
70,distBased,1.0,46,False,None,DecisionTree,0.1,False,2024-03-30 14:12:32.004358,2024-03-30 14:12:50.955835
80,distBased,1.0,46,False,None,LinearRegression,0.2,False,2024-03-30 14:12:50.958956,2024-03-30 14:13:35.389656
90,distBased,1.0,46,False,None,Lasso,0.2,False,2024-03-30 14:12:50.958956,2024-03-30 14:13:35.810283
100,distBased,1.0,46,False,None,Ridge,0.2,False,2024-03-30 14:12:50.958956,2024-03-30 14:13:36.232911
110,distBased,1.0,46,False,None,ElasticNet,0.2,False,2024-03-30 14:12:50.958956,2024-03-30 14:13:36.643987
120,distBased,1.0,46,False,None,PolynomialRegression,0.2,False,2024-03-30 14:12:50.958956,2024-03-30 14:13:36.647446
130,distBased,1.0,46,False,None,RandomForest,0.2,False,2024-03-30 14:12:50.958956,2024-03-30 14:13:37.296032
140,distBased,1.0,46,False,None,GradientBoostingTree,0.2,False,2024-03-30 14:12:50.958956,2024-03-30 14:13:37.695296
150,distBased,1.0,46,False,None,DecisionTree,0.2,False,2024-03-30 14:12:50.958956,2024-03-30 14:13:37.989580
160,distBased,1.0,46,False,None,LinearRegression,0.3,False,2024-03-30 14:13:37.992850,2024-03-30 14:14:49.727766
170,distBased,1.0,46,False,None,Lasso,0.3,False,2024-03-30 14:13:37.992850,2024-03-30 14:14:50.375550
180,distBased,1.0,46,False,None,Ridge,0.3,False,2024-03-30 14:13:37.992850,2024-03-30 14:14:51.170965
190,distBased,1.0,46,False,None,ElasticNet,0.3,False,2024-03-30 14:13:37.992850,2024-03-30 14:14:51.887826
200,distBased,1.0,46,False,None,PolynomialRegression,0.3,False,2024-03-30 14:13:37.992850,2024-03-30 14:14:51.893342
210,distBased,1.0,46,False,None,RandomForest,0.3,False,2024-03-30 14:13:37.992850,2024-03-30 14:14:53.389199
220,distBased,1.0,46,False,None,GradientBoostingTree,0.3,False,2024-03-30 14:13:37.992850,2024-03-30 14:14:54.411876
230,distBased,1.0,46,False,None,DecisionTree,0.3,False,2024-03-30 14:13:37.992850,2024-03-30 14:14:55.221628
240,distBased,1.0,46,False,None,LinearRegression,0.4,False,2024-03-30 14:14:55.226941,2024-03-30 14:20:46.209047
250,distBased,1.0,46,False,None,Lasso,0.4,False,2024-03-30 14:14:55.226941,2024-03-30 14:20:48.730641
260,distBased,1.0,46,False,None,Ridge,0.4,False,2024-03-30 14:14:55.226941,2024-03-30 14:20:51.156894
270,distBased,1.0,46,False,None,ElasticNet,0.4,False,2024-03-30 14:14:55.226941,2024-03-30 14:20:54.059077
280,distBased,1.0,46,False,None,PolynomialRegression,0.4,False,2024-03-30 14:14:55.226941,2024-03-30 14:20:54.077401
290,distBased,1.0,46,False,None,RandomForest,0.4,False,2024-03-30 14:14:55.226941,2024-03-30 14:20:58.783168
300,distBased,1.0,46,False,None,GradientBoostingTree,0.4,False,2024-03-30 14:14:55.226941,2024-03-30 14:21:01.910569
310,distBased,1.0,46,False,None,DecisionTree,0.4,False,2024-03-30 14:14:55.226941,2024-03-30 14:21:04.540796
320,distBased,1.0,46,False,None,LinearRegression,0.5,False,2024-03-30 14:21:04.545915,2024-03-30 14:32:15.728203
330,distBased,1.0,46,False,None,Lasso,0.5,False,2024-03-30 14:21:04.545915,2024-03-30 14:32:17.542090
340,distBased,1.0,46,False,None,Ridge,0.5,False,2024-03-30 14:21:04.545915,2024-03-30 14:32:19.178300
350,distBased,1.0,46,False,None,ElasticNet,0.5,False,2024-03-30 14:21:04.545915,2024-03-30 14:32:21.107827
360,distBased,1.0,46,False,None,PolynomialRegression,0.5,False,2024-03-30 14:21:04.545915,2024-03-30 14:32:21.114563
370,distBased,1.0,46,False,None,RandomForest,0.5,False,2024-03-30 14:21:04.545915,2024-03-30 14:32:24.269503
380,distBased,1.0,46,False,None,GradientBoostingTree,0.5,False,2024-03-30 14:21:04.545915,2024-03-30 14:32:26.410696
390,distBased,1.0,46,False,None,DecisionTree,0.5,False,2024-03-30 14:21:04.545915,2024-03-30 14:32:28.037814
400,distBased,1.0,46,False,None,LinearRegression,0.6,False,2024-03-30 14:32:28.041311,2024-03-30 14:44:55.156171
410,distBased,1.0,46,False,None,Lasso,0.6,False,2024-03-30 14:32:28.041311,2024-03-30 14:44:57.491589
420,distBased,1.0,46,False,None,Ridge,0.6,False,2024-03-30 14:32:28.041311,2024-03-30 14:44:59.589251
430,distBased,1.0,46,False,None,ElasticNet,0.6,False,2024-03-30 14:32:28.041311,2024-03-30 14:45:01.609624
440,distBased,1.0,46,False,None,PolynomialRegression,0.6,False,2024-03-30 14:32:28.041311,2024-03-30 14:45:01.613483
450,distBased,1.0,46,False,None,RandomForest,0.6,False,2024-03-30 14:32:28.041311,2024-03-30 14:45:05.343568
460,distBased,1.0,46,False,None,GradientBoostingTree,0.6,False,2024-03-30 14:32:28.041311,2024-03-30 14:45:07.765173
470,distBased,1.0,46,False,None,DecisionTree,0.6,False,2024-03-30 14:32:28.041311,2024-03-30 14:45:09.724215
480,distBased,1.0,46,False,None,LinearRegression,0.7,False,2024-03-30 14:45:09.727766,2024-03-30 14:55:53.604442
490,distBased,1.0,46,False,None,Lasso,0.7,False,2024-03-30 14:45:09.727766,2024-03-30 14:55:55.555558
500,distBased,1.0,46,False,None,Ridge,0.7,False,2024-03-30 14:45:09.727766,2024-03-30 14:55:57.567670
510,distBased,1.0,46,False,None,ElasticNet,0.7,False,2024-03-30 14:45:09.727766,2024-03-30 14:55:59.952920
520,distBased,1.0,46,False,None,PolynomialRegression,0.7,False,2024-03-30 14:45:09.727766,2024-03-30 14:55:59.959039
530,distBased,1.0,46,False,None,RandomForest,0.7,False,2024-03-30 14:45:09.727766,2024-03-30 14:56:03.847568
540,distBased,1.0,46,False,None,GradientBoostingTree,0.7,False,2024-03-30 14:45:09.727766,2024-03-30 14:56:06.310637
550,distBased,1.0,46,False,None,DecisionTree,0.7,False,2024-03-30 14:45:09.727766,2024-03-30 14:56:08.295548
560,distBased,1.0,46,False,None,LinearRegression,0.8,False,2024-03-30 14:56:08.299034,2024-03-30 15:06:13.658261
570,distBased,1.0,46,False,None,Lasso,0.8,False,2024-03-30 14:56:08.299034,2024-03-30 15:06:15.927995
580,distBased,1.0,46,False,None,Ridge,0.8,False,2024-03-30 14:56:08.299034,2024-03-30 15:06:18.068944
590,distBased,1.0,46,False,None,ElasticNet,0.8,False,2024-03-30 14:56:08.299034,2024-03-30 15:06:20.348401
600,distBased,1.0,46,False,None,PolynomialRegression,0.8,False,2024-03-30 14:56:08.299034,2024-03-30 15:06:20.354922
610,distBased,1.0,46,False,None,RandomForest,0.8,False,2024-03-30 14:56:08.299034,2024-03-30 15:06:24.167418
