,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,1.0,46,False,None,LinearRegression,0.1,False,2024-02-09 22:27:39.138219,2024-02-09 22:28:06.002781
10,distBased,1.0,46,False,None,Lasso,0.1,False,2024-02-09 22:27:39.138219,2024-02-09 22:28:06.148285
20,distBased,1.0,46,False,None,Ridge,0.1,False,2024-02-09 22:27:39.138219,2024-02-09 22:28:06.240627
30,distBased,1.0,46,False,None,ElasticNet,0.1,False,2024-02-09 22:27:39.138219,2024-02-09 22:28:06.482747
40,distBased,1.0,46,False,None,PolynomialRegression,0.1,False,2024-02-09 22:27:39.138219,2024-02-09 22:28:06.516741
50,distBased,1.0,46,False,None,RandomForest,0.1,False,2024-02-09 22:27:39.138219,2024-02-09 22:28:07.243080
60,distBased,1.0,46,False,None,GradientBoostingTree,0.1,False,2024-02-09 22:27:39.138219,2024-02-09 22:28:07.387560
70,distBased,1.0,46,False,None,DecisionTree,0.1,False,2024-02-09 22:27:39.138219,2024-02-09 22:28:07.408654
80,distBased,1.0,46,False,None,LinearRegression,0.2,False,2024-02-09 22:28:07.413217,2024-02-09 22:29:41.964510
90,distBased,1.0,46,False,None,Lasso,0.2,False,2024-02-09 22:28:07.413217,2024-02-09 22:29:42.314512
100,distBased,1.0,46,False,None,Ridge,0.2,False,2024-02-09 22:28:07.413217,2024-02-09 22:29:42.552776
110,distBased,1.0,46,False,None,ElasticNet,0.2,False,2024-02-09 22:28:07.413217,2024-02-09 22:29:42.815740
120,distBased,1.0,46,False,None,PolynomialRegression,0.2,False,2024-02-09 22:28:07.413217,2024-02-09 22:29:42.819841
130,distBased,1.0,46,False,None,RandomForest,0.2,False,2024-02-09 22:28:07.413217,2024-02-09 22:29:43.387217
140,distBased,1.0,46,False,None,GradientBoostingTree,0.2,False,2024-02-09 22:28:07.413217,2024-02-09 22:29:43.510786
150,distBased,1.0,46,False,None,DecisionTree,0.2,False,2024-02-09 22:28:07.413217,2024-02-09 22:29:43.525989
160,distBased,1.0,46,False,None,LinearRegression,0.3,False,2024-02-09 22:29:43.528838,2024-02-09 22:31:41.866268
