,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,0.3,10,True,DecisionTree,DecisionTree,0.1,False,2024-01-29 00:51:08.541271,2024-01-29 00:51:12.094480
10,distBased,0.3,10,True,DecisionTree,DecisionTree,0.2,False,2024-01-29 00:51:12.097123,2024-01-29 00:51:18.571015
20,distBased,0.3,10,True,DecisionTree,DecisionTree,0.3,False,2024-01-29 00:51:18.576271,2024-01-29 00:51:24.629295
30,distBased,0.3,10,True,DecisionTree,DecisionTree,0.4,False,2024-01-29 00:51:24.634161,2024-01-29 00:51:32.796563
40,distBased,0.3,10,True,DecisionTree,DecisionTree,0.5,False,2024-01-29 00:51:32.801428,2024-01-29 00:51:41.583591
50,distBased,0.3,10,True,DecisionTree,DecisionTree,0.6,False,2024-01-29 00:51:41.586825,2024-01-29 00:51:51.453035
60,distBased,0.3,10,True,DecisionTree,DecisionTree,0.7,False,2024-01-29 00:51:51.457477,2024-01-29 00:52:13.925256
70,distBased,0.3,10,True,DecisionTree,DecisionTree,0.8,False,2024-01-29 00:52:13.931269,2024-01-29 00:52:30.703739
80,distBased,0.3,10,True,DecisionTree,DecisionTree,0.9,False,2024-01-29 00:52:30.709497,2024-01-29 00:52:48.021178
90,distBased,0.3,10,True,DecisionTree,DecisionTree,,,2024-01-29 00:51:08.505209,2024-01-29 00:52:48.025350
100,distBased,0.4,13,True,DecisionTree,DecisionTree,0.1,False,2024-01-29 00:52:49.080640,2024-01-29 00:52:53.737626
110,distBased,0.4,13,True,DecisionTree,DecisionTree,0.2,False,2024-01-29 00:52:53.742296,2024-01-29 00:52:59.030803
120,distBased,0.4,13,True,DecisionTree,DecisionTree,0.3,False,2024-01-29 00:52:59.035994,2024-01-29 00:53:04.306029
130,distBased,0.4,13,True,DecisionTree,DecisionTree,0.4,False,2024-01-29 00:53:04.310802,2024-01-29 00:53:10.345032
140,distBased,0.4,13,True,DecisionTree,DecisionTree,0.5,False,2024-01-29 00:53:10.349946,2024-01-29 00:53:24.548226
150,distBased,0.4,13,True,DecisionTree,DecisionTree,0.6,False,2024-01-29 00:53:24.553451,2024-01-29 00:53:43.316780
160,distBased,0.4,13,True,DecisionTree,DecisionTree,0.7,False,2024-01-29 00:53:43.321220,2024-01-29 00:53:54.081747
170,distBased,0.4,13,True,DecisionTree,DecisionTree,0.8,False,2024-01-29 00:53:54.086958,2024-01-29 00:54:12.083291
180,distBased,0.4,13,True,DecisionTree,DecisionTree,0.9,False,2024-01-29 00:54:12.088097,2024-01-29 00:54:30.107902
190,distBased,0.4,13,True,DecisionTree,DecisionTree,,,2024-01-29 00:52:49.048200,2024-01-29 00:54:30.112429
200,distBased,0.5,16,True,DecisionTree,DecisionTree,0.1,False,2024-01-29 00:54:31.389357,2024-01-29 00:54:36.463766
210,distBased,0.5,16,True,DecisionTree,DecisionTree,0.2,False,2024-01-29 00:54:36.469010,2024-01-29 00:54:41.727957
220,distBased,0.5,16,True,DecisionTree,DecisionTree,0.3,False,2024-01-29 00:54:41.731272,2024-01-29 00:54:46.348622
230,distBased,0.5,16,True,DecisionTree,DecisionTree,0.4,False,2024-01-29 00:54:46.351947,2024-01-29 00:54:59.122908
240,distBased,0.5,16,True,DecisionTree,DecisionTree,0.5,False,2024-01-29 00:54:59.127443,2024-01-29 00:55:10.422466
250,distBased,0.5,16,True,DecisionTree,DecisionTree,0.6,False,2024-01-29 00:55:10.425783,2024-01-29 00:55:20.890285
260,distBased,0.5,16,True,DecisionTree,DecisionTree,0.7,False,2024-01-29 00:55:20.895543,2024-01-29 00:55:39.062107
270,distBased,0.5,16,True,DecisionTree,DecisionTree,0.8,False,2024-01-29 00:55:39.067177,2024-01-29 00:56:11.995271
280,distBased,0.5,16,True,DecisionTree,DecisionTree,0.9,False,2024-01-29 00:56:12.000469,2024-01-29 00:56:49.204743
290,distBased,0.5,16,True,DecisionTree,DecisionTree,,,2024-01-29 00:54:31.354161,2024-01-29 00:56:49.209197
300,distBased,0.6,20,True,DecisionTree,DecisionTree,0.1,False,2024-01-29 00:56:50.386248,2024-01-29 00:56:55.346827
310,distBased,0.6,20,True,DecisionTree,DecisionTree,0.2,False,2024-01-29 00:56:55.351748,2024-01-29 00:57:00.520998
320,distBased,0.6,20,True,DecisionTree,DecisionTree,0.3,False,2024-01-29 00:57:00.524341,2024-01-29 00:57:07.715135
330,distBased,0.6,20,True,DecisionTree,DecisionTree,0.4,False,2024-01-29 00:57:07.720122,2024-01-29 00:57:26.175906
340,distBased,0.6,20,True,DecisionTree,DecisionTree,0.5,False,2024-01-29 00:57:26.179341,2024-01-29 00:57:42.227535
350,distBased,0.6,20,True,DecisionTree,DecisionTree,0.6,False,2024-01-29 00:57:42.232130,2024-01-29 00:58:05.961207
360,distBased,0.6,20,True,DecisionTree,DecisionTree,0.7,False,2024-01-29 00:58:05.966589,2024-01-29 00:58:42.782945
370,distBased,0.6,20,True,DecisionTree,DecisionTree,0.8,False,2024-01-29 00:58:42.788362,2024-01-29 00:59:19.338022
380,distBased,0.6,20,True,DecisionTree,DecisionTree,0.9,False,2024-01-29 00:59:19.342520,2024-01-29 00:59:52.454205
390,distBased,0.6,20,True,DecisionTree,DecisionTree,,,2024-01-29 00:56:50.348891,2024-01-29 00:59:52.458742
400,divDistBased,0.3,10,True,DecisionTree,DecisionTree,0.1,False,2024-01-29 00:59:54.155590,2024-01-29 00:59:57.989992
410,divDistBased,0.3,10,True,DecisionTree,DecisionTree,0.2,False,2024-01-29 00:59:57.995234,2024-01-29 01:00:04.435318
420,divDistBased,0.3,10,True,DecisionTree,DecisionTree,0.3,False,2024-01-29 01:00:04.440712,2024-01-29 01:00:11.398545
430,divDistBased,0.3,10,True,DecisionTree,DecisionTree,0.4,False,2024-01-29 01:00:11.403021,2024-01-29 01:00:19.576163
440,divDistBased,0.3,10,True,DecisionTree,DecisionTree,0.5,False,2024-01-29 01:00:19.580342,2024-01-29 01:00:29.114390
450,divDistBased,0.3,10,True,DecisionTree,DecisionTree,0.6,False,2024-01-29 01:00:29.119730,2024-01-29 01:00:41.692999
