,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,1.0,42,False,None,LinearRegression,0.1,False,2024-03-30 16:11:16.887267,2024-03-30 16:11:20.351010
10,distBased,1.0,42,False,None,Lasso,0.1,False,2024-03-30 16:11:16.887267,2024-03-30 16:11:20.735504
20,distBased,1.0,42,False,None,Ridge,0.1,False,2024-03-30 16:11:16.887267,2024-03-30 16:11:21.069884
30,distBased,1.0,42,False,None,ElasticNet,0.1,False,2024-03-30 16:11:16.887267,2024-03-30 16:11:21.403372
40,distBased,1.0,42,False,None,PolynomialRegression,0.1,False,2024-03-30 16:11:16.887267,2024-03-30 16:11:21.406855
50,distBased,1.0,42,False,None,RandomForest,0.1,False,2024-03-30 16:11:16.887267,2024-03-30 16:11:21.825026
60,distBased,1.0,42,False,None,GradientBoostingTree,0.1,False,2024-03-30 16:11:16.887267,2024-03-30 16:11:22.176105
70,distBased,1.0,42,False,None,DecisionTree,0.1,False,2024-03-30 16:11:16.887267,2024-03-30 16:11:22.430031
80,distBased,1.0,42,False,None,LinearRegression,0.2,False,2024-03-30 16:11:22.433451,2024-03-30 16:12:50.028783
90,distBased,1.0,42,False,None,Lasso,0.2,False,2024-03-30 16:11:22.433451,2024-03-30 16:12:50.970194
100,distBased,1.0,42,False,None,Ridge,0.2,False,2024-03-30 16:11:22.433451,2024-03-30 16:12:51.745714
110,distBased,1.0,42,False,None,ElasticNet,0.2,False,2024-03-30 16:11:22.433451,2024-03-30 16:12:52.650279
120,distBased,1.0,42,False,None,PolynomialRegression,0.2,False,2024-03-30 16:11:22.433451,2024-03-30 16:12:52.668931
130,distBased,1.0,42,False,None,RandomForest,0.2,False,2024-03-30 16:11:22.433451,2024-03-30 16:12:53.434418
140,distBased,1.0,42,False,None,GradientBoostingTree,0.2,False,2024-03-30 16:11:22.433451,2024-03-30 16:12:53.989126
150,distBased,1.0,42,False,None,DecisionTree,0.2,False,2024-03-30 16:11:22.433451,2024-03-30 16:12:54.513787
160,distBased,1.0,42,False,None,LinearRegression,0.3,False,2024-03-30 16:12:54.517061,2024-03-30 16:14:40.220037
170,distBased,1.0,42,False,None,Lasso,0.3,False,2024-03-30 16:12:54.517061,2024-03-30 16:14:41.018200
180,distBased,1.0,42,False,None,Ridge,0.3,False,2024-03-30 16:12:54.517061,2024-03-30 16:14:42.267096
190,distBased,1.0,42,False,None,ElasticNet,0.3,False,2024-03-30 16:12:54.517061,2024-03-30 16:14:43.373222
200,distBased,1.0,42,False,None,PolynomialRegression,0.3,False,2024-03-30 16:12:54.517061,2024-03-30 16:14:43.380693
210,distBased,1.0,42,False,None,RandomForest,0.3,False,2024-03-30 16:12:54.517061,2024-03-30 16:14:44.480807
220,distBased,1.0,42,False,None,GradientBoostingTree,0.3,False,2024-03-30 16:12:54.517061,2024-03-30 16:14:45.307753
230,distBased,1.0,42,False,None,DecisionTree,0.3,False,2024-03-30 16:12:54.517061,2024-03-30 16:14:46.045815
240,distBased,1.0,42,False,None,LinearRegression,0.4,False,2024-03-30 16:14:46.049115,2024-03-30 16:17:41.529409
250,distBased,1.0,42,False,None,Lasso,0.4,False,2024-03-30 16:14:46.049115,2024-03-30 16:17:42.414048
260,distBased,1.0,42,False,None,Ridge,0.4,False,2024-03-30 16:14:46.049115,2024-03-30 16:17:43.401910
270,distBased,1.0,42,False,None,ElasticNet,0.4,False,2024-03-30 16:14:46.049115,2024-03-30 16:17:44.622190
280,distBased,1.0,42,False,None,PolynomialRegression,0.4,False,2024-03-30 16:14:46.049115,2024-03-30 16:17:44.628808
290,distBased,1.0,42,False,None,RandomForest,0.4,False,2024-03-30 16:14:46.049115,2024-03-30 16:17:46.031952
300,distBased,1.0,42,False,None,GradientBoostingTree,0.4,False,2024-03-30 16:14:46.049115,2024-03-30 16:17:47.094729
310,distBased,1.0,42,False,None,DecisionTree,0.4,False,2024-03-30 16:14:46.049115,2024-03-30 16:17:47.938046
320,distBased,1.0,42,False,None,LinearRegression,0.5,False,2024-03-30 16:17:47.941394,2024-03-30 16:20:23.372988
330,distBased,1.0,42,False,None,Lasso,0.5,False,2024-03-30 16:17:47.941394,2024-03-30 16:20:24.534493
340,distBased,1.0,42,False,None,Ridge,0.5,False,2024-03-30 16:17:47.941394,2024-03-30 16:20:25.717830
350,distBased,1.0,42,False,None,ElasticNet,0.5,False,2024-03-30 16:17:47.941394,2024-03-30 16:20:27.107345
360,distBased,1.0,42,False,None,PolynomialRegression,0.5,False,2024-03-30 16:17:47.941394,2024-03-30 16:20:27.113799
370,distBased,1.0,42,False,None,RandomForest,0.5,False,2024-03-30 16:17:47.941394,2024-03-30 16:20:28.730016
380,distBased,1.0,42,False,None,GradientBoostingTree,0.5,False,2024-03-30 16:17:47.941394,2024-03-30 16:20:30.119179
390,distBased,1.0,42,False,None,DecisionTree,0.5,False,2024-03-30 16:17:47.941394,2024-03-30 16:20:31.262034
400,distBased,1.0,42,False,None,LinearRegression,0.6,False,2024-03-30 16:20:31.265396,2024-03-30 16:23:34.847239
410,distBased,1.0,42,False,None,Lasso,0.6,False,2024-03-30 16:20:31.265396,2024-03-30 16:23:36.232091
420,distBased,1.0,42,False,None,Ridge,0.6,False,2024-03-30 16:20:31.265396,2024-03-30 16:23:37.526091
430,distBased,1.0,42,False,None,ElasticNet,0.6,False,2024-03-30 16:20:31.265396,2024-03-30 16:23:39.121429
440,distBased,1.0,42,False,None,PolynomialRegression,0.6,False,2024-03-30 16:20:31.265396,2024-03-30 16:23:39.126893
