,importance
polly_no_tiling,0.224986907823115
max,0.21554997668190853
memory_based,0.18735876968303491
value_based,0.17711528475388988
min,0.15869178444696438
pollydefaulttilesize_4,0.014468847110052403
polly,0.0081475171424283
none,0.006241951094496789
parallel,0.004769708914029223
polly_opt_simplify_deps,0.0008178689964383505
pollydefaulttilesize_64,0.0006116540484926759
pollyrtcmaxparameters_1,0.0003436283188625254
pollydefaulttilesize_1024,0.0002762476135269163
pollydefaulttilesize_16,0.00018011632077133147
#yes,0.0001477758367632061
polly_parallel,6.949274147110666e-05
pollyrtcmaxparameters_2,6.185143604434949e-05
pollyoptmaxconstantterm_1,4.54387960762956e-05
pollyoptmaxcoefficient_1000,2.5430045501742204e-05
pollyrtcmaxparameters_8,2.534139283939532e-05
pollyoptmaxcoefficient_1,1.9062437176863664e-05
pollyoptmaxconstantterm_1000,1.2437741928358556e-05
parallel_force,8.670342379699775e-06
pollyrtcmaxparameters_16,8.499524907195107e-06
pollyoptmaxconstantterm_100,5.71964910889756e-06
pollyoptmaxconstantterm_10,3.936853971892405e-06
pollyoptmaxconstantterm_10000,3.2243100506233286e-06
pollyrtcmaxparameters_4,2.5128634976149516e-06
pollyoptmaxcoefficient_10,3.4308027147286806e-07
pollyoptmaxcoefficient_10000,0.0
pollydefaulttilesize_256,0.0
pollyoptmaxcoefficient_100,0.0
