,importance
min,0.39684950065856506
memory_based,0.24437959907842746
value_based,0.21917852528400292
max,0.060714819330744504
pollyrtcmaxparameters_1,0.052623423445154055
pollydefaulttilesize_4,0.015620650019092746
polly,0.0037498941867868825
pollyrtcmaxparameters_2,0.0013119310072815652
pollydefaulttilesize_16,0.0012781322869834866
parallel_force,0.0012269191570440454
pollydefaulttilesize_64,0.001151047153620055
none,0.0006697443559466849
pollydefaulttilesize_1024,0.00048825086600764317
parallel,0.00042527240568095105
pollyrtcmaxparameters_4,8.835941951823872e-05
pollydefaulttilesize_256,8.275886909117412e-05
polly_no_tiling,4.4739823518584e-05
pollyoptmaxconstantterm_10000,3.6227846902150735e-05
pollyoptmaxconstantterm_1000,2.5822774851725325e-05
pollyoptmaxconstantterm_100,1.6875239509657282e-05
polly_parallel,1.564409170386762e-05
pollyoptmaxcoefficient_10,5.9613722643919835e-06
pollyoptmaxconstantterm_1,4.500885824586193e-06
pollyoptmaxcoefficient_10000,4.323527601601222e-06
pollyoptmaxcoefficient_1000,1.367714333732405e-06
pollyoptmaxcoefficient_1,1.3217496270676522e-06
pollyrtcmaxparameters_8,1.3073246709214993e-06
pollyoptmaxcoefficient_100,1.214815326376691e-06
polly_opt_simplify_deps,9.853733538957335e-07
pollyoptmaxconstantterm_10,8.770416115959524e-07
pollyrtcmaxparameters_16,2.8949521425095442e-09
pollyoptmaxcoefficient,0.0
pollyoptmaxconstantterm,0.0
polly_vectorizer,0.0
pollyrtcmaxparameters,0.0
pollydefaulttilesize,0.0
polly_opt_fusion,0.0
polly_dependences_analysis_type,0.0
polly_delinearize,0.0
root,0.0
