,importance
polly_no_tiling,0.35191621393088574
value_based,0.25227135907656517
memory_based,0.14138104559108106
min,0.13667686470746956
max,0.0783975711790789
parallel,0.01520293542806155
none,0.008656637815157209
pollydefaulttilesize_4,0.00846903557848988
polly,0.0056278391415322
pollydefaulttilesize_16,0.00063827290982081
pollydefaulttilesize_1024,0.0006183391790576155
parallel_force,3.774846175959654e-05
pollydefaulttilesize_64,2.5274565456363616e-05
pollyoptmaxcoefficient_1,1.3639222510993954e-05
#yes,1.1601410301215058e-05
pollyoptmaxcoefficient_10,1.1429506284936784e-05
pollyoptmaxconstantterm_10000,9.050913267822967e-06
pollydefaulttilesize_256,7.44069555558119e-06
pollyoptmaxconstantterm_100,6.592798476930673e-06
pollyrtcmaxparameters_16,5.2953907662506285e-06
polly_parallel,5.0488074721367575e-06
pollyrtcmaxparameters_4,2.9575604614401296e-06
pollyoptmaxcoefficient_1000,2.3658828289672448e-06
pollyrtcmaxparameters_8,1.8810966936667376e-06
pollyoptmaxcoefficient_10000,1.8085237433494396e-06
pollyoptmaxconstantterm_10,1.2881876996715063e-06
polly_opt_simplify_deps,4.2157082203088007e-07
pollyoptmaxconstantterm_1,4.086869948643818e-08
pollyrtcmaxparameters_1,0.0
pollyrtcmaxparameters_2,0.0
pollyoptmaxconstantterm_1000,0.0
pollyoptmaxcoefficient_100,0.0
