,importance
memory_based,0.3196760018201592
min,0.19147162266569512
max,0.15822923869752953
value_based,0.15801879060386903
polly_no_tiling,0.08996846433792013
pollydefaulttilesize_4,0.038415448923718884
none,0.021868692549911004
polly,0.014577243904960995
pollydefaulttilesize_64,0.0020441547090593775
parallel,0.001998526995899569
pollydefaulttilesize_1024,0.0018232071637954846
pollydefaulttilesize_16,0.0006619393044465756
pollydefaulttilesize_256,0.00018773914490816587
pollyrtcmaxparameters_2,0.00016762070402318605
pollyrtcmaxparameters_1,0.000117472991954363
polly_parallel,9.528912393060695e-05
pollyoptmaxcoefficient_100,7.047560128170526e-05
pollyrtcmaxparameters_8,6.789546016121466e-05
pollyoptmaxconstantterm_1000,6.36622919350685e-05
parallel_force,5.979117676618376e-05
pollyoptmaxcoefficient_1,5.471725464576877e-05
pollyoptmaxconstantterm_10000,4.429026901418086e-05
pollyoptmaxconstantterm_1,4.3923966633338605e-05
polly_opt_simplify_deps,4.119264498365746e-05
pollyrtcmaxparameters_4,3.871825725615114e-05
pollyrtcmaxparameters_16,3.7371096487464684e-05
pollyoptmaxconstantterm_10,3.629473279503986e-05
pollyoptmaxcoefficient_10000,3.145870144466824e-05
pollyoptmaxcoefficient_10,3.126769841561694e-05
pollyoptmaxcoefficient_1000,2.9314475709918893e-05
pollyoptmaxconstantterm_100,2.817273068852955e-05
polly_opt_fusion,0.0
polly_delinearize,0.0
polly_dependences_analysis_type,0.0
pollyrtcmaxparameters,0.0
pollydefaulttilesize,0.0
pollyoptmaxcoefficient,0.0
pollyoptmaxconstantterm,0.0
polly_vectorizer,0.0
root,0.0
