,importance
memory_based,0.28304616235344293
max,0.21397439952634495
min,0.13917547382795672
polly,0.1370010336534579
value_based,0.11473339355839025
polly_parallel,0.055344665992888085
parallel_force,0.03123754356098441
parallel,0.01898685988848648
polly_opt_simplify_deps,0.003360115918826405
polly_no_tiling,0.002389298671441592
none,0.0007510530477802715
root,0.0
pollyoptmaxcoefficient_100,0.0
pollyoptmaxcoefficient_1,0.0
pollyoptmaxcoefficient_10,0.0
pollyoptmaxcoefficient_10000,0.0
pollyoptmaxcoefficient,0.0
pollyoptmaxcoefficient_1000,0.0
pollydefaulttilesize_16,0.0
pollydefaulttilesize,0.0
pollydefaulttilesize_4,0.0
pollyoptmaxconstantterm_1000,0.0
pollydefaulttilesize_64,0.0
pollydefaulttilesize_256,0.0
pollyoptmaxconstantterm_10000,0.0
pollyrtcmaxparameters_8,0.0
pollyoptmaxconstantterm_100,0.0
pollyoptmaxconstantterm_10,0.0
pollyoptmaxconstantterm_1,0.0
pollyoptmaxconstantterm,0.0
pollyrtcmaxparameters_16,0.0
polly_vectorizer,0.0
pollyrtcmaxparameters_4,0.0
pollyrtcmaxparameters_2,0.0
pollyrtcmaxparameters_1,0.0
pollyrtcmaxparameters,0.0
polly_opt_fusion,0.0
polly_dependences_analysis_type,0.0
polly_delinearize,0.0
pollydefaulttilesize_1024,0.0
