,importance
polly_no_tiling,0.3659322829705996
memory_based,0.23081660118368313
value_based,0.1504882457158246
min,0.1116991555816332
max,0.09348740926552487
parallel,0.031607416169797266
polly,0.008128431036775574
none,0.0049252838018007845
parallel_force,0.0016289303563900715
pollydefaulttilesize_4,0.0003175418382992826
#yes,0.00023228998041141367
pollyoptmaxconstantterm_1000,0.00019290211226712372
pollyoptmaxconstantterm_10,6.945431235092864e-05
pollyoptmaxcoefficient_1000,6.941200071977714e-05
pollyrtcmaxparameters_8,6.36460357403686e-05
pollyoptmaxcoefficient_1,5.5095058367666305e-05
pollyoptmaxcoefficient_100,5.3740394509196114e-05
pollyrtcmaxparameters_2,4.674382297386484e-05
pollyoptmaxcoefficient_10,4.477470817618886e-05
pollyrtcmaxparameters_1,3.2390206182809344e-05
pollyoptmaxcoefficient_10000,2.6068361136946084e-05
pollyoptmaxconstantterm_100,2.1913563475620687e-05
pollyoptmaxconstantterm_1,1.9519789131695045e-05
polly_parallel,1.3047071505964475e-05
pollydefaulttilesize_1024,9.769912504973691e-06
pollydefaulttilesize_64,8.035581636202243e-06
pollyoptmaxconstantterm_10000,4.594586247612095e-06
polly_opt_simplify_deps,3.437214604782855e-06
pollydefaulttilesize_16,1.867367728550488e-06
pollyrtcmaxparameters_16,0.0
pollyrtcmaxparameters_4,0.0
pollydefaulttilesize_256,0.0
