,importance
polly_no_tiling,0.2586569258324515
memory_based,0.16746340132092488
value_based,0.14792410159171138
min,0.13616033196112787
max,0.12181509158347413
pollyoptmaxconstantterm_1,0.0314988735974077
polly,0.023893789195540634
none,0.023779563012074366
parallel,0.02071364423992988
parallel_force,0.0174284601054587
pollyoptmaxcoefficient_100,0.015160064708970624
pollyoptmaxcoefficient_1,0.013082787476051676
pollydefaulttilesize_4,0.005284976042239563
pollydefaulttilesize_16,0.0043780524426248225
pollyrtcmaxparameters_16,0.004343145455605514
pollyoptmaxconstantterm_100,0.0030875780460762805
pollyrtcmaxparameters_1,0.0030488564752984277
pollyoptmaxconstantterm_10,0.001350234481466901
pollyoptmaxconstantterm_1000,0.000928293761198454
pollyrtcmaxparameters_4,1.178669070466864e-06
pollyoptmaxcoefficient_1000,4.077579527576925e-07
pollyoptmaxconstantterm_10000,2.422433435708516e-07
pollyoptmaxcoefficient_10,0.0
pollyoptmaxcoefficient_10000,0.0
pollydefaulttilesize,0.0
pollydefaulttilesize_64,0.0
pollydefaulttilesize_256,0.0
root,0.0
pollyrtcmaxparameters_8,0.0
pollyoptmaxcoefficient,0.0
pollyoptmaxconstantterm,0.0
polly_vectorizer,0.0
pollyrtcmaxparameters_2,0.0
pollyrtcmaxparameters,0.0
polly_opt_simplify_deps,0.0
polly_opt_fusion,0.0
polly_dependences_analysis_type,0.0
polly_delinearize,0.0
polly_parallel,0.0
pollydefaulttilesize_1024,0.0
