,importance
min,279248195318527.25
max,279248195318519.1
pollyoptmaxcoefficient_10000,94112742835322.95
pollyoptmaxcoefficient_1,94112742835322.78
pollyoptmaxcoefficient_100,94112742835322.69
pollyoptmaxcoefficient_1000,94112742835322.67
pollyoptmaxcoefficient_10,94112742835322.66
polly_parallel,70039747105886.414
value_based,62555297235815.16
memory_based,62555297235806.086
pollyoptmaxconstantterm_1,60966849431342.336
pollyoptmaxconstantterm_1000,60966849431342.15
pollyoptmaxconstantterm_100,60966849431341.99
pollyoptmaxconstantterm_10,60966849431341.74
pollyoptmaxconstantterm_10000,60966849431341.62
pollydefaulttilesize_64,60856307694552.48
pollydefaulttilesize_16,60856307694552.34
pollydefaulttilesize_256,60856307694552.03
pollydefaulttilesize_1024,60856307694551.47
pollydefaulttilesize_4,60856307694550.375
pollyrtcmaxparameters_1,32645633907334.195
pollyrtcmaxparameters_16,32645633907333.254
pollyrtcmaxparameters_4,32645633907333.15
pollyrtcmaxparameters_8,32645633907332.875
pollyrtcmaxparameters_2,32645633907332.418
polly_opt_simplify_deps,27663203831027.254
#yes,27663203831025.266
polly_no_tiling,27663203831018.555
none,26306093886314.81
polly,26306093886310.586
parallel,14713339443836.98
parallel_force,14713339443836.545
