,importance
polly_no_tiling,0.2578705814506364
min,0.24845166165669796
max,0.1853145646775382
value_based,0.1348949970115243
memory_based,0.09570916829781867
parallel,0.021112132850658705
pollydefaulttilesize_4,0.016433730757806703
polly,0.01629498509225229
none,0.012285259667328168
pollydefaulttilesize_64,0.002749502129728064
polly_parallel,0.0015036752253111969
parallel_force,0.0010365468498542143
pollyrtcmaxparameters_1,0.0009844516477291719
polly_opt_simplify_deps,0.0007870144453044992
pollyoptmaxcoefficient_1,0.0005824319232173031
pollyoptmaxconstantterm_10000,0.0005333433606119876
pollyoptmaxcoefficient_10000,0.0005280546026256016
pollydefaulttilesize_16,0.000524716902227915
pollyoptmaxcoefficient_10,0.0004645981857163501
pollyoptmaxconstantterm_1,0.00045184709470519774
pollyoptmaxcoefficient_100,0.00043495331457876177
pollyrtcmaxparameters_2,0.0002913093734426212
pollyrtcmaxparameters_4,0.00018080598078152438
pollyrtcmaxparameters_16,0.00014649525383794254
pollyoptmaxconstantterm_100,9.716285841231191e-05
pollyoptmaxconstantterm_10,8.913971176426819e-05
pollyrtcmaxparameters_8,8.729048366757443e-05
pollydefaulttilesize_1024,6.382862967115968e-05
pollyoptmaxconstantterm_1000,6.0581397773325354e-05
pollyoptmaxcoefficient_1000,3.495884341176504e-05
pollydefaulttilesize_256,2.1032336576465513e-07
pollyoptmaxcoefficient,0.0
pollyoptmaxconstantterm,0.0
polly_vectorizer,0.0
pollyrtcmaxparameters,0.0
pollydefaulttilesize,0.0
polly_opt_fusion,0.0
polly_dependences_analysis_type,0.0
polly_delinearize,0.0
root,0.0
